Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Leon Powe,PF,1.3,2.8,44.6,0.0,0.0,0.0,1.7,2.3,73.6,1.3,2.8,45.1,1.492,0.45,63,2.0,11.4,4.2,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,0.2,14.53,BOS
Brian Scalabrine,PF,1.4,3.5,40.3,0.8,2.0,40.0,0.3,0.4,78.3,0.6,1.5,40.7,1.131,0.52,54,17.0,19.0,4.0,0.4,1.5,1.9,1.1,0.4,0.3,0.8,2.4,1.3,6.62,BOS
Theo Ratliff,C,0.5,1.5,33.3,0.0,0.0,0.0,1.5,2.0,75.0,0.5,1.5,33.3,1.6669999999999998,0.33,2,2.0,22.0,2.5,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0,0.0,6.91,BOS
Michael Olowokandi,C,0.8,1.9,41.3,0.0,0.0,0.0,0.1,0.1,66.7,0.8,1.9,41.3,0.87,0.41,24,0.0,9.8,1.7,0.6,1.4,2.0,0.2,0.3,0.5,0.7,2.0,0.3,4.48,BOS
Eddy Curry,NA,7.2,12.5,57.6,0.0,0.0,100.0,5.0,8.1,61.5,7.2,12.5,57.5,1.551,0.58,81,81.0,35.2,19.5,2.4,4.6,7.0,0.8,0.4,0.5,3.6,3.3,0.2,17.07,NY
Jamal Crawford,G,6.0,15.0,40.0,1.7,5.5,32.0,3.9,4.6,83.8,4.3,9.6,44.5,1.173,0.46,59,36.0,37.3,17.6,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,1.6,14.6,NY
Stephon Marbury,PG,5.3,12.9,41.5,1.7,4.7,35.7,4.0,5.2,76.9,3.7,8.2,44.8,1.271,0.48,74,74.0,37.1,16.4,0.5,2.4,2.9,5.4,1.0,0.1,2.4,2.5,2.3,15.36,NY
Quentin Richardson,SF,4.7,11.1,41.8,2.0,5.3,37.6,1.7,2.4,69.2,2.7,5.9,45.6,1.167,0.51,49,47.0,33.1,13.0,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7,1.5,14.3,NY
Steve Francis,PG,3.2,7.8,40.8,1.0,2.5,37.8,4.0,4.8,82.9,2.2,5.3,42.2,1.449,0.47,44,30.0,28.1,11.3,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,1.7,15.19,NY
David Lee,PF,4.1,6.9,60.0,0.0,0.0,0.0,2.4,3.0,81.5,4.1,6.9,60.0,1.5530000000000002,0.6,58,12.0,29.8,10.7,3.4,7.0,10.4,1.8,0.8,0.4,1.6,2.7,1.1,20.31,NY
Nate Robinson,PG,3.5,8.2,43.4,1.3,3.3,39.0,1.7,2.2,77.7,2.3,4.8,46.5,1.2329999999999999,0.51,64,5.0,21.2,10.1,0.9,1.5,2.4,1.4,0.8,0.1,1.1,2.5,1.3,15.28,NY
Channing Frye,F,4.1,9.6,43.3,0.0,0.3,16.7,1.2,1.5,78.7,4.1,9.3,44.0,0.993,0.43,72,59.0,26.3,9.5,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,0.7,10.5,NY
Renaldo Balkman,SF,2.0,4.0,50.5,0.1,0.4,18.5,0.8,1.3,56.7,2.0,3.6,54.0,1.215,0.51,68,1.0,15.6,4.9,1.4,2.9,4.3,0.6,0.8,0.6,0.7,2.1,0.9,16.09,NY
Mardy Collins,PG,1.7,4.4,38.2,0.3,0.9,27.7,0.9,1.6,58.5,1.4,3.5,40.9,1.031,0.41,52,9.0,14.9,4.5,0.5,1.5,2.0,1.6,0.6,0.1,1.1,1.4,1.5,9.09,NY
Jared Jeffries,PF,1.7,3.7,46.1,0.0,0.4,10.0,0.6,1.2,45.6,1.7,3.4,50.0,1.083,0.47,55,43.0,23.8,4.1,2.0,2.3,4.3,1.2,0.8,0.5,1.1,2.7,1.1,8.65,NY
Malik Rose,PF,1.1,2.9,39.8,0.0,0.1,25.0,0.6,0.8,80.8,1.1,2.7,40.4,1.032,0.4,65,2.0,12.5,3.0,0.7,2.0,2.7,1.0,0.4,0.1,1.0,1.8,1.0,7.77,NY
Jerome James,C,0.8,1.9,41.8,0.0,0.0,0.0,0.2,0.4,55.6,0.8,1.9,41.8,0.9620000000000001,0.42,41,11.0,6.7,1.9,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.8,0.1,5.16,NY
Kelvin Cato,C,0.4,1.2,31.8,0.0,0.0,0.0,0.4,0.7,66.7,0.4,1.2,31.8,1.0,0.32,18,0.0,5.3,1.2,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,0.0,12.16,NY
Randolph Morris,C,0.2,1.2,16.7,0.0,0.0,0.0,0.4,1.2,33.3,0.2,1.2,16.7,0.667,0.17,5,0.0,8.8,0.8,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,0.5,1.54,NY
Allen Iverson,SG,10.1,24.4,41.3,0.8,3.5,22.6,10.3,11.6,88.5,9.3,20.9,44.4,1.2790000000000001,0.43,15,15.0,42.7,31.2,0.5,2.3,2.7,7.3,2.2,0.1,4.4,1.4,1.7,19.61,PHI
Andre Iguodala,F,5.8,13.0,44.7,0.6,2.0,31.0,5.9,7.3,82.0,5.2,11.0,47.2,1.399,0.47,76,76.0,40.3,18.2,1.0,4.7,5.7,5.7,2.0,0.4,3.4,2.6,1.7,18.18,PHI
Kyle Korver,G,5.0,11.4,44.0,1.8,4.1,43.0,2.6,2.8,91.4,3.2,7.3,44.6,1.263,0.52,74,1.0,30.9,14.4,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,0.9,14.24,PHI
Andre Miller,PG,5.4,11.6,46.4,0.0,0.3,5.3,2.8,3.5,80.8,5.4,11.3,47.7,1.172,0.47,57,56.0,37.6,13.6,1.3,3.1,4.4,7.3,1.3,0.1,2.7,2.2,2.7,16.18,PHI
Willie Green,SG,4.8,11.7,41.1,0.7,2.1,32.5,1.0,1.5,66.7,4.1,9.6,43.0,0.9670000000000001,0.44,74,36.0,24.9,11.3,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,1.1,10.3,PHI
Chris Webber,C,4.9,12.8,38.7,0.1,0.3,40.0,1.0,1.6,64.3,4.8,12.5,38.7,0.861,0.39,18,18.0,30.2,11.0,2.1,6.2,8.3,3.4,1.0,0.8,1.8,2.0,1.8,16.02,PHI
Samuel Dalembert,C,4.3,8.0,54.1,0.0,0.0,0.0,2.0,2.7,74.6,4.3,8.0,54.3,1.3359999999999999,0.54,82,82.0,30.9,10.7,2.9,6.0,8.9,0.8,0.6,1.9,2.0,3.5,0.4,16.11,PHI
Joe Smith,PF,3.5,7.9,44.5,0.0,0.1,0.0,2.1,2.5,84.6,3.5,7.9,44.9,1.159,0.45,54,11.0,25.1,9.2,2.0,4.7,6.7,0.9,0.6,0.4,1.2,2.3,0.7,13.95,PHI
Rodney Carney,SG,2.7,5.9,46.4,0.4,1.1,34.7,0.8,1.3,60.9,2.3,4.8,49.1,1.128,0.5,67,35.0,17.4,6.6,0.6,1.3,1.9,0.4,0.6,0.3,0.6,1.8,0.6,11.38,PHI
Steven Hunter,C,2.7,4.7,57.7,0.0,0.0,0.0,1.1,2.2,49.0,2.7,4.7,57.7,1.38,0.58,70,41.0,22.9,6.4,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,0.4,12.37,PHI
Shavlik Randolph,PF,1.8,3.7,47.9,0.0,0.0,0.0,0.9,1.7,54.5,1.8,3.7,47.9,1.208,0.48,13,6.0,13.8,4.5,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8,0.4,15.22,PHI
Lou Williams,SG,1.5,3.5,44.1,0.2,0.6,32.4,1.0,1.5,69.6,1.3,2.9,46.6,1.242,0.47,61,0.0,11.3,4.3,0.3,0.9,1.1,1.8,0.4,0.0,0.8,0.7,2.4,14.64,PHI
Kevin Ollie,PG,1.5,3.5,43.3,0.0,0.0,0.0,0.7,0.8,82.2,1.5,3.5,43.8,1.064,0.43,53,23.0,17.3,3.8,0.2,1.2,1.4,2.5,0.4,0.0,0.9,1.4,2.8,8.44,PHI
Alan Henderson,PF,1.1,1.8,64.2,0.0,0.0,0.0,0.9,1.2,70.2,1.1,1.8,64.2,1.776,0.64,38,5.0,11.0,3.1,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,0.8,15.73,PHI
Bobby Jones,SF,1.0,2.1,46.2,0.0,0.2,11.1,0.5,0.9,56.1,1.0,1.9,50.0,1.183,0.47,44,5.0,7.6,2.5,0.5,0.8,1.3,0.4,0.3,0.0,0.4,1.3,0.9,9.37,PHI
Lou Amundson,PF,0.6,1.5,40.0,0.0,0.0,0.0,0.4,1.0,40.0,0.6,1.5,40.0,1.067,0.4,10,0.0,8.7,1.6,1.3,1.5,2.8,0.1,0.1,0.8,0.5,1.5,0.2,9.42,PHI
Ivan McFarlin,PF,0.5,1.2,38.5,0.0,0.1,0.0,0.5,0.6,71.4,0.5,1.1,41.7,1.1540000000000001,0.38,11,0.0,3.7,1.4,0.6,0.4,1.0,0.1,0.0,0.0,0.1,0.7,1.0,12.24,PHI
Steven Smith,SF,0.3,1.0,25.0,0.0,0.0,0.0,0.1,0.3,50.0,0.3,1.0,25.0,0.625,0.25,8,0.0,3.5,0.6,0.1,0.6,0.8,0.0,0.1,0.0,0.3,0.5,0.0,-1.83,PHI
Chris Bosh,PF,7.9,15.9,49.6,0.2,0.5,34.3,6.7,8.6,78.5,7.7,15.3,50.1,1.4269999999999998,0.5,69,69.0,38.5,22.6,2.7,8.0,10.7,2.5,0.6,1.3,2.6,2.4,1.0,22.72,TOR
T.J. Ford,PG,5.2,12.0,43.6,0.3,0.9,30.4,3.2,3.9,81.9,5.0,11.1,44.7,1.161,0.45,75,71.0,29.9,14.0,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,2.6,18.3,TOR
Anthony Parker,SG,4.5,9.4,47.7,1.6,3.6,44.1,1.8,2.2,83.5,2.9,5.8,50.0,1.314,0.56,73,73.0,33.4,12.4,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8,2.2,14.52,TOR
Andrea Bargnani,C,4.1,9.6,42.7,1.5,4.1,37.3,1.8,2.2,82.4,2.6,5.5,46.8,1.202,0.51,65,2.0,25.1,11.6,0.8,3.1,3.9,0.8,0.5,0.8,1.6,2.8,0.5,12.85,TOR
Juan Dixon,SG,4.2,10.0,42.5,1.0,3.2,32.5,1.6,1.7,93.2,3.2,6.8,47.2,1.112,0.48,26,5.0,26.3,11.1,0.4,2.4,2.8,1.6,1.0,0.1,0.9,2.5,1.7,11.82,TOR
Morris Peterson,SG,3.1,7.3,42.9,1.5,4.2,35.9,1.2,1.7,68.3,1.6,3.1,52.3,1.226,0.53,71,12.0,21.3,8.9,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8,0.9,13.24,TOR
Jose Calderon,G,3.4,6.6,52.1,0.3,1.0,33.3,1.5,1.9,81.8,3.1,5.6,55.3,1.3230000000000002,0.55,77,11.0,21.0,8.7,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,3.5,19.19,TOR
Jorge Garbajosa,PF,3.3,7.9,42.0,1.0,2.9,34.2,0.9,1.2,73.1,2.3,5.0,46.4,1.072,0.48,67,60.0,28.5,8.5,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3,2.0,12.15,TOR
Fred Jones,SG,2.5,6.4,38.6,0.8,2.6,31.7,1.9,2.3,83.0,1.6,3.8,43.2,1.193,0.45,39,9.0,22.3,7.6,0.4,1.7,2.1,1.4,0.8,0.3,1.3,2.1,1.1,10.05,TOR
Joey Graham,SF,2.4,4.9,49.5,0.1,0.4,29.0,1.4,1.7,84.0,2.3,4.5,51.3,1.296,0.51,79,21.0,16.7,6.4,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,0.9,12.86,TOR
Rasho Nesterovic,C,2.9,5.3,54.6,0.0,0.0,0.0,0.4,0.6,68.0,2.9,5.3,54.8,1.173,0.55,80,73.0,21.0,6.2,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,1.3,13.92,TOR
Luke Jackson,SF,1.8,3.5,51.4,0.4,1.3,30.8,0.5,0.9,55.6,1.4,2.2,63.6,1.286,0.57,10,2.0,12.2,4.5,0.2,0.7,0.9,0.9,0.5,0.1,0.6,1.2,1.5,10.3,TOR
Kris Humphries,PF,1.5,3.1,47.0,0.0,0.0,0.0,0.9,1.3,67.1,1.5,3.1,47.0,1.227,0.47,60,2.0,11.2,3.8,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,0.6,13.66,TOR
Darrick Martin,PG,1.1,3.0,35.1,0.4,1.2,35.1,0.5,0.7,71.4,0.6,1.8,35.1,1.0,0.42,31,0.0,7.1,3.0,0.1,0.3,0.4,1.4,0.1,0.0,0.4,0.7,3.6,11.58,TOR
Uros Slokar,PF,0.7,1.3,53.8,0.1,0.1,50.0,0.5,0.7,69.2,0.7,1.2,54.2,1.462,0.56,20,0.0,3.6,1.9,0.4,0.4,0.7,0.1,0.1,0.1,0.5,0.6,0.1,13.53,TOR
P.J. Tucker,PF,0.6,1.3,50.0,0.0,0.0,0.0,0.5,0.8,57.1,0.6,1.3,50.0,1.364,0.5,17,0.0,4.9,1.8,0.6,0.7,1.4,0.2,0.1,0.0,0.4,0.7,0.5,12.37,TOR
Pape Sow,PF,0.4,1.3,33.3,0.0,0.0,0.0,0.6,0.9,66.7,0.4,1.3,33.3,1.111,0.33,7,0.0,4.9,1.4,0.9,0.7,1.6,0.3,0.1,0.1,0.1,0.3,2.0,15.58,TOR
Baron Davis,PG,7.2,16.3,43.9,1.3,4.4,30.4,4.4,5.9,74.5,5.8,11.9,48.9,1.227,0.48,63,62.0,35.3,20.1,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,2.6,21.02,GS
Al Harrington,PF,6.5,14.2,45.6,1.7,4.2,41.7,2.3,3.4,68.1,4.7,10.0,47.3,1.196,0.52,42,42.0,32.3,17.0,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,1.3,14.89,GS
Stephen Jackson,SF,6.0,13.5,44.6,1.6,4.6,34.1,3.2,4.0,80.4,4.5,9.0,49.9,1.245,0.5,38,37.0,34.0,16.8,1.2,2.2,3.3,4.6,1.3,0.4,2.7,3.0,1.7,14.5,GS
Monta Ellis,SG,6.2,13.1,47.5,0.5,1.9,27.3,3.5,4.6,76.3,5.7,11.3,50.9,1.2590000000000001,0.49,77,53.0,34.3,16.5,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,1.4,15.06,GS
Jason Richardson,SG,6.0,14.4,41.7,2.2,5.9,36.5,1.8,2.7,65.7,3.8,8.5,45.3,1.109,0.49,51,49.0,32.8,16.0,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,2.1,15.55,GS
Mike Dunleavy,SG,4.3,9.5,44.9,0.9,2.7,34.6,2.0,2.6,77.2,3.3,6.8,48.9,1.205,0.5,39,6.0,26.9,11.4,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,1.6,14.18,GS
Mickael Pietrus,SF,4.0,8.1,48.8,1.3,3.3,38.8,1.9,2.9,64.8,2.7,4.8,55.8,1.367,0.57,72,38.0,26.9,11.1,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,0.6,12.99,GS
Matt Barnes,SF,3.6,8.3,43.8,1.4,3.8,36.6,1.2,1.6,73.2,2.2,4.4,50.0,1.188,0.52,76,23.0,23.9,9.8,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,1.5,14.69,GS
Andris Biedrins,C,4.2,7.1,59.9,0.0,0.0,0.0,1.1,2.0,52.1,4.2,7.1,59.9,1.348,0.6,82,63.0,29.0,9.5,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,0.7,16.23,GS
Troy Murphy,PF,3.1,6.9,45.0,0.8,2.3,37.3,1.8,2.5,71.2,2.3,4.7,48.8,1.2830000000000001,0.51,26,17.0,25.7,8.9,1.4,4.6,6.0,2.3,0.8,0.7,1.1,2.4,2.1,14.53,GS
Ike Diogu,PF,2.6,4.9,53.0,0.0,0.0,0.0,2.1,2.6,79.5,2.6,4.9,53.0,1.482,0.53,17,0.0,13.1,7.2,1.2,2.5,3.7,0.3,0.2,0.6,1.1,2.1,0.3,15.01,GS
Kelenna Azubuike,SF,2.4,5.4,44.5,0.8,1.9,43.0,1.5,1.9,78.2,1.6,3.4,45.4,1.3230000000000002,0.52,41,9.0,16.3,7.1,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2,0.7,13.44,GS
Anthony Roberson,SG,2.2,5.2,42.3,1.1,2.8,38.2,0.1,0.2,66.7,1.2,2.5,46.9,1.067,0.52,20,1.0,11.4,5.6,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4,0.8,11.39,GS
Keith McLeod,PG,1.6,4.0,39.0,0.3,0.9,39.1,1.8,2.0,88.7,1.2,3.2,39.0,1.314,0.43,26,2.0,14.6,5.3,0.1,0.7,0.8,1.7,0.7,0.1,0.9,0.8,2.0,10.31,GS
Renaldo Major,SF,2.0,10.0,20.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,10.0,20.0,0.5,0.2,1,0.0,27.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,-3.71,GS
Sarunas Jasikevicius,PG,1.4,3.9,36.6,0.5,1.7,27.3,1.0,1.2,87.1,1.0,2.2,43.9,1.119,0.43,26,2.0,11.9,4.3,0.2,0.6,0.8,2.3,0.5,0.0,1.2,0.8,2.0,12.41,GS
Dajuan Wagner,SG,1.0,1.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,4.0,1.5,1,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.27,GS
Josh Powell,PF,1.4,2.6,52.6,0.0,0.0,0.0,0.7,1.0,73.3,1.4,2.6,52.6,1.3330000000000002,0.53,30,0.0,9.6,3.5,0.6,1.7,2.3,0.6,0.2,0.4,0.8,1.4,0.8,9.55,GS
Adonal Foyle,C,1.0,1.8,56.5,0.0,0.0,0.0,0.2,0.5,44.0,1.0,1.8,56.5,1.2590000000000001,0.56,48,6.0,9.9,2.2,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,0.8,13.58,GS
Patrick O'Bryant,C,0.6,2.0,31.3,0.0,0.0,0.0,0.7,1.1,64.7,0.6,2.0,31.3,0.9690000000000001,0.31,16,0.0,7.4,1.9,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6,1.1,7.32,GS
Elton Brand,PF,8.1,15.1,53.3,0.0,0.0,100.0,4.4,5.8,76.1,8.1,15.1,53.2,1.3559999999999999,0.53,80,80.0,38.5,20.5,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,1.2,23.17,LAC
Corey Maggette,SF,4.9,10.8,45.4,0.2,0.9,20.0,6.9,8.4,82.0,4.7,9.9,47.6,1.567,0.46,75,31.0,30.5,16.9,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,1.0,18.67,LAC
Cuttino Mobley,SG,5.0,11.3,44.0,1.3,3.2,41.1,2.6,3.1,83.7,3.7,8.2,45.1,1.2209999999999999,0.5,78,73.0,36.4,13.8,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,1.4,12.52,LAC
Sam Cassell,PG,4.5,10.8,41.8,0.6,1.9,29.4,2.8,3.1,87.9,3.9,8.9,44.4,1.1420000000000001,0.44,58,30.0,24.3,12.3,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,2.7,17.07,LAC
Tim Thomas,PF,3.9,9.5,41.4,1.8,4.7,38.2,1.3,1.9,70.8,2.1,4.8,44.4,1.156,0.51,76,24.0,27.0,11.0,0.8,4.1,5.0,2.3,0.7,0.4,1.4,3.0,1.6,13.67,LAC
Chris Kaman,C,3.9,8.7,45.1,0.0,0.0,0.0,2.2,3.0,74.1,3.9,8.7,45.2,1.156,0.45,75,66.0,29.0,10.1,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,0.5,12.97,LAC
Shaun Livingston,G,3.9,8.3,46.3,0.1,0.3,31.3,1.5,2.1,70.7,3.8,8.0,46.9,1.12,0.47,54,31.0,29.8,9.3,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5,2.5,13.7,LAC
Jason Hart,PG,3.7,8.4,43.8,0.2,1.0,17.4,1.4,1.6,88.9,3.5,7.4,47.4,1.062,0.45,23,22.0,32.4,9.0,0.5,3.1,3.6,4.0,1.8,0.0,1.5,2.6,2.7,12.28,LAC
Quinton Ross,SF,2.2,4.7,46.7,0.0,0.1,20.0,0.8,1.1,78.2,2.2,4.6,47.4,1.119,0.47,81,43.0,21.0,5.2,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2,2.6,10.54,LAC
Daniel Ewing,PG,1.1,2.6,40.4,0.2,0.7,31.8,0.6,0.7,77.8,0.8,1.9,43.6,1.112,0.45,61,3.0,11.7,2.9,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,1.8,9.29,LAC
Aaron Williams,C,0.8,1.4,54.7,0.0,0.0,0.0,0.5,0.6,81.8,0.8,1.4,55.8,1.4340000000000002,0.55,38,7.0,9.8,2.0,0.7,1.5,2.2,0.2,0.2,0.4,0.5,1.5,0.4,9.3,LAC
Doug Christie,SG,0.7,2.4,29.4,0.1,0.9,16.7,0.3,0.4,66.7,0.6,1.6,36.4,0.765,0.32,7,0.0,11.7,1.9,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.6,1.6,4.11,LAC
Paul Davis,C,0.7,1.7,42.3,0.0,0.0,0.0,0.2,0.3,70.0,0.7,1.7,42.3,0.981,0.42,31,0.0,5.8,1.6,0.7,0.7,1.4,0.2,0.2,0.2,0.3,0.9,0.9,11.25,LAC
James Singleton,F,0.6,1.5,36.6,0.1,0.3,21.4,0.4,0.5,75.9,0.5,1.3,39.7,1.037,0.38,53,0.0,7.1,1.6,0.7,1.3,2.0,0.3,0.3,0.3,0.3,0.8,1.0,11.64,LAC
Yaroslav Korolev,SF,0.4,1.6,25.0,0.1,0.5,20.0,0.3,0.6,50.0,0.3,1.1,27.3,0.75,0.28,10,0.0,4.1,1.2,0.1,0.2,0.3,0.4,0.3,0.0,0.1,0.0,4.0,7.81,LAC
Alvin Williams,PG,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2.0,50.0,0.0,0.5,0.0,1.0,0.0,2,0.0,5.0,1.0,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0,6.63,LAC
Luke Jackson,SF,0.3,2.7,12.5,0.3,1.3,25.0,0.0,0.0,0.0,0.0,1.3,0.0,0.375,0.19,3,0.0,5.3,1.0,0.0,0.3,0.3,1.3,0.0,0.0,0.3,1.0,4.0,10.3,LAC
Von Wafer,SG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.77,LAC
Will Conroy,PG,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,4,0.0,8.8,0.0,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,4.0,1.07,LAC
Kobe Bryant,SF,10.6,22.8,46.3,1.8,5.2,34.4,8.7,10.0,86.8,8.8,17.6,49.7,1.383,0.5,77,77.0,40.8,31.6,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,1.6,26.13,LAL
Lamar Odom,PF,5.7,12.2,46.8,1.0,3.3,29.7,3.5,5.1,70.0,4.7,8.9,53.1,1.307,0.51,56,56.0,39.3,15.9,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,1.7,16.2,LAL
Luke Walton,SF,4.4,9.3,47.4,0.8,2.1,38.7,1.8,2.4,74.5,3.6,7.2,49.9,1.228,0.52,60,60.0,33.0,11.4,1.5,3.6,5.0,4.3,1.0,0.4,2.0,2.0,2.2,14.75,LAL
Smush Parker,PG,4.2,9.6,43.6,1.3,3.7,36.5,1.4,2.1,64.6,2.8,5.9,47.9,1.155,0.51,82,80.0,30.0,11.1,0.5,2.0,2.5,2.8,1.5,0.1,1.9,2.6,1.5,11.68,LAL
