,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM_ID
10,11,Miami Heat,73,44,29,0.603,48.6,112.0,39.5,84.4,46.8,13.4,35.4,37.9,19.7,25.2,78.3,8.5,35.9,44.4,25.9,14.9,7.5,4.5,4.1,20.6,21.7,2.9,1610612748
11,12,Philadelphia 76ers,73,43,30,0.589,48.2,110.7,41.1,87.9,46.8,11.6,31.6,36.8,16.9,22.4,75.5,10.5,35.0,45.4,25.8,14.2,8.0,5.3,4.0,20.9,20.5,2.4,1610612755
12,13,Dallas Mavericks,75,43,32,0.573,48.5,117.0,41.7,90.3,46.1,15.1,41.3,36.7,18.6,23.8,77.9,10.5,36.4,46.9,24.7,12.7,6.1,4.8,4.1,19.5,21.3,4.9,1610612742
13,14,Brooklyn Nets,72,35,37,0.486,48.6,111.8,40.4,90.3,44.8,13.1,38.1,34.3,17.9,24.1,74.5,10.6,37.3,47.9,24.5,15.3,6.4,4.5,5.3,21.0,21.1,-0.6,1610612751
14,15,Portland Trail Blazers,74,35,39,0.473,48.2,115.0,42.2,91.2,46.3,12.9,34.1,37.7,17.7,22.1,80.4,10.2,35.1,45.3,20.6,12.8,6.3,6.1,4.9,21.7,20.1,-1.1,1610612757
15,16,Memphis Grizzlies,73,34,39,0.466,48.1,112.6,42.5,90.9,46.8,10.9,31.5,34.7,16.6,21.8,76.3,10.3,36.2,46.5,26.9,15.2,7.9,5.5,5.3,21.2,20.2,-1.1,1610612763
16,16,Phoenix Suns,73,34,39,0.466,48.2,113.6,41.2,88.1,46.8,11.4,31.8,35.8,19.9,23.8,83.4,9.8,33.8,43.5,27.2,14.8,7.7,4.0,5.5,22.0,22.6,0.2,1610612756
17,18,Orlando Magic,73,33,40,0.452,48.1,107.3,39.3,88.6,44.4,11.1,32.2,34.3,17.6,22.7,77.4,10.3,34.2,44.5,23.9,12.8,8.2,5.4,4.6,18.3,19.5,-1.0,1610612753
18,19,San Antonio Spurs,71,32,39,0.451,48.5,114.1,42.2,89.4,47.2,10.7,28.5,37.6,19.0,23.4,81.0,9.0,35.6,44.6,24.7,12.6,7.3,5.5,4.3,19.4,20.1,-1.1,1610612759
19,20,Sacramento Kings,72,31,41,0.431,48.5,110.1,40.9,88.4,46.2,12.7,34.9,36.4,15.7,20.3,77.0,9.7,32.9,42.6,23.8,14.5,7.7,4.1,4.2,22.2,19.5,-2.0,1610612758
20,21,New Orleans Pelicans,72,30,42,0.41700000000000004,48.4,115.8,42.6,91.6,46.5,13.6,36.9,37.0,17.1,23.4,72.9,11.1,35.4,46.5,26.8,16.4,7.5,5.0,4.8,21.2,21.1,-1.3,1610612740
21,22,Charlotte Hornets,65,23,42,0.354,48.5,102.9,37.3,85.9,43.4,12.1,34.3,35.2,16.2,21.6,74.8,11.0,31.8,42.8,23.8,14.6,6.6,4.1,5.0,18.8,20.6,-6.8,1610612766
22,23,Washington Wizards,72,25,47,0.34700000000000003,48.2,114.4,41.5,90.9,45.7,12.0,32.6,36.8,19.4,24.6,78.8,10.2,31.9,42.0,25.0,14.2,8.0,4.3,5.0,22.7,22.2,-4.7,1610612764
23,24,Chicago Bulls,65,22,43,0.33799999999999997,48.2,106.8,39.6,88.6,44.7,12.2,35.1,34.8,15.5,20.5,75.5,10.5,31.4,41.9,23.2,15.5,10.0,4.1,5.9,21.8,19.2,-3.1,1610612741
24,25,New York Knicks,66,21,45,0.318,48.4,105.8,40.0,89.3,44.7,9.6,28.4,33.7,16.3,23.5,69.4,12.0,34.5,46.5,22.1,14.3,7.6,4.7,5.0,22.2,19.8,-6.5,1610612752
25,26,Detroit Pistons,66,20,46,0.303,48.4,107.2,39.3,85.7,45.9,12.0,32.7,36.7,16.6,22.4,74.3,9.8,32.0,41.7,24.1,15.3,7.4,4.5,5.6,19.7,19.8,-3.6,1610612765
26,27,Atlanta Hawks,67,20,47,0.299,48.6,111.8,40.6,90.6,44.9,12.0,36.1,33.3,18.5,23.4,79.0,9.9,33.4,43.3,24.0,16.2,7.8,5.1,6.4,23.1,21.0,-8.0,1610612737
27,28,Minnesota Timberwolves,64,19,45,0.297,48.6,113.3,40.4,91.6,44.1,13.3,39.7,33.6,19.1,25.4,75.3,10.5,34.3,44.8,23.8,15.3,8.7,5.7,5.5,21.4,21.6,-4.3,1610612750
28,29,Cleveland Cavaliers,65,19,46,0.292,48.4,106.9,40.3,87.9,45.8,11.2,31.8,35.1,15.1,19.9,75.8,10.8,33.4,44.2,23.1,16.5,6.9,3.2,6.3,18.3,19.6,-7.9,1610612739
29,30,Golden State Warriors,65,15,50,0.231,48.4,106.3,38.6,88.2,43.8,10.4,31.3,33.4,18.7,23.2,80.3,10.0,32.9,42.8,25.6,14.9,8.2,4.6,4.9,20.1,20.1,-8.7,1610612744
