,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
0,1,Michael Jordan,CHI,34,82,69,13,37.9,29.6,11.2,23.1,48.6,1.4,3.6,37.4,5.9,7.0,83.3,1.4,4.5,5.9,4.3,2.0,1.7,0.5,1.9,47.8,9,1,10.0,893,1610612741
1,2,Karl Malone,UTA,33,82,64,18,36.6,27.4,10.5,19.2,55.0,0.0,0.2,0.0,6.4,8.4,75.5,2.4,7.5,9.9,4.5,2.8,1.4,0.6,2.6,49.0,43,1,9.4,252,1610612762
2,3,Glen Rice,CHH,30,79,52,27,42.5,26.8,9.1,19.2,47.7,2.6,5.6,47.0,5.9,6.8,86.7,0.8,3.2,4.0,2.0,2.2,0.9,0.3,2.4,36.1,0,0,2.2,779,1610612766
3,4,Shaquille O'Neal,LAL,25,51,38,13,38.1,26.2,10.8,19.4,55.7,0.0,0.1,0.0,4.5,9.4,48.4,3.8,8.7,12.5,3.1,2.9,0.9,2.9,3.5,54.4,44,0,5.2,406,1610612747
4,5,Mitch Richmond,SAC,32,81,34,47,38.6,25.9,8.9,19.5,45.4,2.5,5.9,42.8,5.6,6.6,86.1,0.7,3.2,3.9,4.2,2.9,1.5,0.3,2.5,39.2,4,1,-1.9,782,1610612758
5,6,Latrell Sprewell,GSW,26,80,29,51,41.9,24.2,8.1,18.1,44.9,1.8,5.2,35.4,6.2,7.3,84.3,0.7,3.9,4.6,6.3,4.0,1.7,0.6,1.9,41.9,15,1,-2.7,84,1610612744
6,7,Allen Iverson,PHI,22,76,20,56,40.0,23.5,8.2,19.8,41.6,2.0,6.0,34.1,5.0,7.2,70.2,1.5,2.6,4.1,7.5,4.4,2.1,0.3,3.1,42.3,19,0,-5.8,947,1610612755
7,8,Hakeem Olajuwon,HOU,34,78,54,24,36.5,23.2,9.3,18.3,51.0,0.1,0.2,31.3,4.5,5.7,78.7,2.2,7.0,9.2,3.0,3.6,1.5,2.2,3.2,46.3,28,1,4.9,165,1610612745
8,9,Patrick Ewing,NYK,34,78,54,24,37.0,22.4,8.4,17.2,48.8,0.0,0.1,22.2,5.6,7.5,75.4,2.2,8.4,10.7,2.0,3.4,0.9,2.4,3.2,44.8,47,0,4.0,121,1610612752
9,10,LaPhonso Ellis,DEN,27,55,13,42,36.4,21.9,8.1,18.4,43.9,1.7,4.7,36.7,4.0,5.1,77.3,1.9,5.1,7.0,2.4,2.1,0.8,0.7,3.3,36.4,8,0,-3.5,111,1610612743
