,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
10,11,Chris Paul,LAC,31,4,2,2,31.3,23.8,9.3,19.0,48.7,1.5,5.0,30.0,3.8,3.8,100.0,1.0,3.0,4.0,7.3,1.0,2.3,0.0,3.0,45.2,1,0,7.5
11,12,Kemba Walker,CHA,26,7,3,4,37.1,22.7,8.0,21.9,36.6,2.0,6.1,32.6,4.7,5.0,94.3,0.4,2.6,3.0,4.0,1.7,1.3,0.6,1.4,36.2,0,0,-8.9
12,13,Kawhi Leonard,SAS,25,10,6,4,33.9,22.5,8.3,16.6,50.0,1.7,3.9,43.6,4.2,5.1,82.4,1.4,4.9,6.3,2.8,1.6,2.6,1.4,2.1,44.7,1,0,6.6
13,14,LaMarcus Aldridge,SAS,30,10,6,4,33.7,21.9,8.8,16.9,52.1,0.2,0.2,100.0,4.1,4.6,89.1,2.2,6.1,8.3,1.0,1.1,0.4,1.4,1.8,37.7,3,0,5.6
14,15,Dwyane Wade,MIA,34,14,7,7,33.8,21.4,8.5,18.1,46.9,0.9,1.6,52.2,3.6,4.6,78.1,0.9,4.8,5.6,4.3,2.7,0.8,0.9,1.6,37.1,1,0,0.9
15,16,DeMar DeRozan,TOR,26,20,10,10,37.3,20.9,7.9,19.9,39.4,0.2,1.3,15.4,5.0,6.2,81.3,0.7,3.5,4.2,2.7,2.3,1.1,0.2,2.6,31.4,0,0,-3.8
16,17,CJ McCollum,POR,24,11,5,6,40.2,20.5,7.6,17.9,42.6,1.8,5.3,34.5,3.4,4.2,80.4,0.6,3.0,3.6,3.3,1.8,0.9,0.5,2.7,32.0,0,0,0.5
17,18,Dirk Nowitzki,DAL,38,5,1,4,34.0,20.4,8.2,16.6,49.4,0.8,2.2,36.4,3.2,3.4,94.1,0.6,4.2,4.8,1.6,1.4,0.4,0.6,1.8,30.2,0,0,-9.0
18,19,Kyle Lowry,TOR,30,20,10,10,38.3,19.1,6.6,16.5,39.7,2.1,6.9,30.4,3.9,5.2,75.0,0.9,3.8,4.7,6.0,3.2,1.6,0.2,3.7,35.8,2,0,0.6
19,20,Avery Bradley,BOS,25,1,0,1,33.2,18.0,7.0,16.0,43.8,1.0,7.0,14.3,3.0,3.0,100.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,28.1,0,0,0.0
20,21,Marcus Morris Sr.,DET,26,4,0,4,36.0,17.8,5.5,11.8,46.8,1.8,4.5,38.9,5.0,5.8,87.0,0.5,2.8,3.3,2.5,1.3,0.5,0.0,4.3,25.7,0,0,-6.0
21,22,Jamal Crawford,LAC,36,6,2,4,33.2,17.3,6.5,17.2,37.9,0.7,3.5,19.0,3.7,4.2,88.0,0.3,1.8,2.2,2.2,1.5,1.7,0.0,1.5,26.7,0,0,1.8
22,23,Andre Drummond,DET,22,4,0,4,32.9,16.8,7.0,13.5,51.9,0.0,0.3,0.0,2.8,8.5,32.4,3.0,6.0,9.0,0.0,1.0,0.3,1.5,2.0,31.8,2,0,-2.5
23,24,Paul Millsap,ATL,31,10,4,6,36.5,16.7,5.9,13.7,43.1,0.8,3.3,24.2,4.1,5.5,74.5,2.8,6.6,9.4,2.7,2.6,1.3,2.3,2.9,40.2,3,0,-1.4
24,25,Goran Dragic,MIA,30,14,7,7,33.7,16.5,6.5,14.7,44.2,1.1,3.3,34.8,2.4,3.1,76.7,0.8,4.1,4.9,3.9,2.2,0.4,0.2,3.3,27.9,0,0,2.4
25,26,Draymond Green,GSW,26,23,15,8,38.2,15.4,5.2,12.0,43.1,1.7,4.5,36.5,3.4,4.7,73.8,1.7,8.3,9.9,6.0,2.4,1.6,1.8,3.5,44.1,9,1,6.1
26,27,Kentavious Caldwell-Pope,DET,23,4,0,4,40.3,15.3,5.5,12.5,44.0,3.0,6.8,44.4,1.3,1.8,71.4,0.5,3.8,4.3,2.8,0.5,1.8,0.3,1.8,30.0,0,0,-4.8
27,28,Blake Griffin,LAC,27,4,2,2,31.7,15.0,5.0,13.3,37.7,0.3,0.5,50.0,4.8,6.3,76.0,1.8,7.0,8.8,4.0,2.3,0.8,0.5,2.3,33.0,1,0,1.5
28,28,Raymond Felton,DAL,32,5,1,4,34.5,15.0,6.4,13.8,46.4,0.8,2.8,28.6,1.4,2.2,63.6,0.4,4.2,4.6,4.6,2.4,1.2,0.0,2.8,28.6,2,0,-11.4
29,30,Kevin Love,CLE,27,20,15,5,30.6,14.7,4.6,12.0,38.5,2.3,5.6,41.4,3.2,3.8,84.0,1.7,7.1,8.8,2.1,1.4,0.5,0.4,1.7,29.5,10,0,8.0
30,31,Al-Farouq Aminu,POR,25,11,5,6,33.8,14.6,5.1,11.6,43.8,2.5,6.4,40.0,1.9,2.6,72.4,2.1,6.5,8.6,1.8,1.9,0.7,0.9,2.8,30.7,4,0,-1.1
31,32,Jeff Teague,ATL,28,10,4,6,27.9,14.5,4.6,12.1,38.0,0.9,3.6,25.0,4.4,5.2,84.6,0.3,1.6,1.9,6.1,2.5,0.6,0.2,3.0,25.8,2,0,-1.3
32,32,Tobias Harris,DET,23,4,0,4,39.0,14.5,5.3,11.5,45.7,1.0,3.0,33.3,3.0,3.3,92.3,1.5,8.0,9.5,3.0,1.5,0.8,0.8,2.8,33.4,1,0,-1.3
33,34,Reggie Jackson,DET,26,4,0,4,36.8,14.3,6.3,13.8,45.5,0.8,4.5,16.7,1.0,1.0,100.0,0.5,2.8,3.3,9.3,2.5,1.5,0.5,2.5,35.5,2,0,-1.8
34,35,Jonas Valanciunas,TOR,24,12,6,6,26.7,13.8,5.7,10.0,56.7,0.0,0.0,0.0,2.4,3.3,74.4,4.0,6.8,10.8,0.9,1.5,0.8,1.2,2.7,32.5,6,0,0.9
35,36,George Hill,IND,30,7,3,4,33.6,13.6,4.6,8.1,56.1,1.9,3.9,48.1,2.6,3.1,81.8,0.9,1.9,2.7,2.1,1.1,0.9,0.1,2.3,21.9,0,0,5.3
36,37,JJ Redick,LAC,32,6,2,4,27.7,13.5,5.7,13.2,43.0,1.8,5.2,35.5,0.3,0.5,66.7,0.2,1.8,2.0,0.8,0.8,0.2,0.2,1.8,17.3,0,0,0.0
37,38,Al Horford,ATL,30,10,4,6,32.7,13.4,5.4,11.6,46.6,1.1,2.8,39.3,1.5,1.6,93.8,1.3,5.2,6.5,3.1,1.7,1.2,2.4,2.5,35.0,1,0,-3.8
38,39,Al Jefferson,CHA,31,7,3,4,24.1,13.3,6.0,11.9,50.6,0.0,0.0,0.0,1.3,1.9,69.2,2.0,4.1,6.1,1.1,0.9,0.6,0.4,1.7,24.5,0,0,-9.1
39,39,Luol Deng,MIA,31,14,7,7,35.3,13.3,4.6,9.9,47.1,1.7,4.1,42.1,2.3,2.7,84.2,1.4,4.6,5.9,1.6,1.6,0.9,0.6,1.7,25.8,0,0,3.9
40,41,Dwight Howard,HOU,30,5,1,4,36.0,13.2,5.2,9.6,54.2,0.0,0.2,0.0,2.8,7.6,36.8,5.2,8.8,14.0,1.6,2.4,0.8,1.4,4.2,36.6,4,0,-17.2
41,42,Evan Turner,BOS,27,6,2,4,35.7,13.2,5.2,14.2,36.5,0.5,2.3,21.4,2.3,3.0,77.8,1.3,4.3,5.7,4.5,2.8,1.3,1.0,3.2,30.9,0,0,-3.8
42,43,Lance Stephenson,MEM,25,4,0,4,23.7,13.0,5.8,11.0,52.3,0.5,1.3,40.0,1.0,1.3,80.0,0.3,1.3,1.5,1.8,0.8,0.3,0.0,2.5,17.4,0,0,-8.5
43,43,Wesley Matthews,DAL,29,5,1,4,34.7,13.0,4.0,12.0,33.3,2.0,7.0,28.6,3.0,3.8,78.9,0.8,2.8,3.6,1.2,0.8,1.2,0.0,2.8,21.9,0,0,-21.2
44,43,Zach Randolph,MEM,34,4,0,4,29.9,13.0,5.8,15.5,37.1,0.0,0.0,0.0,1.5,1.8,85.7,3.8,5.0,8.8,1.8,1.8,0.3,0.0,2.5,25.1,2,0,-14.3
45,46,Jeremy Lin,CHA,27,7,3,4,27.0,12.4,3.7,9.0,41.3,0.4,2.0,21.4,4.6,5.6,82.1,0.4,1.9,2.3,2.6,1.6,0.7,0.0,3.0,19.6,0,0,0.7
46,47,Joe Johnson,MIA,35,14,7,7,35.2,12.1,4.9,11.3,43.0,0.9,3.3,28.3,1.5,1.7,87.5,0.5,4.2,4.7,2.5,1.3,0.6,0.2,1.9,22.6,0,0,2.1
47,48,Hassan Whiteside,MIA,27,10,5,5,29.1,12.0,4.7,6.9,68.1,0.0,0.0,0.0,2.6,4.4,59.1,2.6,8.3,10.9,0.3,1.3,0.8,2.8,3.4,35.0,6,0,4.5
48,48,Marcus Smart,BOS,22,6,2,4,32.1,12.0,3.7,10.0,36.7,1.8,5.3,34.4,2.8,3.5,81.0,1.3,3.2,4.5,3.0,2.5,1.7,0.8,2.8,26.9,0,0,-2.8
49,48,Serge Ibaka,OKC,26,18,11,7,33.5,12.0,4.7,9.1,52.1,1.7,3.8,44.9,0.8,1.1,75.0,1.3,5.0,6.3,0.6,0.5,0.8,1.3,2.8,26.2,1,0,6.9
50,51,Kent Bazemore,ATL,26,10,4,6,32.5,11.9,4.4,12.1,36.4,1.6,6.1,26.2,1.5,2.2,68.2,0.8,5.8,6.6,1.9,1.0,1.5,0.6,1.4,28.0,1,0,-4.7
51,52,Dennis Schroder,ATL,22,10,4,6,19.1,11.7,4.7,10.4,45.2,1.2,3.5,34.3,1.1,1.3,84.6,0.6,1.3,1.9,3.6,2.1,0.4,0.1,2.4,18.8,0,0,0.9
52,53,DeAndre Jordan,LAC,27,6,2,4,33.1,11.7,4.0,6.3,63.2,0.0,0.0,0.0,3.7,9.8,37.3,5.0,11.3,16.3,1.8,1.2,1.2,2.7,2.8,44.4,4,0,0.5
53,54,Monta Ellis,IND,30,7,3,4,32.2,11.6,4.7,10.9,43.4,1.0,3.0,33.3,1.1,1.4,80.0,0.6,3.3,3.9,4.3,2.4,2.1,0.0,2.4,26.6,0,0,0.7
54,55,JR Smith,CLE,30,21,16,5,34.8,11.5,3.9,9.0,43.6,3.1,7.2,43.0,0.6,1.0,61.9,0.3,2.9,3.2,1.4,0.5,1.2,0.2,2.6,21.3,0,0,7.9
55,56,Nicolas Batum,CHA,27,5,1,4,28.8,11.4,3.4,9.0,37.8,1.2,4.4,27.3,3.4,4.0,85.0,0.4,3.2,3.6,2.0,1.6,0.4,0.0,1.2,18.3,0,0,-17.2
56,57,Vince Carter,MEM,39,4,0,4,22.7,11.3,3.8,8.3,45.5,1.8,2.5,70.0,2.0,2.0,100.0,1.3,2.5,3.8,1.3,0.8,0.5,0.3,2.3,19.1,0,0,-11.8
57,58,Maurice Harkless,POR,23,11,5,6,24.7,11.0,4.3,10.0,42.7,1.4,4.0,34.1,1.1,2.3,48.0,2.0,3.1,5.1,0.6,1.0,0.9,0.3,3.5,20.6,1,0,-2.6
58,59,Matt Barnes,MEM,36,4,0,4,34.8,10.8,4.0,11.5,34.8,0.8,4.5,16.7,2.0,2.5,80.0,1.3,6.0,7.3,2.8,3.3,1.0,0.3,3.3,24.1,1,0,-16.8
59,60,Michael Beasley,HOU,27,5,1,4,16.0,10.4,4.4,9.2,47.8,0.4,1.2,33.3,1.2,1.4,85.7,0.8,3.4,4.2,0.6,1.4,0.2,0.0,1.6,15.5,0,0,-4.6
60,60,Tony Parker,SAS,34,10,6,4,26.4,10.4,4.4,9.8,44.9,0.4,1.6,25.0,1.2,1.4,85.7,0.1,2.1,2.2,5.3,1.8,0.6,0.2,1.5,21.6,0,0,2.7
61,62,Austin Rivers,LAC,23,6,2,4,24.0,10.3,4.3,10.2,42.6,0.7,2.8,23.5,1.0,1.5,66.7,0.7,2.0,2.7,2.7,1.2,0.5,0.0,2.0,17.9,0,0,-3.7
62,63,Kyle Korver,ATL,35,10,4,6,31.6,10.3,3.5,7.5,46.7,2.4,5.4,44.4,0.9,0.9,100.0,0.3,4.5,4.8,1.0,0.8,0.9,0.4,2.3,20.7,0,0,5.2
63,64,Myles Turner,IND,20,7,3,4,28.2,10.3,4.7,10.1,46.5,0.0,0.3,0.0,0.9,1.3,66.7,2.3,4.1,6.4,0.4,1.7,0.3,3.3,3.4,27.6,0,0,2.0
64,65,Jeff Green,LAC,29,6,2,4,26.4,10.2,3.5,7.7,45.7,0.7,1.7,40.0,2.5,4.2,60.0,0.5,2.7,3.2,0.7,0.5,1.0,0.3,2.0,18.5,0,0,0.5
65,66,Steven Adams,OKC,22,18,11,7,30.7,10.1,3.8,6.2,61.3,0.0,0.1,0.0,2.6,4.1,63.0,3.4,6.1,9.5,0.7,0.9,0.5,0.8,3.1,25.5,6,0,2.4
66,67,Allen Crabbe,POR,24,11,5,6,27.5,9.5,3.5,6.6,52.1,1.4,3.2,42.9,1.3,1.7,73.7,0.5,2.5,2.9,1.4,0.5,0.6,0.1,2.1,16.7,0,0,-1.9
67,68,Jae Crowder,BOS,25,6,2,4,32.9,9.5,3.3,12.0,27.8,1.7,6.8,24.4,1.2,1.8,63.6,0.8,5.7,6.5,2.2,1.2,1.5,0.5,2.8,25.4,1,0,-2.8
68,69,Enes Freedom,OKC,24,18,11,7,18.0,9.4,3.6,6.6,55.1,0.1,0.8,14.3,2.1,2.5,84.4,2.6,3.6,6.2,0.3,0.9,0.3,0.6,2.2,19.0,2,0,1.5
69,70,Justin Anderson,DAL,22,5,1,4,19.0,9.4,3.4,7.4,45.9,0.8,2.6,30.8,1.8,2.8,64.3,1.8,2.2,4.0,1.4,1.0,0.8,0.6,2.4,19.5,0,0,-3.0
70,71,Kris Humphries,ATL,31,4,1,3,14.0,9.3,3.3,7.0,46.4,1.3,2.5,50.0,1.5,1.5,100.0,2.0,4.0,6.0,1.0,0.5,0.5,1.3,2.3,22.7,0,0,4.3
71,72,Jonas Jerebko,BOS,29,6,2,4,27.0,9.2,3.7,7.7,47.8,1.2,3.7,31.8,0.7,0.8,80.0,1.2,5.7,6.8,1.7,0.8,0.3,0.7,2.5,22.0,2,0,-2.2
72,73,Harrison Barnes,GSW,24,24,15,9,30.9,9.0,3.4,8.9,38.5,1.1,3.2,34.2,1.1,1.4,76.5,1.1,3.5,4.7,1.3,0.8,0.7,0.2,1.9,18.4,1,0,1.8
73,74,Andre Iguodala,GSW,32,24,15,9,32.0,8.9,3.3,6.8,47.6,1.0,2.7,38.5,1.3,2.4,56.1,1.5,2.9,4.4,3.8,1.0,1.2,0.4,1.5,23.7,1,0,2.6
74,75,DeMarre Carroll,TOR,29,20,10,10,29.8,8.9,3.1,8.0,39.0,1.3,4.0,32.9,1.4,1.8,75.0,1.2,2.9,4.1,0.9,0.9,0.9,0.4,3.1,17.8,0,0,-1.8
75,76,Donatas Motiejunas,HOU,25,5,1,4,19.7,8.8,3.2,7.4,43.2,0.8,1.8,44.4,1.6,3.4,47.1,2.0,3.2,5.2,1.0,2.4,0.8,0.4,2.2,17.7,1,0,-4.8
76,77,Danny Green,SAS,29,10,6,4,26.7,8.6,3.0,6.5,46.2,2.4,4.8,50.0,0.2,0.3,66.7,0.0,3.1,3.1,0.7,0.6,2.1,0.8,2.0,21.5,0,0,5.0
77,78,Courtney Lee,CHA,30,7,3,4,36.7,8.6,3.0,7.3,41.2,0.6,1.3,44.4,2.0,2.1,93.3,0.7,2.1,2.9,1.3,0.7,0.9,0.4,2.7,17.1,0,0,-2.4
78,79,Amir Johnson,BOS,29,6,2,4,22.3,8.5,3.7,5.5,66.7,0.0,0.3,0.0,1.2,1.5,77.8,1.8,5.3,7.2,0.7,1.7,0.2,1.3,2.2,20.9,0,0,-3.7
79,79,Cory Joseph,TOR,24,20,10,10,22.6,8.5,3.5,7.4,46.6,0.4,1.2,33.3,1.2,1.6,75.0,0.6,1.5,2.1,2.4,1.1,0.9,0.1,2.4,16.4,0,0,-4.1
80,81,Cody Zeller,CHA,23,7,3,4,19.6,8.4,3.0,5.4,55.3,0.0,0.0,0.0,2.4,3.0,81.0,1.3,4.0,5.3,0.3,1.0,0.1,0.4,2.9,15.9,0,0,0.4
81,82,Dion Waiters,OKC,24,18,11,7,27.3,8.4,3.1,7.3,41.7,1.2,3.1,37.5,1.1,1.7,66.7,0.3,2.3,2.6,2.3,1.1,0.6,0.2,2.3,16.1,0,0,3.6
82,83,Shaun Livingston,GSW,30,24,15,9,21.4,8.2,3.4,7.0,48.8,0.0,0.0,0.0,1.3,1.5,86.5,0.5,2.6,3.2,3.3,1.2,0.5,0.2,2.0,17.9,0,0,3.3
83,84,Ian Mahinmi,IND,29,7,3,4,24.6,8.1,3.0,6.0,50.0,0.0,0.0,0.0,2.1,3.6,60.0,1.7,3.4,5.1,1.1,2.0,0.7,0.9,3.6,18.7,1,0,1.0
84,85,Stanley Johnson,DET,20,4,0,4,20.4,8.0,3.0,5.8,52.2,1.5,2.5,60.0,0.5,0.5,100.0,0.0,4.0,4.0,0.0,0.8,0.3,0.0,2.5,12.8,0,0,-2.3
85,86,Devin Harris,DAL,33,5,1,4,24.1,7.8,3.0,6.0,50.0,0.8,2.6,30.8,1.0,2.0,50.0,0.2,2.6,2.8,1.6,0.6,0.6,0.0,3.2,14.8,0,0,-5.6
86,87,Solomon Hill,IND,25,7,3,4,28.3,7.7,2.0,4.4,45.2,1.6,2.7,57.9,2.1,2.3,93.8,0.7,3.3,4.0,1.1,0.4,0.3,0.0,2.9,14.7,0,0,2.9
87,88,Patrick Patterson,TOR,27,20,10,10,29.1,7.7,2.8,6.8,40.4,1.1,3.5,30.0,1.1,1.3,84.6,1.5,2.4,3.9,1.2,0.9,0.4,0.5,1.6,15.6,1,0,-1.3
88,89,Tony Allen,MEM,34,4,0,4,23.4,7.5,2.5,8.3,30.3,0.3,1.8,14.3,2.3,3.3,69.2,1.5,1.3,2.8,0.8,1.5,1.3,0.5,2.8,15.7,0,0,-8.0
89,90,Frank Kaminsky,CHA,23,7,3,4,27.2,7.1,2.0,6.6,30.4,0.7,2.4,29.4,2.4,3.0,81.0,0.4,3.9,4.3,1.1,0.3,0.9,0.7,2.1,18.4,0,0,-1.7
90,91,Jason Terry,HOU,38,5,1,4,24.8,7.0,2.6,7.6,34.2,1.2,3.8,31.6,0.6,0.6,100.0,0.2,2.0,2.2,1.2,0.6,0.4,0.2,2.6,12.6,0,0,-13.0
91,91,Mason Plumlee,POR,26,11,5,6,27.8,7.0,2.5,6.4,40.0,0.0,0.0,0.0,1.9,3.0,63.6,3.4,8.5,11.8,4.8,2.3,0.6,1.0,3.8,31.0,4,0,-0.9
92,93,Justise Winslow,MIA,20,13,7,6,25.4,6.9,2.5,5.7,43.2,0.4,1.4,27.8,1.6,2.3,70.0,1.3,3.5,4.8,0.6,0.9,0.6,0.3,2.7,15.5,0,0,-3.3
93,94,Gerald Henderson,POR,28,11,5,6,21.2,6.9,2.7,7.5,36.6,0.6,1.7,36.8,0.8,1.1,75.0,0.5,2.6,3.2,1.5,0.5,0.5,0.3,1.9,15.0,0,0,-2.8
94,95,JaMychal Green,MEM,26,4,0,4,18.1,6.8,3.0,5.5,54.5,0.0,0.3,0.0,0.8,1.5,50.0,1.3,2.5,3.8,0.8,1.0,0.8,1.3,3.0,17.4,0,0,-12.8
95,95,Jordan Farmar,MEM,29,4,0,4,28.3,6.8,2.5,7.8,32.3,1.0,3.0,33.3,0.8,0.8,100.0,0.0,1.5,1.5,4.0,2.5,0.8,0.3,1.0,15.1,0,0,-9.3
96,97,Channing Frye,CLE,33,17,12,5,14.0,6.7,2.4,4.1,59.4,1.5,2.7,56.5,0.4,0.4,85.7,0.3,2.1,2.4,0.3,0.3,0.4,0.5,2.2,12.4,0,0,4.4
97,98,Manu Ginobili,SAS,38,10,6,4,19.2,6.7,2.0,4.7,42.6,0.9,2.1,42.9,1.8,2.3,78.3,0.6,2.1,2.7,2.5,0.7,0.8,0.3,2.5,16.3,0,0,6.0
98,99,Tristan Thompson,CLE,25,21,16,5,29.6,6.7,2.3,4.4,52.7,0.0,0.0,0.0,2.0,3.5,57.5,4.1,4.9,9.0,0.7,0.8,0.4,0.9,2.6,21.4,3,0,6.4
99,100,Josh Richardson,MIA,22,14,7,7,27.6,6.6,2.4,6.4,37.1,1.2,3.3,37.0,0.7,1.0,71.4,0.7,2.9,3.6,1.6,0.9,0.4,0.9,2.6,16.5,0,0,3.1
100,101,Patty Mills,SAS,27,10,6,4,16.7,6.6,2.3,5.3,43.4,1.3,3.6,36.1,0.7,1.1,63.6,0.0,1.4,1.4,2.0,0.8,0.7,0.0,0.3,12.6,0,0,5.5
101,101,Trevor Ariza,HOU,31,5,1,4,36.2,6.6,2.6,10.2,25.5,0.8,5.6,14.3,0.6,0.8,75.0,1.4,2.8,4.2,0.8,2.4,2.6,0.2,3.2,18.8,0,0,-18.0
102,101,Zaza Pachulia,DAL,32,5,1,4,22.4,6.6,1.8,4.8,37.5,0.0,0.0,0.0,3.0,3.4,88.2,2.0,3.4,5.4,3.2,0.4,0.6,0.2,2.6,19.9,0,0,-14.4
103,104,Mike Scott,ATL,27,10,4,6,16.1,6.5,2.5,4.0,62.5,0.8,1.6,50.0,0.7,0.8,87.5,0.5,2.7,3.2,0.5,0.8,0.3,0.3,2.0,12.1,0,0,1.3
104,105,Terrence Ross,TOR,25,20,10,10,16.8,6.3,2.3,6.0,38.7,1.1,3.2,32.8,0.7,1.0,65.0,0.2,1.4,1.6,0.6,0.8,0.7,0.3,1.4,10.9,0,0,-4.5
105,106,Rodney Stuckey,IND,30,7,3,4,17.8,6.3,2.4,6.1,39.5,0.7,1.4,50.0,0.7,1.3,55.6,0.1,2.0,2.1,2.0,0.9,0.6,0.1,1.3,13.1,0,0,1.3
106,107,J.J. Barea,DAL,32,4,0,4,25.1,6.3,2.8,8.5,32.4,0.3,2.0,12.5,0.5,0.5,100.0,0.0,1.5,1.5,5.0,2.8,0.0,0.0,2.0,12.8,0,0,-8.3
107,108,Bismack Biyombo,TOR,23,20,10,10,25.3,6.2,2.0,3.5,58.0,0.0,0.0,0.0,2.2,3.6,59.7,2.7,6.7,9.4,0.4,1.1,0.4,1.4,2.4,22.2,3,0,-1.7
108,109,David Lee,DAL,33,2,0,2,16.3,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,3.0,0.5,0.0,0.0,0.0,3.5,10.4,0,0,-9.5
109,109,Dwight Powell,DAL,24,4,1,3,16.0,6.0,2.3,4.8,47.4,0.0,0.3,0.0,1.5,2.8,54.5,2.3,2.0,4.3,1.0,0.3,0.3,0.0,1.3,13.1,0,0,-3.8
110,109,Reggie Bullock,DET,25,2,0,2,11.0,6.0,2.5,3.0,83.3,1.0,1.5,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.5,0.0,1.0,11.0,0,0,-8.5
111,109,Tyler Zeller,BOS,26,3,0,3,12.7,6.0,2.3,5.0,46.7,0.0,0.0,0.0,1.3,2.0,66.7,1.3,3.7,5.0,0.7,0.7,0.0,0.7,0.3,14.3,0,0,4.0
112,113,Thabo Sefolosha,ATL,32,10,4,6,20.3,5.9,2.2,4.6,47.8,0.7,1.9,36.8,0.8,1.5,53.3,0.8,3.3,4.1,1.7,1.0,1.0,0.6,1.7,17.2,0,0,-3.8
113,113,Tim Duncan,SAS,40,10,6,4,21.8,5.9,2.2,5.2,42.3,0.0,0.0,0.0,1.5,2.1,71.4,1.0,3.8,4.8,1.4,1.0,0.2,1.3,1.8,17.3,0,0,6.8
114,115,David West,SAS,35,10,6,4,17.6,5.8,2.5,5.5,45.5,0.3,0.6,50.0,0.5,0.9,55.6,1.3,2.4,3.7,1.3,0.7,0.6,0.7,1.9,15.4,0,0,2.4
115,115,Patrick Beverley,HOU,27,5,1,4,25.7,5.8,2.0,7.4,27.0,0.6,2.8,21.4,1.2,1.2,100.0,0.8,3.6,4.4,2.2,0.8,0.4,0.4,3.4,16.0,0,0,-7.4
116,117,Leandro Barbosa,GSW,33,23,14,9,11.1,5.6,2.2,3.8,58.0,0.5,1.2,39.3,0.7,0.9,76.2,0.5,0.7,1.2,0.7,0.5,0.5,0.0,1.0,9.1,0,0,1.3
117,118,Marreese Speights,GSW,28,24,15,9,8.4,5.6,1.9,4.9,39.0,0.8,1.8,41.9,1.0,1.3,77.4,0.6,1.3,2.0,0.5,0.8,0.1,0.3,1.8,9.2,0,0,0.3
118,119,Andre Roberson,OKC,24,18,11,7,26.2,5.6,2.2,4.8,46.5,0.7,2.1,32.4,0.4,1.1,40.0,1.4,4.2,5.6,0.8,0.6,1.3,1.1,2.5,19.8,1,0,2.4
119,120,Ed Davis,POR,27,11,5,6,18.6,5.5,1.9,3.6,52.5,0.0,0.2,0.0,1.7,3.0,57.6,2.4,4.5,6.8,1.3,0.9,0.2,0.6,3.0,17.2,0,0,-0.9
120,121,Richard Jefferson,CLE,36,21,16,5,18.2,5.4,2.1,4.0,52.4,0.5,1.3,39.3,0.7,1.0,75.0,0.8,2.8,3.5,0.7,0.6,0.5,0.0,1.6,11.6,0,0,2.0
121,122,Boris Diaw,SAS,34,9,6,3,17.6,5.2,2.3,5.1,45.7,0.2,0.7,33.3,0.3,0.4,75.0,0.2,1.9,2.1,2.3,0.7,0.2,0.4,1.0,12.6,0,0,4.3
