Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Chris Johnson,SG,2.1,5.4,39.7,1.1,3.2,33.9,0.9,1.1,86.0,1.1,2.2,48.3,1.168,0.5,40,0.0,19.7,6.3,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,1.4,10.8,BOS
Gerald Wallace,SF,2.0,4.0,50.4,0.3,1.1,29.7,0.8,1.7,46.5,1.7,2.9,58.4,1.296,0.55,58,16.0,24.4,5.1,0.6,3.0,3.7,2.5,1.3,0.2,1.7,1.4,1.5,10.02,BOS
Vitor Faverani,C,1.7,4.0,43.5,0.3,1.1,30.0,0.6,1.0,64.9,1.4,2.9,48.6,1.1159999999999999,0.48,37,8.0,13.2,4.4,1.1,2.3,3.5,0.4,0.4,0.7,1.1,2.0,0.4,11.08,BOS
MarShon Brooks,G,0.9,2.4,37.5,0.2,0.4,50.0,1.1,1.4,78.6,0.7,2.0,35.0,1.2919999999999998,0.42,10,0.0,7.3,3.1,0.1,1.8,1.9,0.4,0.1,0.1,0.7,0.5,0.6,10.76,BOS
Phil Pressey,PG,1.0,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,0.7,2.0,34.0,0.8420000000000001,0.36,75,11.0,15.1,2.8,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1.3,2.8,8.78,BOS
Keith Bogans,SG,0.5,1.0,50.0,0.5,1.0,50.0,0.5,0.5,100.0,0.0,0.0,0.0,2.0,0.75,6,0.0,9.2,2.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,3.0,9.88,BOS
Vander Blue,SG,0.7,1.3,50.0,0.0,0.3,0.0,0.3,1.7,20.0,0.7,1.0,66.7,1.25,0.5,3,0.0,5.0,1.7,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,0.5,0.53,BOS
Chris Babb,SG,0.6,2.1,26.7,0.4,1.9,22.2,0.0,0.0,0.0,0.1,0.2,66.7,0.733,0.37,14,0.0,9.4,1.6,0.3,0.9,1.2,0.2,0.4,0.0,0.2,0.9,1.0,3.73,BOS
Joel Anthony,C,0.5,1.2,38.5,0.0,0.0,0.0,0.1,0.3,33.3,0.5,1.2,38.5,0.846,0.38,21,0.0,7.1,1.0,0.6,0.9,1.5,0.1,0.1,0.4,0.1,0.6,1.0,8.16,BOS
Brook Lopez,C,7.6,13.5,56.3,0.0,0.1,0.0,5.5,6.8,81.7,7.6,13.4,56.6,1.537,0.56,17,17.0,31.4,20.7,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,0.6,25.5,BKN
Joe Johnson,G,5.8,12.9,45.4,2.1,5.1,40.1,2.0,2.5,81.5,3.8,7.8,48.9,1.2229999999999999,0.53,79,79.0,32.6,15.8,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,1.8,15.54,BKN
Deron Williams,PG,5.0,11.2,45.0,1.5,4.2,36.6,2.7,3.4,80.1,3.5,7.0,50.0,1.278,0.52,64,58.0,32.2,14.3,0.2,2.4,2.6,6.1,1.5,0.2,2.2,2.3,2.7,17.69,BKN
Paul Pierce,SF,4.3,9.5,45.1,1.5,4.0,37.3,3.4,4.1,82.6,2.8,5.5,50.7,1.419,0.53,75,68.0,28.0,13.5,0.3,4.3,4.6,2.4,1.1,0.4,2.0,2.5,1.2,16.81,BKN
Marcus Thornton,SG,4.2,10.2,41.4,2.0,5.3,38.0,1.8,2.3,80.0,2.2,5.0,45.0,1.203,0.51,26,1.0,23.8,12.3,0.7,2.2,2.8,1.2,1.0,0.1,1.1,1.4,1.0,16.15,BKN
Andray Blatche,C,4.4,9.2,47.6,0.2,0.7,27.8,2.2,3.0,74.2,4.2,8.5,49.4,1.218,0.49,73,7.0,22.2,11.2,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,1.0,18.85,BKN
Mirza Teletovic,PF,3.1,7.3,41.8,1.9,4.8,39.0,0.6,0.9,71.0,1.2,2.5,47.2,1.176,0.55,72,7.0,19.4,8.6,0.8,2.9,3.7,0.8,0.4,0.3,0.8,2.0,1.1,14.38,BKN
Shaun Livingston,G,3.1,6.4,48.3,0.0,0.1,16.7,2.1,2.5,82.7,3.1,6.3,48.6,1.2919999999999998,0.48,76,54.0,26.0,8.3,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,2.3,14.52,BKN
Mason Plumlee,C,2.8,4.3,65.9,0.0,0.0,0.0,1.7,2.8,62.6,2.8,4.3,66.6,1.722,0.66,70,22.0,18.2,7.4,1.4,3.0,4.4,0.9,0.7,0.8,1.1,2.4,0.8,19.09,BKN
Alan Anderson,SG,2.5,6.2,40.0,1.1,3.2,33.9,1.2,1.5,78.0,1.4,3.0,46.4,1.163,0.49,78,26.0,22.7,7.2,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,1.3,9.5,BKN
Kevin Garnett,PF,2.9,6.6,44.1,0.0,0.1,0.0,0.7,0.9,80.9,2.9,6.5,44.5,0.9890000000000001,0.44,54,54.0,20.5,6.5,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,1.2,13.35,BKN
Andrei Kirilenko,SF,1.8,3.6,51.2,0.0,0.1,20.0,1.4,2.6,51.3,1.8,3.4,52.3,1.413,0.52,45,4.0,19.0,5.0,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4,1.3,12.48,BKN
Jason Terry,G,1.6,4.3,36.2,1.1,2.9,37.9,0.3,0.4,66.7,0.5,1.4,32.7,1.046,0.49,35,0.0,16.3,4.5,0.1,0.9,1.1,1.6,0.4,0.0,0.8,1.4,2.1,7.48,BKN
Jorge Gutierrez,G,1.7,3.6,46.3,0.2,0.8,25.0,0.6,0.8,75.0,1.5,2.8,52.4,1.148,0.49,15,2.0,16.3,4.1,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,2.1,8.76,BKN
Tyshawn Taylor,PG,1.3,4.0,34.1,0.1,0.5,25.0,1.0,1.3,80.0,1.2,3.4,35.4,0.978,0.36,23,3.0,11.7,3.9,0.1,0.5,0.7,1.6,0.5,0.0,1.3,1.3,1.2,5.47,BKN
Marquis Teague,G,1.0,2.5,41.5,0.1,0.4,37.5,0.7,0.9,78.9,0.9,2.1,42.2,1.17,0.44,21,1.0,9.6,3.0,0.0,1.0,1.0,1.4,0.4,0.0,1.0,1.0,1.4,8.46,BKN
Reggie Evans,C,0.8,2.0,39.0,0.0,0.0,0.0,1.2,2.2,53.8,0.8,2.0,39.0,1.3730000000000002,0.39,30,6.0,13.3,2.7,1.8,3.2,5.0,0.2,0.4,0.1,0.9,1.8,0.2,8.97,BKN
Tornike Shengelia,SF,0.6,1.4,45.8,0.0,0.4,0.0,0.2,0.5,37.5,0.6,1.1,61.1,1.042,0.46,17,0.0,8.1,1.5,0.2,0.6,0.8,0.7,0.1,0.1,0.6,0.9,1.1,3.32,BKN
Jason Collins,C,0.5,1.1,45.8,0.0,0.1,0.0,0.1,0.2,75.0,0.5,1.0,52.4,1.042,0.46,22,1.0,7.8,1.1,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,0.6,4.12,BKN
Carmelo Anthony,PF,9.6,21.3,45.2,2.2,5.4,40.2,6.0,7.0,84.8,7.5,15.9,46.9,1.285,0.5,77,77.0,38.7,27.4,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,1.2,24.5,NY
JR Smith,G,5.4,12.9,41.5,2.6,6.5,39.4,1.2,1.9,65.2,2.8,6.4,43.6,1.121,0.51,74,37.0,32.7,14.5,0.5,3.5,4.0,3.0,0.9,0.3,1.5,2.6,2.0,14.0,NY
Andrea Bargnani,C,5.3,12.0,44.2,0.7,2.6,27.8,2.0,2.4,82.4,4.6,9.4,48.7,1.112,0.47,42,39.0,29.9,13.3,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,0.8,14.53,NY
Amar'e Stoudemire,C,4.8,8.6,55.7,0.0,0.0,0.0,2.3,3.1,73.9,4.8,8.6,55.7,1.3840000000000001,0.56,65,21.0,22.6,11.9,1.7,3.2,4.9,0.5,0.4,0.6,1.4,2.4,0.4,18.89,NY
Tim Hardaway Jr.,SF,3.6,8.5,42.8,1.6,4.4,36.3,1.3,1.6,82.8,2.0,4.1,49.8,1.199,0.52,81,1.0,23.1,10.2,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,1.4,12.79,NY
Raymond Felton,G,3.7,9.4,39.5,1.0,3.0,31.8,1.4,1.9,72.1,2.7,6.4,43.1,1.036,0.45,65,65.0,31.0,9.7,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,2.8,12.9,NY
Tyson Chandler,C,3.5,5.9,59.3,0.0,0.0,0.0,1.8,2.8,63.2,3.5,5.8,59.5,1.4909999999999999,0.59,55,55.0,30.2,8.7,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,0.8,16.48,NY
Iman Shumpert,G,2.5,6.5,37.8,1.0,3.1,33.3,0.7,1.0,74.6,1.4,3.5,41.8,1.023,0.46,74,58.0,26.5,6.7,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,1.6,9.66,NY
Beno Udrih,PG,2.2,5.2,42.5,0.5,1.3,42.5,0.6,0.8,83.3,1.6,3.9,42.5,1.081,0.48,31,12.0,19.0,5.6,0.3,1.5,1.8,3.5,0.7,0.1,1.4,1.5,2.6,12.43,NY
Metta World Peace,SF,1.9,4.9,39.7,0.6,1.9,31.5,0.3,0.6,62.5,1.3,3.0,44.8,0.986,0.46,29,1.0,13.4,4.8,0.6,1.4,2.0,0.6,0.8,0.3,0.7,1.5,0.9,11.71,NY
Kenyon Martin,PF,2.0,3.8,51.2,0.0,0.0,0.0,0.3,0.6,57.9,2.0,3.8,51.6,1.114,0.51,32,15.0,19.8,4.3,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,1.9,12.25,NY
Pablo Prigioni,PG,1.3,2.9,46.1,1.0,2.1,46.4,0.2,0.2,91.7,0.3,0.8,45.1,1.319,0.63,66,27.0,19.4,3.8,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8,13.02,NY
Jeremy Tyler,C,1.5,2.8,51.7,0.0,0.0,0.0,0.6,1.2,54.2,1.5,2.8,51.7,1.2590000000000001,0.52,41,0.0,9.7,3.6,0.9,1.7,2.7,0.2,0.1,0.5,0.6,1.7,0.3,13.09,NY
Toure' Murry,SF,1.1,2.5,43.4,0.1,0.2,41.7,0.5,0.8,59.0,1.0,2.3,43.6,1.085,0.45,51,0.0,7.3,2.7,0.3,0.6,0.9,1.0,0.4,0.0,0.7,0.9,1.4,11.22,NY
Earl Clark,SF,0.8,2.3,33.3,0.1,0.7,16.7,0.9,1.1,80.0,0.7,1.7,40.0,1.095,0.36,9,0.0,7.8,2.6,0.2,1.6,1.8,0.2,0.1,0.7,0.1,0.7,2.0,13.51,NY
Shannon Brown,PG,0.8,2.0,42.1,0.0,0.0,0.0,0.4,0.6,66.7,0.8,2.0,42.1,1.053,0.42,19,0.0,7.8,2.1,0.3,0.5,0.8,0.2,0.6,0.0,0.5,0.6,0.4,8.44,NY
Cole Aldrich,C,0.7,1.3,54.1,0.0,0.0,0.0,0.6,0.7,86.7,0.7,1.3,54.1,1.508,0.54,46,2.0,7.2,2.0,0.8,2.0,2.8,0.3,0.2,0.7,0.4,0.9,0.8,19.11,NY
Chris Smith,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY
Thaddeus Young,PF,7.4,16.2,45.4,1.1,3.7,30.8,2.1,2.9,71.2,6.2,12.5,49.6,1.104,0.49,79,78.0,34.4,17.9,2.1,3.9,6.0,2.3,2.1,0.5,2.1,2.7,1.1,16.64,PHI
Evan Turner,G,6.6,15.4,42.8,0.7,2.4,28.8,3.5,4.2,82.9,5.9,12.9,45.5,1.13,0.45,54,54.0,34.9,17.4,0.9,5.0,6.0,3.7,1.0,0.1,2.9,2.7,1.3,13.25,PHI
Michael Carter-Williams,PG,6.1,15.1,40.5,0.8,3.0,26.4,3.7,5.2,70.3,5.3,12.1,44.0,1.107,0.43,70,70.0,34.5,16.7,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,1.8,15.59,PHI
Tony Wroten,SG,4.8,11.2,42.7,0.6,2.6,21.3,2.9,4.5,64.1,4.2,8.6,49.2,1.162,0.45,72,16.0,24.5,13.0,1.0,2.2,3.2,3.0,1.1,0.2,2.8,2.1,1.1,12.96,PHI
Spencer Hawes,PF,5.0,11.1,45.1,1.5,3.8,39.9,1.5,1.9,78.2,3.5,7.2,47.8,1.1740000000000002,0.52,53,53.0,31.4,13.0,1.7,6.9,8.5,3.3,0.6,1.3,2.2,2.9,1.5,15.35,PHI
Henry Sims,C,4.3,8.8,48.9,0.0,0.0,0.0,3.2,4.1,76.6,4.3,8.8,49.1,1.3359999999999999,0.49,26,25.0,27.2,11.8,3.2,3.8,7.0,1.8,0.9,0.5,1.3,3.2,1.4,17.43,PHI
James Anderson,SG,3.9,9.0,43.1,1.4,4.4,32.8,1.0,1.3,72.6,2.4,4.6,53.0,1.13,0.51,80,62.0,28.9,10.1,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,1.4,10.92,PHI
Darius Morris,G,2.4,5.6,43.3,0.8,2.0,41.7,1.3,1.8,71.4,1.6,3.6,44.2,1.239,0.51,12,0.0,16.1,6.9,0.3,0.8,1.1,2.6,0.7,0.0,1.6,1.8,1.6,11.91,PHI
Byron Mullens,C,2.6,5.6,46.5,1.1,2.8,40.0,0.4,0.8,57.1,1.5,2.8,52.9,1.208,0.56,18,0.0,13.7,6.8,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,0.6,16.13,PHI
Elliot Williams,SG,2.1,5.0,41.5,0.6,1.9,29.6,1.3,1.8,73.1,1.5,3.2,48.6,1.199,0.47,67,2.0,17.3,6.0,0.4,1.5,1.9,1.1,0.5,0.0,1.0,1.9,1.1,8.71,PHI
Hollis Thompson,F,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,1.4,2.7,50.7,1.239,0.55,77,41.0,22.6,6.0,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1.9,1.2,9.5,PHI
Casper Ware,G,2.0,4.7,42.9,0.8,2.3,33.3,0.6,0.7,83.3,1.2,2.3,52.4,1.143,0.51,9,0.0,12.9,5.3,0.0,1.0,1.0,1.1,0.9,0.0,0.6,1.2,2.0,13.01,PHI
Lavoy Allen,F,2.3,5.2,44.0,0.0,0.3,15.4,0.5,0.8,67.5,2.3,5.0,45.5,0.9890000000000001,0.44,51,2.0,18.8,5.2,2.1,3.4,5.4,1.3,0.4,0.5,0.8,2.3,1.6,11.93,PHI
Jarvis Varnado,PF,1.6,2.6,60.0,0.0,0.0,0.0,1.2,2.3,51.9,1.6,2.6,60.0,1.65,0.6,23,0.0,14.7,4.3,0.8,1.9,2.7,0.6,0.4,1.3,0.4,2.7,1.3,13.44,PHI
Eric Maynor,PG,1.4,3.6,37.9,0.5,1.5,33.3,0.5,1.0,50.0,0.9,2.1,41.2,1.034,0.45,8,0.0,14.0,3.8,0.3,1.6,1.9,1.5,0.5,0.3,1.5,0.5,1.0,6.66,PHI
Adonis Thomas,SG,1.5,2.5,60.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.5,66.7,1.4,0.7,2,1.0,6.5,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,1.0,10.17,PHI
Dewayne Dedmon,C,1.4,2.6,51.7,0.0,0.0,0.0,0.6,1.2,53.8,1.4,2.6,51.7,1.276,0.52,11,0.0,13.6,3.4,1.0,3.5,4.5,0.3,0.0,0.8,0.8,2.5,0.3,8.72,PHI
Arnett Moultrie,PF,1.3,3.2,42.1,0.0,0.0,0.0,0.3,0.4,80.0,1.3,3.2,42.1,0.9470000000000001,0.42,12,2.0,15.6,3.0,0.9,2.0,2.9,0.2,0.7,0.3,0.6,1.8,0.3,6.71,PHI
Daniel Orton,C,1.0,2.1,44.7,0.0,0.0,0.0,1.0,1.4,76.7,1.0,2.1,44.7,1.383,0.45,22,4.0,11.4,3.0,0.7,2.0,2.8,0.7,0.3,0.7,0.8,1.7,0.8,10.54,PHI
James Nunnally,SF,1.0,3.1,32.1,0.6,1.7,33.3,0.3,0.6,60.0,0.4,1.4,30.8,0.929,0.41,9,0.0,12.3,2.9,0.0,1.2,1.2,0.7,0.6,0.1,0.3,1.0,2.0,6.11,PHI
Brandon Davies,PF,1.1,2.5,42.2,0.0,0.2,20.0,0.7,1.0,64.2,1.0,2.3,44.1,1.125,0.43,51,0.0,11.3,2.8,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,0.8,7.49,PHI
Lorenzo Brown,G,1.0,3.3,30.2,0.1,1.2,10.0,0.3,0.5,69.2,0.9,2.2,41.1,0.7440000000000001,0.32,26,0.0,8.6,2.5,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2.6,8.27,PHI
Darius Johnson-Odom,G,0.0,2.3,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.0,3,0.0,5.0,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.7,1.0,0.5,-23.04,PHI
DeMar DeRozan,SF,7.6,17.8,42.9,0.8,2.7,30.5,6.6,8.0,82.4,6.8,15.2,45.1,1.273,0.45,79,79.0,38.2,22.7,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,1.8,18.42,TOR
Rudy Gay,SF,7.2,18.6,38.8,1.2,3.3,37.3,3.8,4.9,77.3,6.0,15.3,39.1,1.045,0.42,18,18.0,35.5,19.4,1.6,5.8,7.4,2.2,1.6,1.3,3.3,2.6,0.7,14.73,TOR
Kyle Lowry,PG,5.8,13.7,42.3,2.4,6.3,38.0,4.0,4.9,81.3,3.4,7.3,46.0,1.3119999999999998,0.51,79,79.0,36.2,17.9,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,3.0,20.2,TOR
Jonas Valanciunas,C,4.4,8.3,53.1,0.0,0.0,0.0,2.4,3.2,76.2,4.4,8.3,53.2,1.355,0.53,81,81.0,28.2,11.3,2.8,6.0,8.8,0.7,0.3,0.9,1.7,3.1,0.4,16.17,TOR
Terrence Ross,SG,3.9,9.3,42.3,2.0,5.0,39.5,1.0,1.2,83.7,1.9,4.2,45.8,1.17,0.53,81,62.0,26.7,10.9,0.5,2.6,3.1,1.0,0.8,0.3,1.1,2.3,0.9,12.09,TOR
Amir Johnson,F,4.5,7.9,56.2,0.3,0.9,30.3,1.2,1.9,63.6,4.2,7.1,59.3,1.306,0.58,77,72.0,28.8,10.4,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,0.9,15.44,TOR
Greivis Vasquez,PG,3.5,8.3,41.7,1.5,3.9,38.9,1.1,1.2,85.5,2.0,4.4,44.2,1.146,0.51,61,5.0,21.5,9.5,0.2,2.0,2.3,3.7,0.4,0.1,1.7,1.7,2.3,14.21,TOR
Patrick Patterson,PF,3.6,7.6,47.7,1.0,2.3,41.1,0.9,1.1,74.5,2.7,5.3,50.6,1.1909999999999998,0.54,48,7.0,23.3,9.1,1.7,3.3,5.1,1.3,0.9,0.7,1.0,2.5,1.3,16.3,TOR
John Salmons,SF,1.8,4.9,36.8,0.8,2.0,38.8,0.6,0.8,73.3,1.0,2.9,35.4,1.0070000000000001,0.45,60,0.0,21.4,5.0,0.2,1.8,2.0,1.7,0.6,0.2,0.7,1.5,2.6,7.64,TOR
Tyler Hansbrough,PF,1.5,3.1,47.4,0.0,0.0,0.0,2.0,2.9,68.1,1.5,3.0,47.9,1.5919999999999999,0.47,64,4.0,15.3,4.9,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,0.4,14.2,TOR
Steve Novak,SF,1.1,2.7,41.1,1.0,2.3,42.6,0.1,0.1,100.0,0.1,0.4,33.3,1.219,0.59,54,1.0,10.0,3.3,0.1,0.9,1.1,0.2,0.2,0.1,0.1,0.8,2.6,11.1,TOR
Nando De Colo,G,1.0,2.9,36.7,0.4,1.0,36.4,0.6,0.6,100.0,0.7,1.8,36.8,1.083,0.43,21,0.0,9.2,3.1,0.4,1.0,1.3,1.6,0.3,0.1,0.7,1.1,2.4,12.96,TOR
Dwight Buycks,G,1.1,3.4,31.3,0.4,1.2,29.4,0.6,0.6,88.9,0.7,2.2,32.3,0.8959999999999999,0.36,14,0.0,10.4,3.1,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,1.0,7.26,TOR
Quincy Acy,F,0.9,2.0,42.9,0.3,0.7,40.0,0.7,1.1,62.5,0.6,1.3,44.4,1.357,0.5,7,0.0,8.7,2.7,0.7,1.4,2.1,0.6,0.6,0.4,0.3,1.1,2.0,17.23,TOR
Landry Fields,SG,0.9,2.2,40.3,0.0,0.2,0.0,0.5,0.7,63.6,0.9,2.1,43.5,1.015,0.4,30,2.0,10.7,2.3,0.5,1.5,2.0,0.7,0.3,0.1,0.4,0.8,1.8,8.62,TOR
Chuck Hayes,PF,0.9,2.2,42.9,0.0,0.0,0.0,0.3,0.4,83.3,0.9,2.2,43.3,1.01,0.43,45,0.0,12.8,2.2,1.1,2.5,3.6,0.6,0.5,0.2,0.6,1.7,1.1,9.6,TOR
D.J. Augustin,PG,0.7,2.4,29.2,0.1,1.1,9.1,0.6,0.6,100.0,0.6,1.3,46.2,0.875,0.31,10,0.0,8.2,2.1,0.0,0.4,0.4,1.0,0.1,0.0,0.9,0.7,1.1,1.22,TOR
Aaron Gray,C,0.5,0.8,66.7,0.0,0.0,0.0,0.3,0.5,50.0,0.5,0.8,66.7,1.6669999999999998,0.67,4,0.0,5.0,1.3,0.8,1.3,2.0,0.8,0.0,0.0,1.0,1.8,0.8,5.7,TOR
Austin Daye,SF,0.4,1.6,23.1,0.0,1.0,0.0,0.3,0.4,66.7,0.4,0.6,60.0,0.615,0.23,8,0.0,4.1,1.0,0.3,0.6,0.9,0.3,0.0,0.0,0.0,0.5,inf,2.38,TOR
Julyan Stone,G,0.3,0.8,41.2,0.1,0.4,25.0,0.1,0.1,66.7,0.2,0.4,55.6,1.0590000000000002,0.47,21,0.0,5.7,0.9,0.1,0.9,1.0,0.6,0.1,0.0,0.2,0.6,2.4,6.62,TOR
Stephen Curry,PG,8.4,17.7,47.1,3.3,7.9,42.4,3.9,4.5,88.5,5.0,9.8,50.9,1.354,0.57,78,78.0,36.5,24.0,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,2.3,24.13,GS
Klay Thompson,SG,6.9,15.5,44.4,2.8,6.6,41.7,1.8,2.3,79.5,4.1,8.9,46.4,1.182,0.53,81,81.0,35.4,18.4,0.5,2.6,3.1,2.2,0.9,0.5,1.7,2.9,1.3,14.32,GS
David Lee,PF,7.4,14.2,52.3,0.0,0.0,0.0,3.3,4.3,78.0,7.4,14.2,52.3,1.281,0.52,69,67.0,33.2,18.2,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3.0,1.0,19.21,GS
Harrison Barnes,SF,3.5,8.7,39.9,0.8,2.4,34.7,1.7,2.3,71.8,2.6,6.3,41.9,1.087,0.45,78,24.0,28.3,9.5,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,1.4,9.85,GS
Andre Iguodala,F,3.5,7.3,48.0,1.0,2.8,35.4,1.4,2.1,65.2,2.5,4.5,55.8,1.284,0.55,63,63.0,32.4,9.3,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,2.6,13.71,GS
Jordan Crawford,G,3.3,7.9,41.7,1.0,3.0,31.3,0.9,1.0,83.7,2.4,4.9,48.3,1.063,0.48,42,0.0,15.7,8.4,0.2,1.3,1.5,1.4,0.3,0.0,1.2,1.0,1.1,11.99,GS
Jermaine O'Neal,C,2.8,5.6,50.4,0.0,0.0,0.0,2.3,3.0,75.0,2.8,5.6,50.4,1.4069999999999998,0.5,44,13.0,20.1,7.9,1.9,3.6,5.5,0.6,0.3,0.9,1.2,2.3,0.5,15.34,GS
Andrew Bogut,C,3.5,5.6,62.7,0.0,0.0,0.0,0.3,1.0,34.4,3.5,5.6,62.7,1.3119999999999998,0.63,67,67.0,26.4,7.3,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,1.2,17.11,GS
Marreese Speights,F,2.5,5.6,44.1,0.1,0.4,25.8,1.4,1.7,82.1,2.4,5.2,45.5,1.149,0.45,79,3.0,12.4,6.4,1.3,2.4,3.7,0.4,0.1,0.4,0.8,1.9,0.5,15.22,GS
Draymond Green,PF,2.3,5.6,40.7,0.7,2.0,33.3,1.0,1.5,66.7,1.6,3.6,44.9,1.113,0.47,82,12.0,21.9,6.2,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8,1.7,12.73,GS
