,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
0,1,Michael Jordan,CHI,35,21,15,6,41.5,32.4,11.6,25.0,46.2,0.6,2.0,30.2,8.6,10.6,81.2,1.6,3.5,5.1,3.5,2.1,1.5,0.6,2.2,47.9,1,0,7.7,893,1610612741
1,2,Shaquille O'Neal,LAL,26,13,7,6,38.4,30.5,12.2,19.8,61.2,0.0,0.0,0.0,6.2,12.2,50.3,3.7,6.5,10.2,2.9,3.3,0.5,2.6,3.2,53.2,6,0,2.4,406,1610612747
2,3,Karl Malone,UTA,34,20,13,7,39.8,26.3,9.9,21.0,47.1,0.0,0.2,0.0,6.5,8.3,78.8,2.4,8.5,10.9,3.4,3.0,1.1,1.0,3.5,47.7,15,0,2.4,252,1610612762
3,4,Shawn Kemp,CLE,28,4,1,3,38.0,26.0,8.3,17.8,46.5,0.0,0.0,0.0,9.5,11.3,84.4,4.0,6.3,10.3,2.0,4.0,1.3,1.0,3.0,44.1,2,0,-5.0,431,1610612739
4,4,Tim Hardaway,MIA,31,5,2,3,44.3,26.0,8.4,18.8,44.7,3.4,7.8,43.6,5.8,7.4,78.4,0.6,2.8,3.4,6.6,3.6,1.2,0.0,1.8,40.0,0,0,-2.4,896,1610612748
5,6,Steven Smith,ATL,29,4,1,3,40.0,24.8,9.8,17.0,57.4,2.5,5.0,50.0,2.8,4.0,68.8,0.5,2.3,2.8,2.3,1.3,0.5,0.8,4.3,33.9,0,0,1.3,120,1610612737
6,7,Gary Payton,SEA,29,10,4,6,42.7,24.0,8.7,18.3,47.5,1.9,5.0,38.0,4.7,5.0,94.0,0.9,2.5,3.4,7.0,2.6,1.8,0.1,3.1,41.7,2,0,-0.8,56,1610612760
7,8,Glen Rice,CHH,31,9,4,5,41.0,22.8,9.1,19.2,47.4,1.2,4.0,30.6,3.3,4.0,83.3,1.2,4.4,5.7,1.4,1.4,0.6,0.3,2.9,33.0,1,0,-5.1,779,1610612766
8,9,Allan Houston,NYK,27,10,4,6,40.4,21.1,7.6,17.5,43.4,0.9,2.3,39.1,5.0,5.8,86.2,0.6,3.2,3.8,2.8,3.2,0.5,0.1,2.7,28.5,0,0,-1.0,275,1610612752
9,10,Tim Duncan,SAS,22,9,4,5,41.5,20.7,8.1,15.6,52.1,0.0,0.1,0.0,4.4,6.7,66.7,2.2,6.8,9.0,1.9,2.8,0.6,2.6,2.7,40.9,6,0,1.8,1495,1610612759
10,11,Hakeem Olajuwon,HOU,35,5,2,3,38.1,20.4,7.8,19.8,39.4,0.0,0.2,0.0,4.8,6.6,72.7,1.8,9.0,10.8,2.4,2.6,1.0,3.2,3.6,47.0,3,0,-8.4,165,1610612745
11,12,Reggie Miller,IND,32,16,10,6,39.3,19.9,6.1,14.4,42.6,2.4,5.9,40.0,5.3,5.9,90.4,0.3,1.4,1.8,2.0,1.7,1.2,0.2,1.6,27.5,0,0,2.9,397,1610612754
12,13,David Robinson,SAS,32,9,4,5,39.2,19.4,6.3,14.9,42.5,0.0,0.0,0.0,6.8,10.7,63.5,4.6,9.6,14.1,2.6,2.8,1.2,3.3,3.1,51.1,8,0,5.8,764,1610612759
13,14,Alonzo Mourning,MIA,28,4,2,2,34.3,19.3,7.3,14.0,51.8,0.0,0.0,0.0,4.8,7.3,65.5,2.5,6.0,8.5,1.3,2.0,0.8,2.5,4.5,39.1,1,0,2.5,297,1610612748
14,14,Isaiah Rider,POR,27,4,1,3,41.8,19.3,7.0,16.8,41.8,0.3,2.8,9.1,5.0,6.5,76.9,1.8,3.3,5.0,4.3,4.0,1.3,0.0,2.8,31.4,1,0,-3.8,375,1610612757
15,16,Sherman Douglas,NJN,31,3,0,3,42.2,18.3,7.7,14.7,52.3,0.7,1.7,40.0,2.3,3.3,70.0,0.3,2.3,2.7,8.3,4.3,2.0,0.0,1.7,35.7,1,0,-3.3,428,1610612751
16,17,Larry Johnson,NYK,29,8,3,5,38.7,17.9,6.5,13.4,48.6,0.3,1.3,20.0,4.6,6.3,74.0,3.1,3.5,6.6,1.6,3.1,1.3,0.4,3.8,30.0,0,0,-1.1,913,1610612752
17,18,Antonio McDyess,PHX,23,4,1,3,36.4,17.8,7.8,16.3,47.7,0.0,0.0,0.0,2.3,3.5,64.3,4.5,8.8,13.3,1.0,1.3,0.5,1.5,3.0,39.9,3,0,-6.3,686,1610612756
18,18,Damon Stoudamire,POR,24,4,1,3,41.7,17.8,6.3,15.8,39.7,2.0,5.5,36.4,3.3,3.3,100.0,1.5,2.8,4.3,9.5,4.0,1.3,0.3,3.3,37.6,2,0,-6.5,757,1610612757
19,20,Avery Johnson,SAS,33,9,4,5,38.1,17.3,6.8,11.2,60.4,0.0,0.2,0.0,3.8,5.7,66.7,0.3,1.1,1.4,6.1,2.3,1.0,0.0,3.0,28.9,0,0,6.2,422,1610612759
20,21,Zydrunas Ilgauskas,CLE,23,4,1,3,36.7,17.3,7.0,12.3,57.1,0.0,0.0,0.0,3.3,6.3,52.0,3.5,4.0,7.5,0.5,2.5,0.5,1.3,5.5,29.8,2,0,-5.5,980,1610612739
21,22,Eddie Jones,LAL,26,13,7,6,36.6,17.0,5.3,11.4,46.6,1.5,3.7,41.7,4.8,5.8,82.9,0.9,3.0,3.9,2.5,1.3,2.0,1.6,2.8,34.9,0,0,1.1,224,1610612747
22,23,Scottie Pippen,CHI,32,21,15,6,39.9,16.8,5.8,14.0,41.5,0.9,3.8,22.8,4.3,6.4,67.9,2.3,4.8,7.1,5.2,2.4,2.1,1.0,3.1,40.1,5,0,5.6,937,1610612741
23,24,Rik Smits,IND,31,16,10,6,29.8,16.6,6.6,13.1,50.2,0.0,0.1,0.0,3.4,4.0,85.9,1.1,4.3,5.3,1.3,1.3,0.5,0.9,4.2,27.6,0,0,2.6,22,1610612754
24,25,John Starks,NYK,32,10,4,6,31.4,16.4,5.9,12.5,47.2,2.5,5.9,42.4,2.1,2.4,87.5,0.4,3.6,4.0,2.3,1.1,1.6,0.1,3.5,28.7,0,0,2.4,317,1610612752
25,26,Kerry Kittles,NJN,24,3,0,3,42.0,16.3,5.7,13.3,42.5,1.7,4.3,38.5,3.3,3.7,90.9,0.0,5.0,5.0,2.7,2.3,1.3,0.7,4.0,30.0,0,0,-6.3,954,1610612751
26,27,Anthony Peeler,MIN,28,5,2,3,42.5,16.2,6.2,15.4,40.3,3.0,6.2,48.4,0.8,0.8,100.0,3.2,4.4,7.6,3.6,1.6,2.0,0.6,3.0,36.9,0,0,-5.8,324,1610612750
27,28,Detlef Schrempf,SEA,35,10,4,6,37.4,16.1,6.4,12.5,51.2,0.2,1.4,14.3,3.1,3.8,81.6,1.8,5.9,7.7,3.9,2.2,0.7,0.1,2.1,31.4,2,0,-0.3,96,1610612760
28,29,Kevin Garnett,MIN,22,5,2,3,38.7,15.8,7.2,15.0,48.0,0.0,0.0,0.0,1.4,1.8,77.8,3.4,6.2,9.6,4.0,4.4,0.8,2.4,3.4,38.5,2,0,-3.6,708,1610612750
29,29,Terry Porter,MIN,35,5,2,3,37.7,15.8,5.4,12.6,42.9,2.0,5.0,40.0,3.0,3.6,83.3,1.4,3.6,5.0,3.2,0.8,1.0,0.0,2.0,28.8,0,0,-3.2,345,1610612750
30,29,Vin Baker,SEA,26,10,4,6,37.0,15.8,7.1,13.4,53.0,0.0,0.0,0.0,1.6,3.8,42.1,4.1,5.3,9.4,1.8,2.2,1.8,1.5,3.8,37.5,4,0,-0.4,452,1610612760
31,32,Anthony Mason,CHH,31,9,4,5,40.8,15.4,6.3,11.0,57.6,0.0,0.1,0.0,2.8,4.7,59.5,1.9,6.0,7.9,3.4,2.4,0.9,0.0,1.9,30.3,2,0,-4.6,193,1610612766
32,33,Chris Gatling,NJN,30,3,0,3,26.8,15.3,6.3,12.7,50.0,0.0,0.0,0.0,2.7,4.0,66.7,2.0,1.3,3.3,0.7,1.0,0.7,0.7,3.0,23.3,0,0,-10.0,423,1610612751
33,34,Clyde Drexler,HOU,36,5,2,3,36.5,15.0,4.2,13.6,30.9,1.0,5.2,19.2,5.6,7.4,75.7,1.8,3.6,5.4,4.6,2.6,1.6,0.6,3.0,32.4,0,0,-2.2,17,1610612745
