,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
0,1,Allen Iverson,PHI,24,8,3,5,45.0,28.5,11.0,26.8,41.1,1.9,6.6,28.3,4.6,6.5,71.2,1.8,2.4,4.1,4.9,3.0,2.5,0.3,2.4,46.0,1,0,1.9,947,1610612755
1,2,Shaquille O'Neal,LAL,27,8,3,5,39.4,26.6,9.9,19.4,51.0,0.0,0.0,0.0,6.9,14.8,46.6,5.5,6.1,11.6,2.3,2.3,0.9,2.9,3.6,53.0,6,0,0.3,406,1610612747
2,3,Charles Barkley,HOU,36,4,1,3,39.2,23.5,9.0,17.0,52.9,0.5,1.8,28.6,5.0,7.5,66.7,3.3,10.5,13.8,3.8,2.0,1.5,0.5,3.0,49.6,3,0,-4.8,787,1610612745
3,4,Tim Duncan,SAS,23,17,15,2,43.1,23.2,8.5,16.6,51.1,0.0,0.2,0.0,6.3,8.4,74.8,3.2,8.2,11.5,2.8,3.1,0.8,2.6,2.9,48.4,10,0,6.5,1495,1610612759
4,5,Ray Allen,MIL,23,3,0,3,40.1,22.3,8.3,15.7,53.2,3.0,6.3,47.4,2.7,4.3,61.5,2.7,4.7,7.3,4.3,3.7,1.0,0.3,3.0,38.0,1,0,-0.7,951,1610612749
5,6,Karl Malone,UTA,35,11,5,6,41.0,21.8,7.8,18.7,41.7,0.0,0.1,0.0,6.2,7.8,79.1,3.3,8.0,11.3,4.7,3.6,1.2,0.7,3.4,44.5,8,0,3.1,252,1610612762
6,7,Kevin Garnett,MIN,23,4,1,3,42.5,21.8,8.8,19.8,44.3,0.0,0.5,0.0,4.3,5.8,73.9,4.0,8.0,12.0,3.8,3.3,1.8,2.0,2.5,49.8,3,0,-7.0,708,1610612750
7,8,Alonzo Mourning,MIA,29,5,2,3,38.9,21.6,7.6,14.6,52.1,0.0,0.0,0.0,6.4,9.8,65.3,1.4,6.8,8.2,0.8,2.4,1.6,2.8,3.8,43.4,1,0,-3.6,297,1610612748
8,9,Nick Anderson,ORL,31,4,1,3,37.8,20.8,7.3,19.8,36.7,2.8,10.5,26.2,3.5,4.8,73.7,1.8,5.0,6.8,2.3,2.5,2.3,0.0,3.0,36.5,0,0,-3.3,98,1610612753
9,10,Glenn Robinson,MIL,26,3,0,3,39.2,20.7,7.0,17.0,41.2,1.3,2.7,50.0,5.3,6.0,88.9,1.3,7.0,8.3,1.7,3.3,1.0,0.7,1.7,34.8,1,0,-3.0,299,1610612749
10,11,Latrell Sprewell,NYK,28,20,12,8,37.1,20.4,7.3,17.3,41.9,0.2,1.3,16.0,5.7,6.7,85.0,1.2,3.6,4.8,2.2,2.9,1.0,0.3,2.0,30.2,1,0,1.2,84,1610612752
11,12,Reggie Miller,IND,33,13,9,4,37.0,20.2,6.1,15.3,39.7,2.2,6.5,33.3,5.9,6.6,89.5,1.0,2.9,3.9,2.6,1.6,0.7,0.2,2.0,30.0,0,0,2.1,397,1610612754
12,13,Kobe Bryant,LAL,20,8,3,5,39.6,19.8,7.6,17.8,43.0,1.0,2.9,34.8,3.5,4.4,80.0,1.6,5.3,6.9,4.6,3.9,1.9,1.3,3.0,40.4,0,0,0.9,977,1610612747
13,14,Grant Hill,DET,26,5,2,3,35.0,19.4,8.4,18.4,45.7,0.0,0.2,0.0,2.6,3.2,81.3,1.4,5.8,7.2,7.4,2.4,2.0,0.4,2.4,43.9,2,0,-3.2,255,1610612765
14,15,Terrell Brandon,MIN,29,4,1,3,40.4,19.3,7.8,17.3,44.9,0.8,1.3,60.0,3.0,3.3,92.3,0.5,7.0,7.5,7.0,3.5,2.3,0.5,2.8,43.5,1,0,-3.8,210,1610612750
15,16,Anfernee Hardaway,ORL,27,4,1,3,41.7,19.0,5.0,14.3,35.1,1.5,3.3,46.2,7.5,9.8,76.9,2.3,2.8,5.0,5.5,3.0,2.3,0.3,3.3,37.8,0,0,-6.5,358,1610612753
16,17,Allan Houston,NYK,28,20,12,8,39.2,18.5,6.8,15.3,44.3,0.5,1.8,25.0,4.6,5.2,88.3,0.3,2.4,2.7,2.6,2.5,0.4,0.1,2.0,24.4,0,0,1.7,275,1610612752
17,18,Glen Rice,LAL,32,7,2,5,43.8,18.3,6.4,14.4,44.6,1.4,4.0,35.7,4.0,4.1,96.6,0.6,3.3,3.9,1.6,1.3,0.7,0.1,2.1,26.6,0,0,-1.9,779,1610612747
18,19,Scottie Pippen,HOU,33,4,1,3,42.9,18.3,5.8,17.5,32.9,1.5,5.5,27.3,5.3,6.5,80.8,5.0,6.8,11.8,5.5,3.3,1.8,0.8,3.0,44.9,3,0,-2.3,937,1610612745
19,20,Steven Smith,ATL,30,9,3,6,39.6,17.3,6.0,17.0,35.3,1.0,3.7,27.3,4.3,4.8,90.7,1.6,1.9,3.4,3.3,2.3,1.6,0.2,3.6,29.5,0,0,-2.8,120,1610612737
20,21,Isaiah Rider,POR,28,13,7,6,32.8,16.5,5.4,12.5,42.9,0.8,2.0,42.3,4.8,5.5,88.7,1.3,2.5,3.8,2.4,2.5,0.8,0.0,2.3,24.7,0,0,1.5,375,1610612757
21,22,Vlade Divac,SAC,31,5,2,3,39.4,16.2,5.0,11.2,44.6,0.2,1.0,20.0,6.0,7.2,83.3,1.8,8.2,10.0,4.6,3.8,1.6,0.8,3.4,38.5,3,0,3.6,124,1610612758
22,23,Clifford Robinson,PHX,32,3,0,3,39.1,15.7,6.3,13.3,47.5,0.7,3.0,22.2,2.3,3.7,63.6,2.3,3.0,5.3,2.7,2.3,2.0,0.3,4.0,30.7,0,0,-11.7,361,1610612756
23,24,David Robinson,SAS,33,17,15,2,35.4,15.6,5.1,10.6,48.3,0.0,0.0,0.0,5.4,7.4,72.2,2.1,7.8,9.9,2.5,2.4,1.6,2.4,3.6,40.9,9,0,11.4,764,1610612759
24,25,Sam Cassell,MIL,29,3,0,3,34.2,15.3,5.3,10.7,50.0,0.0,0.3,0.0,4.7,5.3,87.5,0.0,2.0,2.0,8.7,2.3,1.0,0.0,4.7,31.4,2,0,-6.3,208,1610612749
25,26,Jason Kidd,PHX,26,3,0,3,41.9,15.0,6.0,14.3,41.9,1.3,5.3,25.0,1.7,2.3,71.4,0.3,2.0,2.3,10.3,3.0,1.7,0.3,4.0,36.3,2,0,-11.3,467,1610612756
26,27,Rasheed Wallace,POR,24,13,7,6,36.0,14.8,5.8,11.2,51.4,0.1,0.7,11.1,3.2,4.5,72.4,1.3,3.5,4.8,1.5,1.2,1.5,0.8,3.8,28.9,0,0,-0.1,739,1610612757
27,28,Chris Webber,SAC,26,5,2,3,38.3,14.8,6.2,16.0,38.8,0.4,1.4,28.6,2.0,5.0,40.0,2.6,6.8,9.4,4.0,4.0,1.8,1.0,4.0,36.5,2,0,-8.8,185,1610612758
28,29,Darrell Armstrong,ORL,31,4,1,3,40.7,14.8,4.3,11.5,37.0,2.3,6.0,37.5,4.0,4.0,100.0,1.5,3.5,5.0,6.3,6.3,2.3,0.0,4.0,30.6,0,0,-7.5,353,1610612753
29,30,George McCloud,PHX,32,3,0,3,26.5,14.0,4.3,10.0,43.3,3.0,6.7,45.0,2.3,3.3,70.0,0.7,3.7,4.3,0.7,1.0,1.7,0.0,4.3,24.2,0,0,-2.3,45,1610612756
30,31,Matt Geiger,PHI,29,8,3,5,29.8,13.5,5.3,12.0,43.8,0.0,0.1,0.0,3.0,3.6,82.8,2.9,4.8,7.6,0.8,1.6,1.1,0.8,3.6,27.8,4,0,-3.8,761,1610612755
31,32,Hakeem Olajuwon,HOU,36,4,1,3,31.0,13.3,5.8,13.5,42.6,0.0,0.0,0.0,1.8,2.0,87.5,1.3,6.0,7.3,0.5,1.3,1.3,0.8,4.5,27.5,1,0,-5.3,165,1610612745
32,33,Brian Grant,POR,27,13,7,6,37.1,13.2,4.8,9.2,52.9,0.0,0.0,0.0,3.5,5.5,62.5,2.6,6.5,9.2,1.1,1.6,0.8,1.2,3.7,30.1,3,0,0.3,258,1610612757
33,34,Patrick Ewing,NYK,36,11,8,3,31.5,13.1,5.3,12.3,43.0,0.0,0.0,0.0,2.5,3.3,77.8,1.3,7.5,8.7,0.5,0.9,0.6,0.7,3.2,27.6,3,0,4.2,121,1610612752
34,35,Danny Manning,PHX,33,3,0,3,26.1,12.7,4.7,8.0,58.3,0.0,0.0,0.0,3.3,4.3,76.9,0.0,1.7,1.7,2.0,1.0,1.3,0.0,4.0,20.7,0,0,-1.3,330,1610612756
35,36,Avery Johnson,SAS,34,17,15,2,38.5,12.6,5.4,11.0,48.7,0.1,0.2,33.3,1.9,2.8,68.1,0.5,1.9,2.5,7.4,2.9,1.2,0.1,1.8,27.5,3,0,7.2,422,1610612759
36,37,Dikembe Mutombo,ATL,33,9,3,6,42.2,12.6,4.4,7.9,56.3,0.0,0.0,0.0,3.7,5.2,70.2,4.0,9.9,13.9,1.2,2.0,0.6,2.6,3.1,38.4,5,0,-1.7,87,1610612737
37,37,Mookie Blaylock,ATL,32,9,3,6,39.6,12.6,4.9,15.0,32.6,2.0,5.7,35.3,0.8,1.7,46.7,0.7,3.3,4.0,4.0,3.3,2.0,0.2,1.2,26.7,0,0,-1.4,302,1610612737
38,39,Sam Mack,HOU,29,4,1,3,30.7,12.5,3.3,9.5,34.2,2.5,6.5,38.5,3.5,4.3,82.4,0.3,2.0,2.3,1.8,1.3,1.0,0.0,2.8,19.6,0,0,2.5,694,1610612745
39,40,Eric Snow,PHI,26,8,3,5,38.1,12.4,4.6,11.0,42.0,0.4,1.6,23.1,2.8,3.4,81.5,0.4,3.8,4.1,7.1,3.1,1.0,0.1,3.3,28.3,1,0,1.3,727,1610612755
40,41,Jeff Hornacek,UTA,36,11,5,6,27.6,12.2,4.5,9.6,46.2,0.6,1.6,38.9,2.6,3.0,87.9,0.8,2.9,3.7,2.4,1.1,1.0,0.0,3.1,22.1,0,0,0.5,204,1610612762
41,42,Jalen Rose,IND,26,13,9,4,27.4,12.2,4.7,10.6,44.2,0.6,1.8,34.8,2.2,2.6,82.4,0.8,1.5,2.4,2.5,1.9,1.0,0.4,3.0,20.9,0,0,1.2,147,1610612754
42,43,Bryon Russell,UTA,28,11,5,6,35.2,12.1,4.5,10.5,42.6,0.8,3.3,25.0,2.4,3.3,72.2,1.5,4.5,6.1,1.2,1.0,1.8,0.2,3.4,26.2,0,0,1.7,935,1610612762
43,44,Sean Elliott,SAS,31,17,15,2,33.8,11.9,4.0,9.0,44.4,1.3,3.2,40.0,2.6,3.5,76.3,0.6,2.8,3.4,2.6,1.2,0.5,0.2,2.9,21.1,0,0,5.2,251,1610612759
44,45,Rik Smits,IND,32,13,9,4,22.4,11.8,5.2,11.3,45.6,0.0,0.0,0.0,1.5,1.5,95.0,1.2,3.8,5.0,0.7,1.9,0.5,1.2,3.9,21.7,0,0,4.1,22,1610612754
45,46,Grant Long,ATL,33,9,3,6,39.8,11.7,4.0,9.8,40.9,0.1,0.4,25.0,3.6,4.9,72.7,3.1,5.1,8.2,0.9,2.6,2.0,0.4,3.0,27.6,2,0,-1.2,3,1610612737
46,47,Larry Johnson,NYK,30,20,12,8,34.1,11.5,4.4,10.2,42.6,1.2,4.1,29.3,1.6,2.3,67.4,1.1,3.8,4.9,1.6,1.7,1.1,0.1,3.2,21.2,1,0,1.5,913,1610612752
47,48,Mark Jackson,IND,34,13,9,4,34.7,11.2,3.9,7.9,49.5,1.1,2.6,41.2,2.3,3.2,71.4,1.1,3.5,4.5,8.6,2.7,1.1,0.1,2.5,30.4,3,0,3.6,349,1610612754
48,49,Vernon Maxwell,SAC,33,5,2,3,25.7,11.2,3.8,12.0,31.7,2.2,7.0,31.4,1.4,2.0,70.0,0.8,1.4,2.2,1.0,1.2,1.2,0.0,2.4,17.7,0,0,-0.8,137,1610612758
49,50,John Stockton,UTA,37,11,5,6,32.0,11.1,3.8,9.5,40.0,0.4,1.1,33.3,3.1,4.2,73.9,1.0,2.3,3.3,8.4,2.8,1.6,0.1,2.9,29.9,3,0,6.0,304,1610612762
50,51,Tom Gugliotta,PHX,29,3,0,3,39.4,10.7,4.3,11.7,37.1,0.0,0.0,0.0,2.0,2.7,75.0,2.0,6.3,8.3,3.3,2.7,1.3,1.0,3.3,30.0,0,0,-10.3,339,1610612756
51,52,Bison Dele,DET,30,5,2,3,24.4,10.6,4.8,8.0,60.0,0.0,0.0,0.0,1.0,1.8,55.6,2.4,4.0,6.4,0.2,1.4,0.6,0.4,5.0,20.2,0,0,2.0,183,1610612765
52,52,Corliss Williamson,SAC,25,5,2,3,25.9,10.6,4.6,8.0,57.5,0.0,0.0,0.0,1.4,2.0,70.0,1.4,1.8,3.2,1.2,1.2,0.4,0.2,2.6,16.8,0,0,-2.6,722,1610612758
