Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Dwayne Jones II,PF,0.3,0.7,40.0,0.0,0.0,0.0,0.4,0.9,46.2,0.3,0.7,40.0,1.4,0.4,14,0.0,6.2,1.0,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1.0,0.7,8.89,BOS
Stephon Marbury,PG,5.8,12.9,45.1,0.6,1.7,31.7,4.1,5.4,75.5,5.3,11.2,47.2,1.262,0.47,60,60.0,36.6,16.3,0.4,2.5,2.9,6.4,1.1,0.1,2.6,2.4,2.4,16.52,NY
Jamal Crawford,G,4.6,11.1,41.6,1.3,3.7,34.5,3.7,4.5,82.6,3.4,7.4,45.2,1.2830000000000001,0.47,79,27.0,32.3,14.3,0.5,2.7,3.1,3.8,1.1,0.2,2.2,1.9,1.7,15.54,NY
Eddy Curry,NA,4.7,8.3,56.3,0.0,0.0,0.0,4.3,6.8,63.2,4.7,8.3,56.3,1.64,0.56,72,69.0,25.9,13.6,2.0,4.0,6.0,0.3,0.4,0.8,2.5,3.3,0.1,17.06,NY
Jalen Rose,SG,4.2,9.2,46.0,1.1,2.2,49.1,3.2,3.9,81.2,3.2,7.0,45.1,1.381,0.52,26,23.0,28.7,12.7,0.5,2.7,3.2,2.6,0.4,0.1,1.9,2.1,1.4,13.95,NY
Channing Frye,F,4.7,9.8,47.7,0.0,0.1,33.3,2.9,3.5,82.5,4.6,9.7,47.9,1.253,0.48,65,14.0,24.2,12.3,2.1,3.6,5.8,0.8,0.5,0.7,1.5,3.1,0.5,18.12,NY
Steve Francis,PG,3.5,7.9,44.2,0.3,0.5,53.8,3.5,4.5,76.1,3.2,7.4,43.5,1.358,0.46,24,15.0,27.5,10.8,0.6,2.4,3.0,3.5,1.0,0.3,2.4,2.6,1.4,15.29,NY
Nate Robinson,PG,3.2,7.8,40.7,0.8,2.0,39.7,2.1,2.8,75.2,2.4,5.8,41.1,1.186,0.46,72,26.0,21.4,9.3,0.8,1.5,2.3,2.0,0.8,0.0,1.6,2.8,1.3,12.67,NY
Quentin Richardson,SF,3.0,8.3,35.5,1.2,3.4,34.0,1.1,1.7,67.0,1.8,4.9,36.5,0.983,0.42,55,43.0,26.2,8.2,1.2,3.0,4.2,1.6,0.7,0.1,1.0,2.4,1.6,9.61,NY
Qyntel Woods,SF,2.6,5.2,50.8,0.4,1.2,36.7,1.0,1.6,64.5,2.2,4.0,55.2,1.295,0.55,49,16.0,20.7,6.7,0.9,3.0,3.9,1.0,0.7,0.3,1.2,2.0,0.8,12.4,NY
Maurice Taylor,PF,2.7,5.8,46.8,0.0,0.0,0.0,0.9,1.2,69.9,2.7,5.8,46.9,1.085,0.47,67,13.0,18.1,6.3,1.0,2.4,3.4,0.8,0.3,0.2,1.5,2.6,0.5,8.58,NY
Jackie Butler,C,2.1,3.9,54.4,0.0,0.0,0.0,1.1,1.4,75.3,2.1,3.9,54.4,1.358,0.54,55,0.0,13.5,5.3,1.2,2.1,3.3,0.5,0.3,0.6,1.1,2.3,0.4,14.79,NY
David Lee,PF,2.0,3.4,59.6,0.0,0.0,0.0,1.1,1.8,57.7,2.0,3.4,59.6,1.5,0.6,67,14.0,16.9,5.1,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,0.8,15.43,NY
Antonio Davis,PF,1.9,4.4,42.8,0.0,0.0,0.0,1.3,1.7,73.8,1.9,4.4,43.0,1.138,0.43,36,31.0,20.8,5.0,2.1,2.7,4.8,0.4,0.6,0.3,1.2,2.8,0.3,8.29,NY
Trevor Ariza,SF,1.7,4.1,41.8,0.0,0.1,33.3,1.2,2.1,54.5,1.7,4.0,42.0,1.13,0.42,36,10.0,19.7,4.6,1.4,2.4,3.8,1.3,1.2,0.3,1.3,2.2,1.0,11.83,NY
Malik Rose,PF,1.5,3.9,37.4,0.0,0.0,100.0,1.5,1.9,78.1,1.4,3.9,37.1,1.1320000000000001,0.38,72,35.0,15.5,4.4,1.2,2.4,3.6,0.9,0.6,0.2,1.1,2.0,0.8,10.28,NY
Matt Barnes,SF,1.8,5.0,36.7,0.2,0.7,25.0,0.5,0.7,75.0,1.7,4.3,38.5,0.867,0.38,6,5.0,15.5,4.3,1.2,2.8,4.0,1.0,0.7,0.0,1.0,1.3,1.0,10.7,NY
Jerome James,C,1.2,2.7,46.3,0.0,0.0,0.0,0.6,0.9,62.5,1.2,2.7,46.3,1.1320000000000001,0.46,45,9.0,9.0,3.0,0.9,1.2,2.0,0.3,0.1,0.5,1.1,2.3,0.2,6.37,NY
Ime Udoka,F,1.1,3.0,37.5,0.1,0.4,33.3,0.4,0.8,50.0,1.0,2.6,38.1,0.917,0.4,8,0.0,14.3,2.8,0.4,1.8,2.1,0.8,0.1,0.0,0.3,1.0,3.0,6.1,NY
Anfernee Hardaway,SF,1.0,3.5,28.6,0.0,0.3,0.0,0.5,0.5,100.0,1.0,3.3,30.8,0.7140000000000001,0.29,4,0.0,18.0,2.5,0.0,2.5,2.5,2.0,0.5,0.0,1.5,1.8,1.3,2.06,NY
Allen Iverson,SG,11.3,25.3,44.7,1.0,3.1,32.3,9.4,11.5,81.4,10.3,22.2,46.5,1.305,0.47,72,72.0,43.1,33.0,0.6,2.6,3.2,7.4,1.9,0.1,3.4,1.7,2.1,26.02,PHI
Chris Webber,C,8.2,19.0,43.4,0.3,1.0,27.3,3.5,4.6,75.6,7.9,17.9,44.3,1.068,0.44,75,75.0,38.6,20.2,2.5,7.4,9.9,3.4,1.4,0.8,2.4,2.9,1.4,18.47,PHI
Andre Iguodala,F,4.2,8.4,50.0,0.7,1.9,35.4,3.2,4.3,75.4,3.5,6.5,54.3,1.464,0.54,82,82.0,37.6,12.3,1.4,4.4,5.9,3.1,1.6,0.3,1.9,2.4,1.7,14.86,PHI
Kyle Korver,G,4.0,9.3,43.0,2.2,5.3,42.0,1.2,1.5,84.9,1.7,3.9,44.3,1.234,0.55,82,43.0,31.3,11.5,0.3,3.0,3.3,2.0,0.8,0.3,1.2,2.7,1.7,12.3,PHI
John Salmons,SF,2.7,6.4,42.0,0.3,1.1,29.9,1.9,2.4,77.5,2.4,5.3,44.5,1.188,0.45,82,24.0,25.1,7.5,0.6,2.1,2.7,2.7,0.9,0.2,1.5,2.2,1.8,10.7,PHI
Samuel Dalembert,C,3.0,5.6,53.1,0.0,0.0,0.0,1.4,2.0,70.5,3.0,5.6,53.3,1.314,0.53,66,52.0,26.7,7.3,2.4,5.8,8.2,0.4,0.5,2.4,1.6,3.7,0.2,14.22,PHI
Willie Green,SG,2.8,6.6,42.4,1.0,1.9,52.6,0.4,0.5,80.0,1.8,4.7,38.3,1.061,0.5,10,2.0,15.3,7.0,0.1,1.4,1.5,0.5,0.2,0.0,1.2,1.3,0.4,8.6,PHI
Steven Hunter,C,2.5,4.2,60.1,0.0,0.0,0.0,1.0,2.0,51.4,2.5,4.2,60.1,1.4469999999999998,0.6,69,35.0,19.0,6.1,1.6,2.3,3.9,0.2,0.2,1.1,0.9,1.7,0.3,13.92,PHI
Lee Nailon,SF,1.8,3.6,50.0,0.0,0.0,0.0,0.6,0.7,86.7,1.8,3.6,50.0,1.163,0.5,22,0.0,10.8,4.2,1.0,0.9,1.9,0.3,0.4,0.2,0.5,1.5,0.7,14.63,PHI
Matt Barnes,SF,1.2,2.2,53.6,0.0,0.2,18.2,0.6,0.9,67.4,1.1,2.0,57.6,1.355,0.55,50,0.0,10.8,3.0,0.8,1.1,1.9,0.4,0.3,0.1,0.5,1.8,0.9,10.7,PHI
Kevin Ollie,PG,1.1,2.5,43.1,0.0,0.0,33.3,0.6,0.7,83.7,1.1,2.4,43.3,1.103,0.43,70,23.0,15.3,2.7,0.2,1.2,1.4,1.4,0.5,0.0,0.4,1.5,3.5,7.83,PHI
Shavlik Randolph,PF,0.8,1.7,45.4,0.0,0.0,0.0,0.8,1.2,60.6,0.8,1.7,45.4,1.351,0.45,57,1.0,8.5,2.3,1.0,1.4,2.3,0.3,0.3,0.2,0.4,1.5,0.9,12.64,PHI
Lou Williams,SG,0.8,1.7,44.2,0.1,0.3,22.2,0.3,0.4,61.5,0.7,1.4,48.8,1.077,0.46,30,0.0,4.8,1.9,0.1,0.5,0.6,0.3,0.2,0.0,0.4,0.4,0.8,8.75,PHI
James Thomas,SF,0.5,0.9,53.8,0.0,0.0,0.0,0.5,0.9,57.1,0.5,0.9,53.8,1.692,0.54,15,0.0,8.3,1.5,0.5,1.5,2.1,0.1,0.0,0.2,0.5,2.1,0.1,5.34,PHI
Michael Bradley,PF,0.7,1.7,40.5,0.0,0.1,20.0,0.0,0.1,66.7,0.7,1.6,41.9,0.848,0.41,46,1.0,8.0,1.5,0.9,1.5,2.3,0.4,0.1,0.2,0.4,0.8,0.9,8.39,PHI
Zendon Hamilton,C,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,0.0,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.65,PHI
Deng Gai,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI
Chris Bosh,PF,7.8,15.5,50.5,0.0,0.2,0.0,6.8,8.3,81.6,7.8,15.3,51.1,1.446,0.51,70,70.0,39.3,22.5,2.9,6.3,9.2,2.6,0.7,1.1,2.2,3.0,1.2,23.23,TOR
Mike James,PG,7.3,15.5,46.9,2.1,4.8,44.2,3.6,4.3,83.7,5.2,10.7,48.1,1.306,0.54,79,79.0,37.0,20.3,0.6,2.7,3.3,5.8,0.9,0.0,2.6,2.7,2.2,19.88,TOR
Morris Peterson,SG,5.8,13.4,43.6,2.2,5.5,39.5,2.9,3.6,82.0,3.7,7.9,46.5,1.254,0.52,82,77.0,38.3,16.8,0.8,3.9,4.6,2.3,1.3,0.2,1.5,2.7,1.5,15.34,TOR
Charlie Villanueva,PF,5.4,11.6,46.3,0.9,2.6,32.7,1.4,2.0,70.6,4.5,9.0,50.3,1.12,0.5,81,36.0,29.1,13.0,2.2,4.2,6.4,1.1,0.7,0.8,1.2,3.0,0.9,16.45,TOR
Jalen Rose,SG,3.9,9.7,40.4,0.7,2.5,27.0,3.6,4.7,76.5,3.2,7.2,45.0,1.249,0.44,46,22.0,26.9,12.1,0.3,2.5,2.8,2.5,0.4,0.2,1.4,2.2,1.7,13.95,TOR
Matt Bonner,C,2.7,6.0,44.8,1.3,3.1,42.0,0.8,1.0,82.9,1.4,2.9,47.8,1.248,0.56,78,6.0,21.9,7.5,1.1,2.5,3.6,0.7,0.6,0.4,0.4,2.8,1.8,13.79,TOR
Joey Graham,SF,2.5,5.2,47.8,0.4,1.1,33.3,1.4,1.7,81.2,2.1,4.1,51.7,1.287,0.51,80,24.0,19.8,6.7,0.7,2.3,3.1,0.8,0.5,0.2,1.2,2.9,0.7,10.26,TOR
Jose Calderon,G,2.1,4.9,42.3,0.1,0.7,16.3,1.2,1.4,84.8,2.0,4.2,46.5,1.119,0.43,64,11.0,23.2,5.5,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,2.9,11.44,TOR
Andre Barrett,SG,2.1,5.7,36.1,0.1,0.8,15.4,0.4,0.5,66.7,1.9,4.9,39.3,0.804,0.37,17,0.0,15.4,4.6,0.5,0.8,1.3,2.9,0.6,0.0,0.8,0.7,3.6,11.32,TOR
Antonio Davis,PF,1.8,3.9,45.2,0.0,0.0,0.0,0.9,2.5,35.0,1.8,3.9,45.2,1.129,0.45,8,8.0,23.9,4.4,1.9,2.6,4.5,0.9,0.4,0.1,1.0,3.3,0.9,8.29,TOR
Pape Sow,PF,1.3,2.9,43.1,0.0,0.0,0.0,1.0,1.4,71.9,1.3,2.9,43.1,1.195,0.43,42,25.0,14.0,3.5,1.3,2.2,3.5,0.2,0.5,0.5,0.7,2.8,0.3,9.55,TOR
Eric Williams,PF,1.0,2.7,38.7,0.2,0.6,27.8,1.0,1.4,73.7,0.9,2.0,42.1,1.213,0.42,28,11.0,12.6,3.3,0.4,1.4,1.8,0.5,0.3,0.1,0.5,2.0,1.0,6.75,TOR
Darrick Martin,PG,0.9,2.4,35.1,0.4,1.0,40.0,0.5,0.6,75.0,0.5,1.4,31.6,1.052,0.43,40,0.0,8.5,2.6,0.1,0.5,0.5,1.4,0.4,0.0,0.4,1.1,3.8,11.37,TOR
Rafael Araujo,C,1.0,2.8,36.6,0.0,0.0,0.0,0.3,0.5,53.6,1.0,2.8,36.8,0.8340000000000001,0.37,52,34.0,11.6,2.3,0.8,1.9,2.8,0.3,0.5,0.1,0.8,2.0,0.4,4.51,TOR
Loren Woods,C,1.0,2.2,47.5,0.0,0.0,0.0,0.2,0.5,42.9,1.0,2.1,48.3,1.051,0.47,27,4.0,12.0,2.3,1.6,2.4,4.1,0.1,0.3,0.9,0.6,1.8,0.3,12.31,TOR
Aaron Williams,C,0.7,1.4,52.6,0.0,0.0,0.0,0.4,0.4,83.3,0.7,1.4,52.6,1.3159999999999998,0.53,14,3.0,7.1,1.8,0.4,0.7,1.1,0.1,0.3,0.2,0.4,2.0,0.2,11.6,TOR
Alvin Williams,PG,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.33299999999999996,0.0,1,0.0,10.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.73,TOR
Jason Richardson,SG,8.5,19.2,44.6,2.4,6.4,38.4,3.7,5.5,67.3,6.1,12.8,47.7,1.2109999999999999,0.51,75,75.0,38.4,23.2,1.4,4.4,5.8,3.1,1.3,0.5,2.2,2.7,1.4,19.28,GS
Baron Davis,PG,6.2,15.9,38.9,1.9,6.0,31.5,3.6,5.4,67.5,4.3,9.9,43.4,1.123,0.45,54,48.0,36.5,17.9,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,3.0,18.38,GS
Troy Murphy,PF,4.9,11.3,43.3,0.8,2.4,32.0,3.4,4.3,78.7,4.1,8.9,46.4,1.235,0.47,74,74.0,34.0,14.0,2.6,7.4,10.0,1.4,0.6,0.4,1.5,2.6,0.9,15.93,GS
Derek Fisher,PG,4.4,10.8,41.0,1.4,3.6,39.7,3.0,3.6,83.3,3.0,7.2,41.7,1.228,0.48,82,36.0,31.6,13.3,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9,2.3,14.87,GS
Mike Dunleavy,SG,4.1,10.1,40.6,0.9,3.2,28.5,2.4,3.1,77.8,3.2,6.9,46.2,1.1420000000000001,0.45,81,68.0,31.8,11.5,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,2.0,12.51,GS
Mickael Pietrus,SF,3.3,8.0,40.4,1.1,3.4,31.8,1.7,2.8,60.8,2.2,4.7,46.7,1.151,0.47,52,18.0,22.7,9.3,1.1,2.0,3.1,0.8,0.6,0.2,1.5,2.5,0.6,10.01,GS
Ike Diogu,PF,2.5,4.8,52.4,0.0,0.0,0.0,2.0,2.4,81.0,2.5,4.8,52.4,1.455,0.52,69,14.0,14.9,7.0,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,0.4,15.81,GS
Monta Ellis,SG,2.7,6.5,41.5,0.6,1.7,34.1,0.9,1.2,71.2,2.1,4.8,44.1,1.05,0.46,49,3.0,18.1,6.8,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,1.3,11.13,GS
Adonal Foyle,C,2.0,3.9,50.7,0.0,0.0,0.0,0.5,0.9,61.2,2.0,3.9,50.7,1.15,0.51,77,72.0,23.7,4.5,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,0.4,10.37,GS
Andris Biedrins,C,1.7,2.7,63.8,0.0,0.0,0.0,0.3,1.1,30.6,1.7,2.7,63.8,1.395,0.64,68,2.0,14.7,3.8,1.8,2.3,4.2,0.4,0.3,0.7,0.5,2.8,0.7,13.69,GS
Will Bynum,PG,1.4,3.5,40.4,0.1,0.6,22.2,0.7,1.1,62.5,1.3,2.9,44.2,1.038,0.42,15,0.0,10.8,3.6,0.2,0.6,0.8,1.3,0.5,0.0,0.9,0.7,1.4,8.78,GS
Zarko Cabarkapa,SF,1.1,2.9,38.5,0.1,0.3,25.0,1.0,1.4,71.4,1.0,2.5,40.3,1.1440000000000001,0.4,61,0.0,8.3,3.3,0.6,1.2,1.8,0.3,0.2,0.1,0.6,1.4,0.6,9.93,GS
Chris Taft,PF,1.4,2.2,60.5,0.0,0.0,0.0,0.1,0.4,16.7,1.4,2.2,60.5,1.237,0.61,17,0.0,8.5,2.8,1.1,1.0,2.1,0.1,0.1,0.4,0.1,1.5,1.0,15.8,GS
Calbert Cheaney,SG,1.0,2.6,38.9,0.0,0.2,0.0,0.2,0.2,100.0,1.0,2.4,42.0,0.852,0.39,42,0.0,10.7,2.2,0.5,1.0,1.5,0.5,0.3,0.0,0.4,0.9,1.1,5.98,GS
Aaron Miles,PG,0.3,0.9,33.3,0.0,0.0,0.0,0.2,0.2,100.0,0.3,0.9,33.3,0.889,0.33,19,0.0,6.2,0.8,0.0,0.7,0.7,1.3,0.2,0.1,0.6,0.7,2.2,5.96,GS
Elton Brand,PF,9.6,18.2,52.7,0.0,0.0,33.3,5.6,7.2,77.5,9.6,18.1,52.7,1.361,0.53,79,79.0,39.2,24.7,3.0,7.0,10.0,2.6,1.0,2.5,2.2,2.9,1.2,26.67,LAC
Corey Maggette,SF,5.2,11.7,44.5,0.8,2.2,33.8,6.6,8.0,82.8,4.5,9.5,47.0,1.52,0.48,32,13.0,29.5,17.8,0.9,4.4,5.3,2.1,0.6,0.1,2.4,3.0,0.8,18.89,LAC
Sam Cassell,PG,6.3,14.3,44.3,0.9,2.4,36.8,3.7,4.3,86.3,5.4,11.8,45.9,1.21,0.47,78,75.0,34.0,17.2,0.5,3.2,3.7,6.3,0.9,0.1,2.2,2.9,2.8,18.56,LAC
Cuttino Mobley,SG,5.4,12.8,42.6,1.1,3.1,33.9,2.9,3.5,83.9,4.4,9.7,45.3,1.161,0.47,79,74.0,37.7,14.8,0.6,3.7,4.3,3.0,1.2,0.5,1.8,2.6,1.6,13.13,LAC
Chris Kaman,C,4.7,9.1,52.3,0.0,0.0,0.0,2.5,3.2,77.0,4.7,9.0,52.4,1.32,0.52,78,78.0,32.8,11.9,2.4,7.2,9.6,1.0,0.6,1.4,2.3,3.4,0.4,15.01,LAC
Vladimir Radmanovic,SF,3.6,8.6,41.7,2.2,5.3,41.8,1.3,1.7,73.1,1.4,3.4,41.6,1.236,0.54,30,11.0,29.5,10.7,0.8,4.9,5.7,2.1,1.0,0.5,1.3,2.7,1.6,13.62,LAC
Shaun Livingston,G,2.4,5.7,42.7,0.0,0.1,12.5,0.9,1.3,68.8,2.4,5.6,43.4,1.0090000000000001,0.43,61,14.0,25.0,5.8,0.7,2.3,3.0,4.5,0.8,0.5,1.8,2.6,2.5,10.26,LAC
Quinton Ross,SF,1.9,4.6,42.2,0.0,0.1,0.0,0.9,1.1,76.0,1.9,4.5,43.2,1.0290000000000001,0.42,67,45.0,22.6,4.7,0.6,2.0,2.5,1.2,0.8,0.2,0.7,2.3,1.7,7.36,LAC
Zeljko Rebraca,C,1.8,3.3,54.2,0.0,0.0,0.0,1.1,1.4,75.6,1.8,3.3,54.2,1.406,0.54,29,2.0,14.2,4.7,0.4,1.8,2.2,0.3,0.2,0.7,0.8,2.0,0.4,10.67,LAC
Chris Wilcox,PF,1.9,3.5,53.6,0.0,0.0,0.0,0.8,1.2,64.4,1.9,3.5,54.2,1.298,0.54,48,1.0,13.7,4.5,1.0,2.6,3.6,0.4,0.3,0.4,0.7,2.1,0.6,17.35,LAC
Daniel Ewing,PG,1.5,3.9,38.0,0.3,1.2,28.2,0.5,0.7,78.3,1.1,2.7,42.4,0.988,0.42,66,5.0,14.7,3.8,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,1.5,7.62,LAC
James Singleton,F,1.3,2.6,51.0,0.2,0.3,50.0,0.7,0.8,78.0,1.1,2.2,51.1,1.344,0.54,59,10.0,12.8,3.4,1.1,2.3,3.3,0.5,0.3,0.4,0.5,1.6,1.0,13.54,LAC
Vin Baker,PF,0.9,1.9,46.7,0.0,0.0,0.0,1.6,2.3,72.2,0.9,1.9,46.7,1.8,0.47,8,1.0,10.6,3.4,0.3,2.1,2.4,0.5,0.5,0.5,1.1,1.6,0.4,11.36,LAC
Walter McCarty,PF,0.9,2.8,33.3,0.3,1.3,22.2,0.3,0.6,57.1,0.6,1.5,42.6,0.889,0.38,36,1.0,9.8,2.4,0.4,1.5,1.9,0.6,0.2,0.1,0.5,1.4,1.2,5.94,LAC
Boniface N'Dong,C,1.0,2.3,41.5,0.0,0.0,0.0,0.3,0.4,66.7,1.0,2.3,42.3,0.943,0.42,23,1.0,6.6,2.2,0.7,1.0,1.6,0.3,0.1,0.2,0.3,1.0,1.2,11.02,LAC
Yaroslav Korolev,SF,0.4,1.3,30.0,0.1,0.3,28.6,0.3,0.4,70.0,0.3,1.0,30.4,0.9,0.33,24,0.0,5.3,1.1,0.2,0.3,0.5,0.4,0.1,0.0,0.3,0.5,1.5,4.83,LAC
Howard Eisley,PG,0.3,1.3,23.5,0.1,0.3,25.0,0.0,0.0,0.0,0.2,1.0,23.1,0.529,0.26,13,0.0,8.6,0.7,0.1,1.0,1.1,1.9,0.2,0.0,0.2,0.8,8.3,9.23,LAC
Anthony Goldwire,PG,0.3,2.3,14.3,0.0,0.7,0.0,0.0,0.0,0.0,0.3,1.7,20.0,0.28600000000000003,0.14,3,0.0,7.3,0.7,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,2.0,-5.48,LAC
Kobe Bryant,SF,12.2,27.2,45.0,2.3,6.5,34.7,8.7,10.2,85.0,10.0,20.7,48.2,1.3030000000000002,0.49,80,80.0,41.0,35.4,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,1.4,28.11,LAL
Lamar Odom,PF,5.6,11.6,48.1,1.0,2.7,37.2,2.7,3.9,69.0,4.6,8.9,51.4,1.2819999999999998,0.52,80,80.0,40.3,14.8,2.3,7.0,9.2,5.5,0.9,0.8,2.7,3.2,2.1,17.02,LAL
Smush Parker,PG,4.2,9.5,44.7,1.5,4.0,36.6,1.5,2.2,69.4,2.8,5.5,50.6,1.208,0.52,82,82.0,33.8,11.5,0.5,2.9,3.3,3.7,1.7,0.2,1.8,2.6,2.1,13.39,LAL
Chris Mihm,C,3.9,7.8,50.1,0.0,0.0,0.0,2.4,3.4,71.6,3.9,7.8,50.1,1.3159999999999998,0.5,59,56.0,26.1,10.2,2.3,4.0,6.3,1.0,0.3,1.2,1.4,3.6,0.7,15.32,LAL
Brian Cook,PF,3.2,6.3,51.1,0.4,1.0,42.9,1.0,1.2,83.2,2.8,5.3,52.7,1.256,0.55,81,46.0,19.0,7.9,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,1.2,15.7,LAL
