,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM_ID
0,1,Los Angeles Lakers,16,15,1,0.938,48.3,103.4,38.3,81.8,46.8,6.1,15.9,38.6,20.8,30.7,67.6,14.3,33.9,48.2,22.8,14.0,9.2,5.8,5.8,22.7,0.0,12.8,1610612747
1,2,Charlotte Hornets,10,6,4,0.6,48.0,95.7,33.9,78.1,43.4,4.4,12.0,36.7,23.5,31.4,74.8,13.2,29.9,43.1,19.7,12.1,8.6,4.6,6.9,20.9,0.2,6.3,1610612766
2,3,Milwaukee Bucks,18,10,8,0.556,48.3,95.7,35.0,80.6,43.4,6.7,17.6,38.3,18.9,23.7,80.0,12.8,31.9,44.8,21.9,13.0,5.9,6.8,4.8,23.8,0.2,1.4,1610612749
3,4,San Antonio Spurs,13,7,6,0.5379999999999999,48.0,91.5,33.4,76.1,43.9,5.5,15.2,36.4,19.2,26.8,71.6,10.7,32.9,43.6,19.6,13.9,6.1,6.0,5.5,20.7,0.2,-0.4,1610612759
4,5,Philadelphia 76ers,23,12,11,0.522,48.2,92.3,34.0,80.8,42.1,3.8,11.4,33.6,20.4,26.9,76.1,14.1,29.7,43.9,20.0,12.4,8.0,4.9,6.8,20.7,0.0,-0.1,1610612755
5,6,Toronto Raptors,12,6,6,0.5,48.0,92.2,35.3,79.5,44.3,5.9,15.1,39.2,15.8,20.8,75.6,11.9,26.8,38.8,22.4,13.6,7.8,6.1,4.8,21.4,0.2,0.9,1610612761
6,7,Dallas Mavericks,10,4,6,0.4,48.0,92.2,32.2,80.8,39.9,6.1,17.2,35.5,21.7,25.6,84.8,12.2,28.8,41.0,17.0,11.6,5.9,5.5,5.3,23.4,0.3,-3.7,1610612742
7,7,New York Knicks,5,2,3,0.4,48.0,89.0,33.4,71.4,46.8,4.0,11.8,33.9,18.2,23.4,77.8,7.8,28.6,36.4,15.6,14.6,6.2,3.8,5.2,24.2,0.4,-3.2,1610612752
8,7,Utah Jazz,5,2,3,0.4,48.0,89.6,33.0,77.8,42.4,3.6,11.0,32.7,20.0,25.8,77.5,12.6,29.4,42.0,23.2,12.2,5.2,5.2,5.4,26.8,0.0,-4.2,1610612762
9,10,Sacramento Kings,8,3,5,0.375,48.0,97.6,34.6,86.0,40.3,5.0,14.3,35.1,23.4,28.6,81.7,15.1,32.5,47.6,16.8,16.6,8.1,5.3,5.6,24.3,0.0,0.1,1610612758
10,11,Indiana Pacers,4,1,3,0.25,48.0,87.3,32.8,82.3,39.8,6.3,18.3,34.2,15.5,18.8,82.7,11.8,28.0,39.8,20.8,12.5,4.8,4.5,5.8,23.5,0.0,-6.3,1610612754
11,11,Minnesota Timberwolves,4,1,3,0.25,48.0,82.0,30.8,79.5,38.7,3.0,10.0,30.0,17.5,21.5,81.4,11.0,31.5,42.5,18.5,12.8,7.5,5.8,4.5,24.3,0.0,-6.5,1610612750
12,11,Orlando Magic,4,1,3,0.25,49.3,102.8,39.0,89.8,43.5,8.0,20.5,39.0,16.8,24.5,68.4,13.5,30.3,43.8,22.0,11.3,8.0,6.3,5.3,26.5,0.3,-5.8,1610612753
13,11,Phoenix Suns,4,1,3,0.25,48.0,88.5,34.0,89.5,38.0,4.3,17.0,25.0,16.3,22.8,71.4,13.5,30.8,44.3,21.3,13.8,9.8,5.8,5.3,23.5,0.0,-9.5,1610612756
14,15,Miami Heat,3,0,3,0.0,48.0,78.3,29.7,72.3,41.0,5.3,16.7,32.0,13.7,19.3,70.7,7.3,27.7,35.0,16.7,18.7,5.0,5.0,4.0,25.3,0.3,-22.3,1610612748
15,15,Portland Trail Blazers,3,0,3,0.0,48.0,89.0,32.0,76.3,41.9,5.3,20.3,26.2,19.7,26.0,75.6,9.7,28.0,37.7,16.3,15.0,6.3,4.7,2.0,21.3,0.0,-14.7,1610612757
