,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM_ID
0,1,San Antonio Spurs,50,37,13,0.74,48.3,92.8,34.8,76.2,45.6,3.4,10.4,33.0,19.8,28.3,69.8,12.3,31.7,44.0,22.0,15.2,8.4,7.0,4.9,20.2,0.1,8.1,1610612759
1,1,Utah Jazz,50,37,13,0.74,48.7,93.3,33.7,72.4,46.5,2.8,7.8,36.1,23.2,30.2,76.7,11.1,30.2,41.3,24.1,16.3,8.0,5.5,5.3,22.7,0.1,6.5,1610612762
2,3,Portland Trail Blazers,50,35,15,0.7,48.7,94.8,34.9,79.1,44.2,4.9,13.5,36.4,20.0,27.0,74.3,12.9,31.4,44.3,21.5,15.4,8.2,5.8,4.9,22.5,0.2,6.4,1610612757
3,4,Indiana Pacers,50,33,17,0.66,48.4,94.7,34.6,77.3,44.8,5.9,16.0,36.8,19.5,24.6,79.6,11.5,29.0,40.5,20.1,13.0,6.3,4.5,4.8,21.6,0.2,3.7,1610612754
4,4,Miami Heat,50,33,17,0.66,48.1,89.0,32.3,71.3,45.3,5.8,16.1,35.9,18.6,25.2,73.5,10.1,30.2,40.3,20.4,14.9,6.5,6.1,3.8,20.7,0.1,5.0,1610612748
5,4,Orlando Magic,50,33,17,0.66,48.2,89.5,33.7,78.9,42.8,4.5,13.5,33.0,17.5,25.0,70.0,13.8,28.9,42.7,21.3,16.4,9.9,4.3,4.8,18.7,0.1,2.6,1610612753
6,7,Atlanta Hawks,50,31,19,0.62,48.3,86.3,30.8,75.2,40.9,3.9,12.9,30.6,20.8,28.4,73.1,13.5,30.0,43.5,15.6,14.9,6.9,5.2,4.9,19.7,0.2,2.9,1610612737
7,7,Houston Rockets,50,31,19,0.62,48.3,94.2,35.1,76.0,46.2,6.7,18.3,36.8,17.3,23.7,72.9,10.7,30.8,41.5,21.2,16.2,7.7,5.2,4.9,19.2,0.1,2.3,1610612745
8,7,Los Angeles Lakers,50,31,19,0.62,48.2,99.0,36.8,78.7,46.8,4.8,13.7,35.2,20.5,30.1,68.3,12.3,29.6,42.0,21.9,15.1,7.8,5.7,3.9,24.6,0.1,3.0,1610612747
9,10,Detroit Pistons,50,29,21,0.58,48.2,90.4,33.2,74.3,44.7,5.0,13.6,36.5,19.0,25.7,74.0,12.1,28.2,40.3,20.2,15.8,8.9,4.2,4.5,22.8,0.1,3.4,1610612765
10,11,Milwaukee Bucks,50,28,22,0.56,48.2,91.7,35.1,76.4,45.9,4.6,12.4,37.3,16.9,23.1,73.3,11.4,27.4,38.8,20.6,14.4,8.8,4.0,3.9,22.8,0.2,1.7,1610612749
11,11,Philadelphia 76ers,50,28,22,0.56,48.6,89.7,33.1,77.7,42.6,2.0,7.4,26.4,21.5,29.7,72.2,14.6,28.6,43.1,18.7,16.4,10.8,5.4,5.3,23.0,0.1,2.1,1610612755
12,13,New York Knicks,50,27,23,0.54,48.4,86.4,32.2,74.1,43.5,4.2,11.8,35.3,17.8,24.4,73.2,11.0,30.2,41.2,19.3,16.1,7.9,5.2,4.3,22.8,0.2,1.0,1610612752
13,13,Phoenix Suns,50,27,23,0.54,48.2,95.6,35.9,80.1,44.9,5.2,14.0,37.2,18.5,24.3,76.0,12.0,28.4,40.3,25.0,13.6,8.9,4.0,4.1,20.4,0.1,2.3,1610612756
14,13,Sacramento Kings,50,27,23,0.54,48.8,100.2,38.4,86.1,44.5,5.8,18.9,30.8,17.7,25.9,68.3,14.1,31.5,45.6,22.6,16.8,8.9,4.6,4.4,20.3,0.2,-0.4,1610612758
15,16,Charlotte Hornets,50,26,24,0.52,48.6,92.9,33.4,74.4,44.9,5.4,14.7,36.5,20.7,27.7,74.7,9.6,29.9,39.5,22.2,15.9,8.9,4.9,4.6,22.0,0.1,-0.1,1610612766
16,17,Minnesota Timberwolves,50,25,25,0.5,48.1,92.9,36.8,86.5,42.5,2.4,8.2,29.8,17.0,22.9,74.3,15.1,27.8,42.9,24.4,12.8,8.5,5.4,5.2,23.7,0.1,0.4,1610612750
17,17,Seattle SuperSonics,50,25,25,0.5,48.4,94.9,35.1,79.5,44.2,6.2,18.0,34.4,18.4,27.1,68.1,13.5,28.4,42.0,21.7,15.3,7.9,4.0,4.5,20.9,0.2,-1.1,1610612760
18,19,Toronto Raptors,50,23,27,0.46,48.3,91.1,33.2,78.8,42.1,4.5,13.2,34.1,20.2,26.6,76.0,14.2,28.9,43.2,20.7,16.0,8.8,6.4,5.2,22.8,0.2,-1.6,1610612761
19,20,Cleveland Cavaliers,50,22,28,0.44,48.2,86.4,31.2,71.2,43.9,3.6,10.7,34.1,20.3,27.1,74.9,9.4,26.3,35.8,21.9,15.7,9.0,4.1,5.6,24.2,0.1,-1.7,1610612739
20,21,Golden State Warriors,50,21,29,0.42,48.5,88.3,34.6,83.5,41.5,3.2,11.3,28.7,15.9,23.5,67.6,16.3,31.2,47.5,20.7,15.4,8.3,4.4,6.1,25.4,0.1,-2.5,1610612744
21,22,Boston Celtics,50,19,31,0.38,48.6,93.0,36.3,83.3,43.6,5.5,15.2,36.0,14.9,21.5,69.2,13.6,29.2,42.8,21.5,16.1,9.1,5.1,5.1,23.9,0.1,-1.9,1610612738
22,22,Dallas Mavericks,50,19,31,0.38,48.3,91.6,35.0,80.7,43.4,4.0,11.9,33.9,17.6,24.2,72.8,12.9,29.6,42.5,18.4,13.8,7.0,5.8,4.9,21.3,0.1,-2.4,1610612742
23,24,Washington Wizards,50,18,32,0.36,48.2,91.2,35.4,79.4,44.5,3.6,11.6,30.9,16.9,24.0,70.5,11.9,28.1,40.0,21.3,14.7,7.9,3.9,4.2,23.0,0.1,-2.2,1610612764
24,25,New Jersey Nets,50,16,34,0.32,48.2,91.4,33.8,83.2,40.6,4.5,13.6,33.1,19.2,25.0,76.9,14.3,28.7,43.0,18.5,15.0,9.8,5.5,6.5,22.7,0.2,-3.8,1610612751
25,26,Denver Nuggets,50,14,36,0.28,48.1,93.5,33.6,79.8,42.1,6.0,18.4,32.8,20.2,26.5,76.2,12.9,27.8,40.8,19.4,14.8,7.5,5.5,5.5,22.9,0.1,-6.6,1610612743
26,27,Chicago Bulls,50,13,37,0.26,48.3,81.9,30.8,76.7,40.1,3.5,12.2,29.0,16.8,23.7,70.9,11.5,27.9,39.3,20.3,15.5,8.7,3.4,5.7,22.2,0.1,-9.5,1610612741
27,28,Los Angeles Clippers,50,9,41,0.18,48.5,90.4,34.2,80.1,42.7,4.3,13.4,32.0,17.7,24.5,72.1,13.3,25.9,39.2,16.4,15.9,8.5,4.7,5.8,24.5,0.1,-8.8,1610612746
28,29,Vancouver Grizzlies,50,8,42,0.16,48.7,88.9,32.9,76.8,42.8,3.0,9.1,32.7,20.2,28.2,71.7,13.0,27.2,40.2,19.3,17.0,8.4,4.0,6.6,22.5,0.2,-8.7,1610612763
