,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
39,40,George Hill,IND,26,11,6,5,31.5,13.5,4.3,9.5,44.8,1.4,3.6,37.5,3.5,4.2,84.8,0.8,1.5,2.3,2.9,2.0,1.2,0.3,1.9,22.9,0,0,7.2
40,41,Danilo Gallinari,DEN,23,7,3,4,31.6,13.4,4.9,13.4,36.2,0.6,3.3,17.4,3.1,3.4,91.7,1.3,3.9,5.1,2.4,1.3,0.7,0.6,2.1,25.8,0,0,-3.4
41,42,Devin Harris,UTA,29,4,0,4,30.0,13.0,4.8,12.0,39.6,1.0,3.8,26.7,2.5,3.5,71.4,0.0,1.5,1.5,3.8,3.0,0.8,0.5,3.5,21.2,0,0,-11.5
42,42,Richard Hamilton,CHI,34,6,2,4,28.5,13.0,4.8,11.7,41.4,0.3,1.0,33.3,3.0,3.7,81.8,1.3,1.8,3.2,3.0,1.3,0.2,0.0,2.5,20.5,0,0,-1.7
43,44,Andre Iguodala,PHI,28,13,7,6,38.9,12.9,4.5,11.6,38.4,1.5,3.8,38.8,2.5,4.3,58.9,1.3,4.4,5.7,3.7,1.5,1.5,0.4,2.5,29.4,1,0,0.2
44,45,Pau Gasol,LAL,31,12,5,7,37.0,12.5,5.2,11.9,43.4,0.2,0.4,40.0,2.0,2.4,82.8,3.2,6.3,9.5,3.7,1.7,0.5,2.1,3.0,35.5,5,0,-4.4
45,46,JR Smith,NYK,26,5,1,4,35.0,12.2,4.8,15.2,31.6,1.0,5.6,17.9,1.6,1.6,100.0,0.4,2.2,2.6,2.2,2.2,1.2,0.2,3.8,20.6,0,0,-9.4
46,47,Paul Millsap,UTA,27,4,0,4,34.7,12.0,5.0,13.5,37.0,0.0,0.8,0.0,2.0,4.0,50.0,4.3,6.8,11.0,0.5,2.3,0.3,2.5,2.8,32.0,1,0,-14.5
47,48,Derrick Favors,UTA,20,4,0,4,29.1,11.8,3.8,9.0,41.7,0.0,0.0,0.0,4.3,7.3,58.6,3.5,6.0,9.5,0.5,1.3,1.3,1.5,2.8,30.9,2,0,-0.3
48,48,Shawn Marion,DAL,34,4,0,4,35.0,11.8,4.3,10.0,42.5,1.0,3.5,28.6,2.3,2.5,90.0,2.3,5.8,8.0,1.0,2.5,0.3,1.3,3.5,24.9,0,0,-3.3
49,50,Roy Hibbert,IND,25,11,6,5,30.9,11.7,4.7,9.5,50.0,0.1,0.1,100.0,2.2,3.3,66.7,4.1,7.1,11.2,1.1,2.0,0.4,3.1,3.5,35.1,4,0,4.6
50,51,Metta World Peace,LAL,32,6,2,4,39.3,11.7,3.7,10.0,36.7,2.3,6.0,38.9,2.0,2.7,75.0,0.5,3.0,3.5,2.3,0.8,2.2,0.7,3.0,27.0,0,0,-2.8
51,52,Jason Kidd,DAL,39,4,0,4,35.9,11.5,3.5,10.3,34.1,2.3,6.5,34.6,2.3,2.5,90.0,0.8,5.3,6.0,6.0,2.8,3.0,0.3,1.8,34.7,0,0,0.5
52,53,Lou Williams,PHI,25,13,7,6,27.6,11.5,3.8,10.9,35.2,0.6,3.7,16.7,3.2,4.0,78.8,0.2,1.8,2.1,3.0,1.2,1.0,0.0,1.3,20.2,0,0,2.9
53,54,Jason Richardson,ORL,31,5,1,4,29.6,11.4,4.2,10.6,39.6,2.0,5.4,37.0,1.0,2.4,41.7,0.8,3.0,3.8,1.0,1.2,1.2,0.4,1.4,21.1,0,0,-7.6
54,55,Mario Chalmers,MIA,26,23,16,7,35.6,11.3,4.0,9.0,44.2,1.4,4.0,35.9,1.9,2.6,71.7,0.5,3.1,3.7,3.9,1.8,1.2,0.3,3.0,24.2,0,0,4.6
55,56,Andre Miller,DEN,36,7,3,4,28.5,11.3,4.4,10.4,42.5,0.6,1.0,57.1,1.9,2.1,86.7,2.0,3.6,5.6,6.0,2.4,1.3,0.1,2.7,28.8,0,0,1.1
56,57,Evan Turner,PHI,23,13,7,6,34.6,11.2,4.3,11.8,36.4,0.0,0.5,0.0,2.5,3.7,68.8,1.1,6.5,7.5,2.5,2.3,0.9,0.5,2.8,25.7,2,0,-3.5
57,58,Brandon Bass,BOS,27,20,11,9,30.4,11.1,4.1,8.8,46.3,0.0,0.0,0.0,3.0,3.2,92.2,1.3,4.0,5.3,0.8,0.8,0.7,0.5,2.5,21.3,0,0,-1.6
58,59,Arron Afflalo,DEN,26,7,3,4,32.8,10.9,4.3,10.6,40.5,0.6,2.9,20.0,1.7,2.1,80.0,0.7,2.9,3.6,2.7,1.3,0.7,0.3,2.0,20.9,0,0,0.4
59,60,JJ Redick,ORL,28,5,1,4,24.7,10.8,3.8,8.8,43.2,0.8,3.8,21.1,2.4,2.8,85.7,0.0,1.0,1.0,3.2,1.2,0.2,0.0,0.8,16.2,0,0,-4.2
60,61,Ray Allen,BOS,36,18,10,8,34.2,10.7,3.7,9.3,39.5,1.6,5.1,30.4,1.8,2.5,71.1,0.4,3.7,4.1,1.0,0.9,0.9,0.1,2.3,19.3,0,0,0.2
61,62,Kenneth Faried,DEN,22,7,3,4,27.4,10.4,4.6,8.6,53.3,0.0,0.0,0.0,1.3,1.7,75.0,3.6,6.4,10.0,0.6,2.0,0.7,1.1,2.9,26.9,3,0,-2.0
62,63,Serge Ibaka,OKC,22,20,13,7,28.5,9.8,4.2,8.0,52.8,0.1,0.2,25.0,1.3,1.8,72.2,2.4,3.4,5.8,0.6,0.6,0.6,3.0,2.9,27.5,1,0,1.9
63,64,Paul George,IND,22,11,6,5,33.7,9.7,3.4,8.6,38.9,1.0,3.7,26.8,2.0,2.5,78.6,1.4,5.3,6.6,2.4,1.9,1.6,0.4,2.9,25.3,2,0,5.5
64,65,Al Harrington,DEN,32,7,3,4,23.2,9.7,3.4,10.7,32.0,1.4,5.0,28.6,1.4,2.1,66.7,1.0,3.3,4.3,0.9,0.4,0.4,0.1,1.9,17.4,0,0,2.9
65,66,Ramon Sessions,LAL,26,12,5,7,31.6,9.7,3.6,9.5,37.7,0.3,2.1,16.0,2.2,2.9,74.3,0.3,2.8,3.0,3.6,1.8,0.3,0.1,2.3,18.1,0,0,-2.7
66,67,Mo Williams,LAC,29,11,4,7,20.8,9.6,3.7,8.5,43.6,1.1,3.0,36.4,1.1,1.2,92.3,0.1,0.7,0.8,1.4,1.1,0.5,0.5,1.5,14.6,0,0,1.3
67,68,Ryan Anderson,ORL,24,5,1,4,34.4,9.6,3.0,8.8,34.1,2.4,6.0,40.0,1.2,1.4,85.7,1.8,2.8,4.6,0.8,1.8,0.6,0.4,4.4,17.5,0,0,-5.4
68,69,Taj Gibson,CHI,27,6,2,4,22.9,9.5,3.5,7.7,45.7,0.0,0.0,0.0,2.5,3.7,68.2,2.5,4.0,6.5,0.7,0.5,0.7,1.7,3.2,24.8,1,0,-0.5
69,70,Spencer Hawes,PHI,24,13,7,6,25.5,9.3,3.8,8.3,46.3,0.2,0.4,40.0,1.5,2.0,73.1,1.4,5.2,6.6,1.6,1.7,0.3,0.8,2.5,21.4,1,0,-0.4
70,71,O.J. Mayo,MEM,24,7,3,4,23.3,8.9,2.4,8.9,27.4,1.0,3.4,29.2,3.0,3.9,77.8,0.3,3.3,3.6,2.1,2.6,1.3,0.1,2.6,18.1,0,0,-2.9
71,72,Darren Collison,IND,24,11,6,5,18.6,8.7,3.3,6.4,51.4,0.4,1.0,36.4,1.8,2.1,87.0,0.3,1.0,1.3,3.0,1.0,1.3,0.0,1.0,17.6,0,0,-5.2
72,73,Kawhi Leonard,SAS,21,14,10,4,27.1,8.6,3.2,6.4,50.0,1.3,2.9,45.0,0.9,1.1,81.3,1.3,4.6,5.9,0.6,0.9,1.2,0.4,1.6,20.6,1,0,2.4
73,74,Elton Brand,PHI,33,13,7,6,27.4,8.6,3.5,7.6,46.5,0.0,0.0,0.0,1.5,2.5,62.5,1.7,3.2,4.8,0.5,0.5,0.8,1.5,2.8,21.9,1,0,-2.2
74,75,Caron Butler,LAC,32,10,4,6,26.8,8.6,3.3,9.2,35.9,0.8,3.1,25.8,1.2,1.6,75.0,0.4,2.6,3.0,1.0,1.6,0.6,0.2,2.2,14.5,0,0,-10.1
75,75,John Lucas III,CHI,29,5,1,4,18.8,8.6,3.6,8.0,45.0,1.0,2.6,38.5,0.4,0.4,100.0,0.4,1.0,1.4,1.8,1.2,0.0,0.0,1.4,11.8,0,0,0.2
76,77,JaVale McGee,DEN,24,7,3,4,25.9,8.6,3.3,7.6,43.4,0.0,0.0,0.0,2.0,3.7,53.8,3.3,6.3,9.6,0.7,0.6,0.7,3.1,3.0,32.1,2,0,2.7
77,78,Hedo Turkoglu,ORL,33,5,1,4,32.4,8.4,3.0,8.2,36.6,1.0,2.4,41.7,1.4,2.2,63.6,0.8,2.0,2.8,2.4,1.8,1.0,0.8,3.6,19.0,0,0,-9.6
78,79,Corey Brewer,DEN,26,7,3,4,16.6,8.3,3.3,7.7,42.6,0.9,2.9,30.0,0.9,1.1,75.0,0.9,1.1,2.0,0.9,0.3,1.0,0.3,1.6,15.5,0,0,0.1
79,79,Stephen Jackson,SAS,34,14,10,4,21.3,8.3,2.7,5.1,53.5,1.9,3.1,60.5,1.0,1.1,93.3,0.4,1.6,2.0,1.7,1.3,0.6,0.2,2.7,14.5,0,0,-0.1
80,81,Nick Young,LAC,27,11,4,7,18.2,8.3,2.6,6.1,43.3,1.5,3.0,51.5,1.5,1.6,88.9,0.1,1.0,1.1,0.3,0.6,0.3,0.4,1.8,11.3,0,0,3.9
81,82,Vince Carter,DAL,35,4,0,4,26.8,8.3,3.0,10.3,29.3,0.8,2.5,30.0,1.5,2.0,75.0,1.3,4.3,5.5,0.3,1.5,1.3,0.5,2.8,19.0,0,0,-9.0
82,83,Eric Bledsoe,LAC,22,11,4,7,17.2,7.9,3.4,5.7,58.7,0.3,0.6,42.9,0.9,1.5,62.5,1.1,1.3,2.4,2.1,1.4,1.2,0.4,2.1,17.2,0,0,3.5
83,84,Marvin Williams,ATL,26,6,2,4,24.1,7.8,2.7,7.5,35.6,1.3,2.7,50.0,1.2,1.5,77.8,0.8,4.7,5.5,0.8,0.5,0.5,0.3,1.5,17.7,0,0,-3.0
84,85,Baron Davis,NYK,33,4,1,3,24.4,7.8,2.8,5.8,47.8,1.0,3.5,28.6,1.3,1.3,100.0,0.0,0.8,0.8,3.3,3.3,0.0,0.0,3.8,10.3,0,0,-7.0
85,86,Thaddeus Young,PHI,24,13,7,6,21.3,7.7,3.0,7.0,42.9,0.0,0.0,0.0,1.7,2.4,71.0,1.9,3.3,5.2,1.2,1.2,0.5,0.5,1.9,17.8,0,0,-2.1
86,87,Randy Foye,LAC,28,11,4,7,26.4,7.5,2.6,6.7,39.2,1.3,2.9,43.8,1.0,1.2,84.6,0.4,1.6,2.0,1.5,1.1,0.5,0.3,1.7,13.6,0,0,-7.1
87,88,Delonte West,DAL,28,4,0,4,22.0,7.5,2.8,6.5,42.3,0.8,1.5,50.0,1.3,1.3,100.0,0.5,1.3,1.8,2.0,0.8,0.8,0.0,1.3,14.1,0,0,-10.3
88,88,Gary Neal,SAS,27,14,10,4,15.5,7.5,2.8,5.9,47.6,1.1,2.6,44.4,0.8,0.9,84.6,0.1,1.2,1.3,1.4,0.8,0.1,0.0,1.5,10.7,0,0,-3.4
89,90,Danny Green,SAS,25,14,10,4,20.7,7.4,2.7,6.5,41.8,1.4,4.1,34.5,0.5,0.7,70.0,0.2,3.0,3.2,1.1,1.1,0.5,0.7,1.7,15.4,0,0,7.9
90,91,C.J. Watson,CHI,28,6,2,4,27.4,7.3,2.3,9.7,24.1,0.7,2.7,25.0,2.0,2.7,75.0,0.2,2.0,2.2,5.5,1.2,0.8,0.0,2.7,19.5,0,0,-2.0
91,92,Gordon Hayward,UTA,22,4,0,4,30.6,7.3,1.5,8.3,18.2,0.3,3.0,8.3,4.0,4.0,100.0,0.5,2.3,2.8,3.0,0.8,0.8,0.0,1.0,16.6,0,0,-15.3
92,92,Ian Mahinmi,DAL,25,4,0,4,17.5,7.3,2.3,3.5,64.3,0.0,0.0,0.0,2.8,3.3,84.6,2.3,2.3,4.5,0.0,0.3,0.8,0.8,3.3,16.9,0,0,2.8
93,94,Landry Fields,NYK,24,5,1,4,23.0,7.2,3.0,6.2,48.4,0.2,1.0,20.0,1.0,1.4,71.4,0.8,2.2,3.0,1.4,1.8,0.6,0.0,1.0,12.9,0,0,-8.0
94,95,Shane Battier,MIA,33,23,16,7,33.4,7.0,2.3,6.1,37.9,1.8,4.8,38.2,0.6,0.7,81.3,0.7,2.6,3.2,1.2,0.7,1.0,0.6,3.0,16.6,1,0,5.2
95,96,Tony Allen,MEM,30,7,3,4,24.3,6.9,2.6,6.4,40.0,0.0,0.7,0.0,1.7,2.4,70.6,1.1,2.0,3.1,0.7,1.4,1.3,1.0,3.0,17.1,0,0,4.9
96,97,Avery Bradley,BOS,21,10,6,4,24.8,6.7,2.5,6.8,36.8,0.5,2.2,22.7,1.2,1.8,66.7,0.3,1.7,2.0,0.8,1.0,0.8,0.6,2.0,13.5,0,0,6.3
97,98,Marreese Speights,MEM,24,7,3,4,14.3,6.6,2.9,5.9,48.8,0.0,0.0,0.0,0.9,1.4,60.0,1.9,2.4,4.3,0.3,0.7,0.4,0.4,1.9,14.0,0,0,-2.3
98,99,Alec Burks,UTA,20,4,0,4,15.8,6.5,1.8,7.0,25.0,0.0,0.5,0.0,3.0,3.5,85.7,1.3,1.5,2.8,0.8,0.8,0.5,0.0,1.0,11.7,0,0,-3.8
99,100,Derek Fisher,OKC,37,20,13,7,22.3,6.3,2.5,5.9,41.5,0.9,2.4,37.5,0.5,0.5,100.0,0.1,1.5,1.6,1.3,0.3,0.9,0.1,1.9,12.6,0,0,3.2
100,100,Lavoy Allen,PHI,23,12,6,6,19.7,6.3,2.8,5.1,55.7,0.0,0.0,0.0,0.6,1.0,58.3,1.8,3.2,4.9,0.3,0.4,0.8,0.9,2.5,17.4,0,0,1.8
101,100,Steve Blake,LAL,32,12,5,7,25.5,6.3,2.2,5.2,41.9,1.5,3.6,41.9,0.4,0.6,71.4,0.7,2.2,2.8,2.3,1.3,0.7,0.2,1.8,14.3,0,0,-4.1
102,103,Boris Diaw,SAS,30,14,10,4,24.7,6.2,2.6,5.0,51.4,0.6,1.3,50.0,0.4,0.6,75.0,2.0,3.2,5.2,2.5,1.1,0.8,0.3,2.1,18.4,0,0,7.1
103,104,Tyson Chandler,NYK,29,5,1,4,33.3,6.2,2.2,5.0,44.0,0.0,0.0,0.0,1.8,3.0,60.0,3.6,5.4,9.0,0.8,3.0,1.4,1.4,3.6,23.6,1,0,-8.2
104,105,Von Wafer,ORL,26,1,0,1,6.0,6.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.2,0,0,-2.0
105,106,Tiago Splitter,SAS,27,13,9,4,12.9,5.8,2.3,3.6,63.8,0.0,0.0,0.0,1.2,3.3,37.2,0.6,2.2,2.8,0.8,0.7,0.4,0.3,1.8,11.7,0,0,-2.1
106,107,Leandro Barbosa,IND,29,11,6,5,20.3,5.7,2.5,6.6,37.0,0.3,1.8,15.0,0.5,1.1,50.0,0.5,1.7,2.2,1.3,1.2,0.5,0.1,2.1,10.7,0,0,-4.7
107,108,Kirk Hinrich,ATL,31,6,2,4,23.5,5.7,2.2,5.0,43.3,1.0,2.7,37.5,0.3,0.3,100.0,0.7,1.3,2.0,1.0,0.3,0.7,0.0,1.5,11.2,0,0,-2.8
108,109,Mike Bibby,NYK,34,5,1,4,23.6,5.4,1.8,4.6,39.1,1.4,3.4,41.2,0.4,0.6,66.7,0.6,3.6,4.2,2.6,0.8,0.2,0.0,1.4,14.1,0,0,-3.8
109,110,Thabo Sefolosha,OKC,28,20,13,7,22.3,5.3,2.1,5.1,40.2,0.8,2.5,32.7,0.4,0.5,88.9,0.6,2.1,2.7,1.3,0.6,1.5,0.5,2.2,15.7,0,0,-0.3
110,111,Mike Miller,MIA,32,23,16,7,16.0,5.2,1.7,4.3,40.4,1.3,3.3,41.3,0.4,0.5,81.8,0.4,2.1,2.5,0.7,0.5,0.4,0.1,1.8,10.3,0,0,2.0
111,112,Udonis Haslem,MIA,32,22,15,7,20.6,4.8,1.8,4.0,45.5,0.0,0.0,0.0,1.2,1.6,74.3,1.7,4.7,6.4,0.6,0.9,0.2,0.3,2.7,14.0,2,0,2.4
112,113,DeMarre Carroll,UTA,25,4,0,4,18.2,4.8,2.3,4.8,47.4,0.3,1.3,20.0,0.0,0.0,0.0,1.8,2.0,3.8,0.8,0.8,0.5,0.3,2.3,11.9,0,0,-0.5
113,113,Jordan Hill,LAL,24,12,5,7,18.1,4.8,1.9,4.4,43.4,0.0,0.0,0.0,0.9,1.3,68.8,3.3,3.1,6.3,0.1,0.6,0.3,0.7,2.7,14.6,2,0,-2.5
114,115,Quincy Pondexter,MEM,24,7,3,4,16.3,4.7,1.7,2.6,66.7,0.3,0.6,50.0,1.0,1.3,77.8,0.4,1.9,2.3,0.3,0.7,0.6,0.0,1.9,8.9,0,0,-5.1
115,116,Kendrick Perkins,OKC,27,20,13,7,25.8,4.7,1.9,4.5,41.6,0.0,0.0,0.0,1.0,1.3,80.0,1.8,4.5,6.2,0.7,1.5,0.4,1.3,3.0,16.5,1,0,1.0
116,117,DeAndre Jordan,LAC,23,11,4,7,22.7,4.5,1.9,3.6,52.5,0.0,0.0,0.0,0.7,2.2,33.3,1.6,3.6,5.3,0.4,0.6,0.6,1.6,1.8,17.6,0,0,-7.5
117,118,Kenyon Martin,LAC,34,11,4,7,17.6,4.5,2.0,3.8,52.4,0.0,0.0,0.0,0.5,0.7,62.5,1.0,2.2,3.2,0.3,0.4,0.4,1.7,3.3,14.6,1,0,-0.8
118,119,Tyler Hansbrough,IND,26,11,6,5,14.9,4.4,1.5,4.5,34.0,0.0,0.0,0.0,1.3,1.9,66.7,1.1,2.1,3.2,0.5,0.7,0.5,0.3,2.0,10.5,0,0,-2.5
119,120,Tracy McGrady,ATL,33,6,2,4,15.0,4.2,1.7,4.3,38.5,0.0,0.7,0.0,0.8,1.0,83.3,1.0,1.8,2.8,1.0,1.7,0.0,0.3,0.7,8.4,0,0,-2.8
120,121,Devin Ebanks,LAL,22,9,4,5,14.0,4.1,1.8,4.3,41.0,0.0,0.3,0.0,0.6,0.9,62.5,0.8,1.4,2.2,0.7,0.2,0.3,0.8,1.4,10.9,0,0,0.6
121,122,Earl Clark,ORL,24,5,1,4,17.6,4.0,1.6,3.6,44.4,0.0,0.0,0.0,0.8,1.4,57.1,1.6,5.0,6.6,0.2,0.8,0.4,1.0,1.2,15.6,0,0,-6.0
