,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
0,1,Tracy McGrady,ORL,23,4,1,3,44.5,30.8,10.5,22.8,46.2,1.3,4.0,31.3,8.5,11.5,73.9,1.5,4.8,6.3,5.5,3.3,0.5,1.8,2.8,50.0,1,0,-4.0
1,2,Allen Iverson,PHI,27,5,2,3,41.9,30.0,9.0,23.6,38.1,1.8,5.4,33.3,10.2,12.6,81.0,0.2,3.4,3.6,4.2,2.4,2.6,0.0,1.6,46.0,0,0,-6.8
2,3,Shaquille O'Neal,LAL,30,19,15,4,40.8,28.5,10.7,20.2,52.9,0.0,0.0,0.0,7.1,10.9,64.9,3.5,9.1,12.6,2.8,3.3,0.5,2.5,3.3,53.7,15,0,6.2
3,4,Dirk Nowitzki,DAL,24,8,4,4,44.6,28.4,9.1,20.5,44.5,2.0,3.5,57.1,8.1,9.3,87.8,2.1,11.0,13.1,2.3,2.8,2.0,0.8,3.4,53.0,7,0,-1.3
4,5,Tim Duncan,SAS,26,9,4,5,42.2,27.6,9.1,20.1,45.3,0.1,0.3,33.3,9.2,11.2,82.2,3.1,11.3,14.4,5.0,4.1,0.7,4.3,2.4,63.3,8,1,6.4
5,6,Kobe Bryant,LAL,23,19,15,4,43.8,26.6,9.8,22.7,43.4,1.2,3.1,37.9,5.8,7.6,75.9,1.5,4.4,5.8,4.6,2.8,1.4,0.9,3.4,44.6,2,0,3.5
6,7,Rasheed Wallace,POR,27,3,0,3,41.7,25.3,9.3,23.0,40.6,2.3,5.7,41.2,4.3,5.3,81.3,3.3,9.0,12.3,1.7,0.7,0.7,0.7,4.0,46.0,3,0,-4.7
7,8,Michael Finley,DAL,29,8,4,4,46.5,24.6,8.6,18.5,46.6,1.8,4.6,37.8,5.6,6.3,90.0,1.6,4.6,6.3,2.3,1.9,1.5,0.5,3.0,39.6,1,0,0.6
8,8,Paul Pierce,BOS,24,16,9,7,42.1,24.6,7.6,18.9,40.3,1.9,6.5,28.8,7.5,9.8,76.4,1.7,6.9,8.6,4.1,3.8,1.7,1.3,3.3,46.1,7,0,3.9
9,10,Kevin Garnett,MIN,26,3,0,3,43.2,24.0,8.0,18.7,42.9,0.3,0.7,50.0,7.7,10.7,71.9,5.3,13.3,18.7,5.0,4.0,1.7,1.7,3.7,59.9,3,0,-4.7
10,11,Chris Webber,SAC,29,16,10,6,41.6,23.7,10.0,19.9,50.2,0.0,0.3,0.0,3.7,6.2,59.6,3.1,7.8,10.8,4.7,2.9,0.9,1.6,4.0,48.1,11,0,2.3
11,12,Reggie Miller,IND,36,5,2,3,39.6,23.6,8.4,16.6,50.6,2.6,6.2,41.9,4.2,4.8,87.5,0.0,3.2,3.2,2.8,2.8,1.6,0.2,2.0,34.2,0,0,2.2
12,13,Baron Davis,CHH,23,9,4,5,44.7,22.6,7.9,20.9,37.8,2.3,6.9,33.9,4.4,7.4,59.7,1.8,5.2,7.0,7.9,3.0,3.6,0.6,4.0,52.1,3,2,2.6
13,14,Gary Payton,SEA,33,5,2,3,41.1,22.2,9.0,21.2,42.5,0.8,3.0,26.7,3.4,5.8,58.6,2.0,6.6,8.6,5.8,2.6,0.6,0.4,2.4,41.6,2,1,-11.6
14,15,Antoine Walker,BOS,25,16,9,7,44.0,22.1,8.2,19.9,41.1,2.6,6.8,38.5,3.1,4.0,78.1,1.4,7.2,8.6,3.3,3.4,1.5,0.4,3.5,39.5,5,0,3.1
15,16,Chauncey Billups,MIN,25,3,0,3,44.6,22.0,7.7,17.0,45.1,2.0,5.0,40.0,4.7,6.7,70.0,0.3,4.7,5.0,5.7,3.0,1.0,0.3,4.7,37.5,0,0,0.0
16,17,Mike Bibby,SAC,24,16,10,6,41.3,20.3,7.1,16.1,44.4,1.6,3.7,42.4,4.4,5.4,82.6,0.9,2.9,3.8,5.0,2.3,1.4,0.2,1.9,34.8,0,0,3.0
17,18,Karl Malone,UTA,38,4,1,3,40.7,20.0,7.5,18.3,41.1,0.0,0.3,0.0,5.0,7.0,71.4,0.8,6.8,7.5,4.5,2.8,1.3,0.8,2.8,39.0,1,0,-3.3
18,18,Wally Szczerbiak,MIN,25,3,0,3,43.3,20.0,7.0,14.7,47.7,0.7,3.0,22.2,5.3,6.0,88.9,3.0,4.0,7.0,2.0,2.7,0.7,0.0,2.7,30.7,0,0,-8.7
19,20,Jason Kidd,NJN,29,20,11,9,40.2,19.6,7.4,17.7,41.5,0.9,4.5,18.9,4.0,5.0,80.8,2.1,6.1,8.2,9.1,3.4,1.7,0.4,2.0,46.0,12,4,2.3
20,21,Steve Nash,DAL,28,8,4,4,40.5,19.5,6.4,14.8,43.2,2.5,5.6,44.4,4.3,4.4,97.1,0.9,3.1,4.0,8.8,3.8,0.5,0.0,2.5,35.2,3,0,5.4
21,22,Jerry Stackhouse,DET,27,10,4,6,36.0,17.6,5.3,16.5,32.1,1.8,5.3,34.0,5.2,6.3,82.5,0.9,3.4,4.3,4.3,2.7,0.6,0.6,2.6,30.1,1,0,1.5
22,23,Jermaine O'Neal,IND,23,5,2,3,38.1,17.2,6.8,15.2,44.7,0.0,0.2,0.0,3.6,4.8,75.0,1.2,6.4,7.6,1.0,2.8,0.8,1.6,4.8,32.2,2,0,0.8
23,24,Antonio Davis,TOR,33,5,2,3,40.3,17.0,6.8,15.0,45.3,0.0,0.0,0.0,3.4,5.6,60.7,3.2,7.4,10.6,1.4,2.0,0.4,1.0,3.4,34.0,2,0,-1.6
24,25,Kenyon Martin,NJN,24,20,11,9,37.5,16.8,6.5,15.2,42.4,0.1,0.5,22.2,3.8,5.5,69.1,1.5,4.3,5.8,2.9,2.6,1.2,1.3,4.3,32.8,2,0,1.1
25,26,Scottie Pippen,POR,36,3,0,3,32.9,16.3,6.0,13.0,46.2,2.0,3.7,54.5,2.3,2.7,87.5,2.7,6.7,9.3,5.7,3.3,1.3,0.7,4.7,38.7,1,0,-2.3
26,27,David Wesley,CHH,31,9,4,5,41.8,15.8,5.8,14.3,40.3,1.9,4.2,44.7,2.3,2.6,91.3,0.3,1.6,1.9,3.4,2.3,1.1,0.2,3.3,24.9,0,0,-0.7
27,28,Tony Parker,SAS,20,10,4,6,34.1,15.5,6.2,13.6,45.6,1.0,2.7,37.0,2.1,2.8,75.0,0.5,2.4,2.9,4.0,2.2,0.9,0.1,2.2,25.8,0,0,5.3
28,29,Darrell Armstrong,ORL,34,4,1,3,39.4,15.3,5.0,10.5,47.6,1.0,4.3,23.5,4.3,5.3,81.0,0.8,2.0,2.8,3.3,1.8,1.3,0.0,3.5,25.4,0,0,-2.8
29,30,Peja Stojakovic,SAC,25,10,6,4,33.9,14.8,5.0,13.3,37.6,1.3,4.8,27.1,3.5,3.9,89.7,1.6,4.7,6.3,1.0,1.9,0.5,0.0,2.2,23.5,3,0,0.4
30,31,Derek Anderson,POR,27,3,0,3,25.2,14.7,4.3,10.0,43.3,0.7,2.0,33.3,5.3,6.0,88.9,1.0,1.3,2.3,2.3,2.0,0.7,0.0,0.3,21.0,0,0,-4.3
31,32,Donyell Marshall,UTA,29,4,1,3,31.3,14.3,5.3,12.5,42.0,0.8,1.5,50.0,3.0,4.0,75.0,3.5,4.3,7.8,2.8,1.3,0.8,1.5,1.3,33.2,1,0,5.8
32,33,Elden Campbell,CHH,33,9,4,5,28.2,13.6,5.4,12.2,44.5,0.0,0.1,0.0,2.7,3.8,70.6,1.6,5.1,6.7,1.8,1.9,0.7,2.6,3.8,32.0,1,0,-1.9
