Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Avery Bradley,PG,0.7,2.2,34.3,0.0,0.2,0.0,0.2,0.4,50.0,0.7,2.0,37.1,0.7759999999999999,0.34,31,0.0,5.2,1.7,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,0.8,2.23,BOS
Chris Johnson,C,0.5,0.8,66.7,0.0,0.0,0.0,0.5,0.5,100.0,0.5,0.8,66.7,2.0,0.67,4,0.0,8.0,1.5,0.3,1.0,1.3,0.3,0.0,0.8,0.5,0.8,0.5,9.89,BOS
Carmelo Anthony,PF,9.1,19.9,46.1,2.0,4.6,42.4,6.1,7.0,87.2,7.2,15.2,47.2,1.3259999999999998,0.51,27,27.0,36.2,26.3,1.5,5.2,6.7,3.0,0.9,0.6,2.4,3.3,1.3,22.86,NY
Amar'e Stoudemire,C,9.5,19.0,50.2,0.1,0.3,43.5,6.1,7.7,79.2,9.4,18.7,50.3,1.33,0.51,78,78.0,36.8,25.3,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,0.8,22.78,NY
Chauncey Billups,PG,5.0,12.3,40.3,2.0,6.0,32.8,5.7,6.3,90.2,3.0,6.3,47.4,1.426,0.48,21,21.0,31.6,17.5,0.6,2.5,3.1,5.5,0.9,0.1,2.3,2.5,2.4,19.13,NY
Raymond Felton,G,6.3,14.8,42.3,1.6,5.0,32.8,2.9,3.4,86.7,4.6,9.9,47.1,1.1520000000000001,0.48,54,54.0,38.4,17.1,0.7,2.9,3.6,9.0,1.8,0.2,3.3,2.1,2.8,17.31,NY
Wilson Chandler,F,6.4,14.0,46.1,1.7,4.8,35.1,1.9,2.3,80.7,4.7,9.2,51.8,1.177,0.52,51,30.0,34.5,16.4,1.2,4.7,5.9,1.7,0.7,1.4,1.3,3.0,1.3,15.77,NY
Danilo Gallinari,PF,4.4,10.6,41.5,1.7,5.0,34.7,5.4,6.0,89.3,2.7,5.6,47.4,1.501,0.5,48,48.0,34.8,15.9,1.0,3.8,4.8,1.7,0.8,0.4,1.2,2.4,1.4,15.65,NY
Toney Douglas,PG,3.9,9.3,41.6,1.8,4.7,37.3,1.0,1.3,79.4,2.1,4.6,46.0,1.1340000000000001,0.51,81,9.0,24.3,10.6,0.8,2.2,3.0,3.0,1.1,0.0,1.1,2.2,2.7,15.23,NY
Landry Fields,SG,3.6,7.3,49.7,1.0,2.7,39.3,1.4,1.8,76.9,2.6,4.7,55.6,1.324,0.57,82,81.0,31.0,9.7,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4,1.4,13.51,NY
Shawne Williams,SF,2.6,6.0,42.6,1.3,3.3,40.1,0.6,0.8,83.7,1.2,2.7,45.7,1.179,0.54,64,11.0,20.7,7.1,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,1.0,12.25,NY
Henry Walker,SF,1.7,3.9,44.1,1.0,2.5,38.6,0.5,0.7,70.5,0.7,1.4,54.2,1.263,0.57,61,1.0,12.9,4.9,0.3,1.7,2.0,0.6,0.3,0.1,0.6,1.3,0.9,11.35,NY
Anthony Carter,PG,1.8,4.0,46.1,0.4,1.5,28.6,0.3,0.3,100.0,1.4,2.5,56.3,1.105,0.51,19,0.0,16.3,4.4,0.4,1.7,2.1,2.3,0.9,0.3,1.3,1.6,1.7,11.17,NY
Derrick Brown,SF,1.5,2.3,66.7,0.4,0.5,75.0,0.9,1.6,53.8,1.1,1.8,64.3,1.889,0.75,8,0.0,11.0,4.3,1.1,0.8,1.9,0.5,0.5,0.3,0.9,1.4,0.6,16.03,NY
Ronny Turiaf,C,1.6,2.5,63.2,0.0,0.0,0.0,1.0,1.5,62.2,1.6,2.5,63.2,1.6380000000000001,0.63,64,21.0,17.8,4.2,1.0,2.2,3.2,1.4,0.5,1.1,0.6,2.5,2.2,13.59,NY
Timofey Mozgov,C,1.5,3.3,46.4,0.0,0.0,0.0,0.9,1.3,70.5,1.5,3.3,46.4,1.205,0.46,34,14.0,13.5,4.0,1.2,1.9,3.1,0.4,0.4,0.7,0.9,2.2,0.5,10.33,NY
Shelden Williams,C,1.2,2.3,53.8,0.0,0.0,0.0,1.4,1.7,82.8,1.2,2.3,53.8,1.692,0.54,17,6.0,11.6,3.9,1.1,1.8,2.9,0.8,0.3,0.2,0.4,2.0,2.2,15.89,NY
Roger Mason Jr.,SG,1.0,3.0,33.8,0.6,1.7,36.4,0.3,0.4,70.0,0.4,1.3,30.3,0.9740000000000001,0.44,26,0.0,12.3,2.9,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1.0,3.3,7.18,NY
Anthony Randolph,SF,0.8,2.6,31.1,0.1,0.2,25.0,0.4,0.7,50.0,0.8,2.4,31.7,0.778,0.32,17,0.0,7.5,2.1,0.6,1.7,2.4,0.4,0.2,0.5,0.6,0.9,0.7,7.62,NY
Jared Jeffries,PF,0.8,2.1,38.0,0.0,0.1,33.3,0.3,0.8,42.1,0.8,2.0,38.3,0.94,0.39,24,9.0,19.3,2.0,1.8,1.6,3.4,1.0,1.0,0.6,0.7,2.3,1.5,7.62,NY
Andy Rautins,SG,0.6,1.4,42.9,0.2,0.8,25.0,0.2,0.4,50.0,0.4,0.6,66.7,1.143,0.5,5,0.0,4.8,1.6,0.0,0.2,0.2,0.6,0.2,0.0,1.4,0.0,0.4,-1.13,NY
Renaldo Balkman,SF,0.3,1.3,25.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.75,0.38,3,0.0,6.0,1.0,0.3,0.7,1.0,0.0,0.3,0.0,0.3,1.3,0.0,0.72,NY
Elton Brand,PF,6.2,12.1,51.2,0.0,0.0,0.0,2.6,3.4,78.0,6.2,12.1,51.2,1.2409999999999999,0.51,81,81.0,34.7,15.0,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,1.2,18.57,PHI
Andre Iguodala,F,5.0,11.3,44.5,0.9,2.7,33.7,3.1,4.5,69.3,4.1,8.6,47.9,1.245,0.49,67,67.0,36.9,14.1,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,3.1,17.3,PHI
Jrue Holiday,PG,5.4,12.2,44.6,1.0,2.7,36.5,2.1,2.5,82.3,4.5,9.5,47.0,1.146,0.49,82,82.0,35.4,14.0,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,2.4,15.49,PHI
Lou Williams,SG,4.3,10.6,40.6,1.2,3.4,34.8,3.9,4.7,82.3,3.1,7.2,43.4,1.2919999999999998,0.46,75,0.0,23.3,13.7,0.4,1.6,2.0,3.4,0.6,0.2,1.4,1.7,2.5,18.93,PHI
Thaddeus Young,PF,5.6,10.3,54.1,0.1,0.3,27.3,1.5,2.1,70.7,5.5,10.1,54.8,1.234,0.54,82,1.0,26.0,12.7,1.9,3.4,5.3,1.0,1.1,0.3,1.2,2.1,0.8,18.46,PHI
Jodie Meeks,G,3.3,7.7,42.5,1.9,4.7,39.7,2.1,2.3,89.4,1.4,3.0,46.8,1.358,0.55,74,64.0,27.9,10.5,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,1.3,12.59,PHI
Evan Turner,G,2.9,6.8,42.5,0.2,0.6,31.8,1.3,1.6,80.8,2.7,6.2,43.5,1.068,0.44,78,14.0,23.0,7.2,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,2.0,10.87,PHI
Spencer Hawes,PF,3.3,7.0,46.5,0.1,0.5,24.3,0.6,1.1,53.4,3.1,6.6,48.0,1.028,0.47,81,81.0,21.2,7.2,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,1.2,12.84,PHI
Andres Nocioni,SF,2.2,5.1,42.6,0.8,2.2,35.6,0.9,1.1,80.3,1.4,2.9,47.8,1.181,0.5,54,17.0,17.2,6.1,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,1.0,10.19,PHI
Marreese Speights,F,2.3,4.5,49.5,0.0,0.1,25.0,0.9,1.1,75.3,2.2,4.5,49.8,1.182,0.5,64,1.0,11.5,5.4,1.0,2.3,3.3,0.5,0.1,0.3,0.6,1.9,0.8,15.39,PHI
Craig Brackins,PF,1.3,5.3,25.0,0.0,1.7,0.0,0.0,0.0,0.0,1.3,3.7,36.4,0.5,0.25,3,0.0,11.0,2.7,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,inf,0.17,PHI
Tony Battie,C,1.2,2.5,46.9,0.1,0.1,66.7,0.2,0.4,57.1,1.1,2.4,46.2,1.042,0.48,38,0.0,9.9,2.6,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,1.0,9.54,PHI
Darius Songaila,PF,0.7,1.5,46.7,0.0,0.0,0.0,0.2,0.4,50.0,0.7,1.5,46.7,1.067,0.47,10,0.0,7.1,1.6,0.2,0.8,1.0,0.2,0.0,0.0,0.4,1.6,0.5,1.18,PHI
Antonio Daniels,PG,0.5,1.3,40.0,0.0,0.5,0.0,0.5,0.5,100.0,0.5,0.8,66.7,1.2,0.4,4,0.0,8.8,1.5,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,2.0,6.67,PHI
Jason Kapono,SG,0.3,1.2,25.0,0.0,0.3,12.5,0.0,0.1,50.0,0.3,0.8,30.0,0.5710000000000001,0.27,24,2.0,4.7,0.7,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,2.0,1.61,PHI
Andrea Bargnani,C,8.0,17.8,44.8,1.2,3.4,34.5,4.3,5.3,82.0,6.8,14.4,47.2,1.205,0.48,66,66.0,35.7,21.4,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,0.8,16.5,TOR
DeMar DeRozan,SF,6.6,14.1,46.7,0.1,0.6,9.6,4.0,4.9,81.3,6.5,13.4,48.5,1.222,0.47,82,82.0,34.8,17.2,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,1.0,14.52,TOR
Leandro Barbosa,G,5.1,11.3,45.0,1.2,3.7,33.8,1.9,2.4,79.6,3.8,7.6,50.5,1.178,0.51,58,0.0,24.1,13.3,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,1.4,15.36,TOR
Linas Kleiza,SF,4.6,10.4,43.8,1.0,3.4,29.8,1.1,1.7,63.1,3.6,7.1,50.5,1.074,0.49,39,23.0,26.5,11.2,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,0.6,10.16,TOR
Jarrett Jack,G,3.7,9.4,39.3,0.3,1.8,16.7,3.1,3.5,87.0,3.4,7.5,44.9,1.148,0.41,13,13.0,26.7,10.8,0.5,2.8,3.2,4.5,1.1,0.0,2.6,1.9,1.7,12.61,TOR
Jerryd Bayless,G,3.4,7.8,42.9,0.8,2.2,34.8,2.6,3.2,81.0,2.6,5.6,46.1,1.284,0.48,60,14.0,22.5,10.0,0.4,2.1,2.5,4.0,0.6,0.1,1.8,2.2,2.2,14.91,TOR
Peja Stojakovic,SF,3.5,5.0,70.0,2.0,3.0,66.7,1.0,1.0,100.0,1.5,2.0,75.0,2.0,0.9,2,0.0,11.0,10.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.0,0.5,34.11,TOR
Jose Calderon,G,3.9,8.8,44.0,0.8,2.3,36.5,1.3,1.5,85.4,3.0,6.5,46.6,1.122,0.49,68,55.0,30.9,9.8,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,4.1,16.38,TOR
Amir Johnson,F,3.9,6.9,56.8,0.0,0.0,0.0,1.8,2.2,78.8,3.9,6.9,56.9,1.39,0.57,72,54.0,25.7,9.6,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,1.2,17.67,TOR
Sonny Weems,SG,3.9,8.7,44.4,0.3,1.0,27.9,1.2,1.6,76.6,3.6,7.7,46.7,1.062,0.46,59,28.0,23.9,9.2,0.7,1.9,2.6,1.8,0.6,0.0,1.5,1.5,1.2,10.25,TOR
James Johnson,PF,3.6,7.8,46.4,0.2,1.0,24.0,1.6,2.3,70.7,3.4,6.8,49.7,1.168,0.48,25,25.0,28.0,9.2,1.2,3.5,4.7,3.0,1.0,1.1,1.8,2.8,1.6,13.24,TOR
Ed Davis,C,3.3,5.7,57.6,0.0,0.0,0.0,1.1,2.0,55.5,3.3,5.7,57.6,1.3430000000000002,0.58,65,17.0,24.6,7.7,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,0.8,15.83,TOR
Sundiata Gaines,PG,2.5,5.8,42.9,0.5,2.5,20.0,0.3,1.0,33.3,2.0,3.3,60.0,1.0,0.47,6,0.0,15.0,5.8,0.3,1.0,1.3,1.8,0.7,0.2,1.3,1.7,1.4,9.38,TOR
David Andersen,C,2.1,4.3,48.9,0.3,0.9,30.0,0.6,0.6,100.0,1.8,3.4,54.1,1.1909999999999998,0.52,11,0.0,13.6,5.1,0.7,2.4,3.1,0.6,0.3,0.3,0.7,1.0,0.9,13.85,TOR
Alexis Ajinca,C,2.0,4.2,46.5,0.4,1.1,33.3,0.5,0.6,73.3,1.6,3.1,51.4,1.129,0.51,24,0.0,11.0,4.8,0.5,2.0,2.5,0.3,0.3,0.6,0.7,2.5,0.5,12.08,TOR
Reggie Evans,C,1.4,3.4,40.8,0.0,0.0,0.0,1.6,2.9,54.5,1.4,3.4,41.2,1.2819999999999998,0.41,30,18.0,26.6,4.4,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,1.0,12.42,TOR
Trey Johnson,SG,1.4,4.3,33.3,0.1,0.4,33.3,1.0,1.1,87.5,1.3,3.9,33.3,0.9329999999999999,0.35,7,0.0,11.6,4.0,0.3,0.7,1.0,1.6,0.1,0.1,0.7,1.6,2.2,7.08,TOR
Julian Wright,SF,1.6,3.1,51.2,0.0,0.2,20.0,0.4,0.8,51.2,1.5,2.9,53.3,1.175,0.52,52,6.0,14.7,3.6,0.9,1.4,2.3,1.1,0.8,0.4,0.8,0.9,1.3,12.09,TOR
Joey Dorsey,PF,1.2,2.3,52.5,0.0,0.0,0.0,0.7,1.5,47.7,1.2,2.3,52.5,1.364,0.53,43,9.0,12.1,3.1,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,0.7,14.22,TOR
Marcus Banks,PG,0.0,0.7,0.0,0.0,0.0,0.0,2.0,2.7,75.0,0.0,0.7,0.0,3.0,0.0,3,0.0,7.3,2.0,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,1.5,6.81,TOR
Ronald Dupree,SF,0.3,1.3,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.0,33.3,0.5,0.25,3,0.0,4.3,0.7,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,inf,0.55,TOR
Solomon Alabi,C,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.3,20.0,0.4,0.2,12,0.0,4.9,0.5,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.7,2.04,TOR
Monta Ellis,SG,9.1,20.1,45.1,1.7,4.7,36.1,4.3,5.4,78.9,7.4,15.4,47.8,1.197,0.49,80,80.0,40.3,24.1,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,1.8,18.69,GS
Stephen Curry,PG,6.8,14.2,48.0,2.0,4.6,44.2,2.9,3.1,93.4,4.8,9.6,49.8,1.304,0.55,74,74.0,33.6,18.6,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,1.9,19.46,GS
David Lee,PF,6.8,13.4,50.7,0.0,0.0,33.3,2.9,3.7,78.7,6.8,13.4,50.8,1.23,0.51,73,73.0,36.1,16.5,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,1.4,17.86,GS
Dorell Wright,SF,5.9,14.0,42.3,2.4,6.3,37.6,2.2,2.8,78.9,3.5,7.7,46.2,1.173,0.51,82,82.0,38.4,16.4,1.1,4.2,5.3,3.0,1.5,0.8,1.6,2.1,1.8,15.07,GS
Reggie Williams,SF,3.4,7.2,46.9,1.3,3.0,42.3,1.3,1.7,74.6,2.1,4.1,50.2,1.29,0.56,80,9.0,20.3,9.2,0.6,2.1,2.7,1.5,0.4,0.0,0.7,1.6,2.1,14.97,GS
Al Thornton,SF,2.3,4.7,49.0,0.0,0.0,0.0,1.3,1.6,82.9,2.3,4.7,49.5,1.26,0.49,22,0.0,14.3,6.0,0.5,2.1,2.6,0.5,0.3,0.1,0.9,1.8,0.6,11.34,GS
Acie Law,PG,2.0,4.2,46.7,0.2,0.8,20.0,1.0,1.4,75.9,1.8,3.4,52.6,1.216,0.49,40,0.0,15.8,5.1,0.2,1.1,1.3,1.8,0.7,0.0,0.8,1.3,2.1,11.31,GS
Vladimir Radmanovic,SF,1.9,4.3,43.1,0.9,2.3,40.5,0.4,0.5,88.2,0.9,2.0,46.2,1.176,0.54,74,6.0,15.8,5.1,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,1.4,12.59,GS
Rodney Carney,SG,1.8,4.3,42.1,0.7,1.5,45.9,0.7,1.1,66.7,1.1,2.8,40.0,1.168,0.5,25,1.0,13.2,5.0,0.5,1.4,1.9,0.4,0.4,0.2,0.6,1.3,0.7,10.7,GS
Andris Biedrins,C,2.4,4.5,53.4,0.0,0.0,0.0,0.2,0.5,32.3,2.4,4.5,53.4,1.105,0.53,59,55.0,23.7,5.0,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,1.1,12.11,GS
Lou Amundson,PF,1.8,4.0,45.4,0.0,0.0,0.0,0.7,1.9,39.1,1.8,4.0,45.4,1.093,0.45,46,7.0,15.0,4.3,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,0.7,11.51,GS
Ekpe Udoh,F,1.7,3.8,43.7,0.0,0.0,0.0,0.7,1.1,65.6,1.7,3.8,43.7,1.063,0.44,58,18.0,17.8,4.1,1.4,1.7,3.1,0.7,0.4,1.5,0.8,2.5,0.8,9.73,GS
Brandan Wright,F,1.8,3.0,60.3,0.0,0.0,0.0,0.3,0.7,50.0,1.8,3.0,60.3,1.317,0.6,21,1.0,9.3,4.0,0.7,1.3,2.0,0.2,0.1,0.5,0.5,0.9,0.5,16.27,GS
Dan Gadzuric,C,1.3,3.1,42.0,0.0,0.0,0.0,0.2,0.5,35.7,1.3,3.1,42.5,0.898,0.42,28,4.0,10.6,2.8,1.9,1.2,3.1,0.4,0.4,0.6,0.8,2.3,0.5,10.28,GS
Jeremy Lin,G,1.0,2.5,38.9,0.0,0.2,20.0,0.7,0.9,76.0,0.9,2.3,40.3,1.056,0.4,29,0.0,9.8,2.6,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2.3,14.79,GS
Jeff Adrien,SF,1.0,2.3,42.6,0.0,0.0,0.0,0.5,0.8,57.9,1.0,2.3,42.6,1.056,0.43,23,0.0,8.5,2.5,1.0,1.5,2.5,0.4,0.2,0.2,0.4,1.2,1.1,11.32,GS
Charlie Bell,SG,0.6,2.3,27.9,0.3,1.1,28.6,0.1,0.2,50.0,0.3,1.2,27.3,0.7440000000000001,0.35,19,0.0,9.0,1.7,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,2.2,4.69,GS
Blake Griffin,PF,8.5,16.8,50.6,0.1,0.3,29.2,5.4,8.5,64.2,8.4,16.5,51.0,1.341,0.51,82,82.0,38.0,22.5,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,1.4,21.93,LAC
Eric Gordon,SG,7.6,16.9,45.0,1.9,5.2,36.4,5.1,6.2,82.5,5.7,11.8,48.8,1.314,0.51,56,56.0,37.7,22.3,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,1.6,18.56,LAC
Mo Williams,PG,5.1,12.2,42.2,2.0,4.9,39.8,3.0,3.4,88.0,3.2,7.3,43.8,1.25,0.5,22,22.0,32.9,15.2,0.3,2.3,2.5,5.6,0.9,0.0,3.0,2.7,1.9,14.03,LAC
Baron Davis,PG,5.0,12.0,41.6,1.0,3.5,29.6,1.8,2.4,76.0,3.9,8.4,46.6,1.072,0.46,43,35.0,29.5,12.8,0.7,2.1,2.8,7.0,1.4,0.5,2.5,2.7,2.8,16.36,LAC
Chris Kaman,C,5.5,11.8,47.1,0.0,0.0,0.0,1.3,1.8,75.4,5.5,11.8,47.1,1.056,0.47,32,15.0,26.2,12.4,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,0.8,15.72,LAC
Randy Foye,SG,3.3,8.4,38.8,1.1,3.4,32.7,2.1,2.4,89.3,2.1,5.0,43.0,1.16,0.45,63,24.0,24.6,9.8,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,1.8,11.43,LAC
Ryan Gomes,SF,2.7,6.6,41.0,0.9,2.8,34.1,0.8,1.1,71.8,1.8,3.9,45.9,1.083,0.48,76,62.0,27.6,7.2,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,2.1,9.04,LAC
DeAndre Jordan,C,2.9,4.3,68.6,0.0,0.0,0.0,1.2,2.7,45.2,2.9,4.3,68.8,1.66,0.69,80,66.0,25.6,7.1,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,0.4,14.81,LAC
Eric Bledsoe,SG,2.5,6.0,42.4,0.4,1.4,27.6,1.2,1.6,74.4,2.1,4.6,47.0,1.117,0.46,81,25.0,22.7,6.7,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,1.5,10.81,LAC
Ike Diogu,PF,2.3,4.1,56.1,0.0,0.0,0.0,1.1,1.7,66.1,2.3,4.1,56.1,1.399,0.56,36,0.0,13.1,5.8,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2.0,0.1,13.74,LAC
Al-Farouq Aminu,SF,2.0,5.0,39.4,0.6,1.8,31.5,1.1,1.5,77.3,1.4,3.2,43.7,1.126,0.45,81,14.0,17.9,5.6,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,0.6,9.65,LAC
Craig Smith,PF,2.2,3.9,55.3,0.0,0.1,0.0,1.0,1.4,73.5,2.2,3.8,56.8,1.3719999999999999,0.55,48,0.0,12.2,5.4,0.9,1.5,2.4,0.6,0.3,0.1,0.7,1.8,0.9,15.5,LAC
Rasual Butler,SF,1.8,5.5,32.3,1.0,3.1,32.6,0.4,0.7,66.7,0.8,2.4,32.0,0.912,0.42,41,2.0,18.1,5.0,0.2,1.6,1.9,0.7,0.2,0.4,0.5,0.8,1.2,5.95,LAC
Brian Cook,PF,1.8,4.3,42.4,0.9,2.0,43.0,0.4,0.6,62.5,1.0,2.3,41.8,1.135,0.52,40,0.0,11.2,4.8,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,0.6,11.65,LAC
