,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
0,1,Kobe Bryant,LAL,27,80,45,35,41.0,35.4,12.2,27.2,45.0,2.3,6.5,34.7,8.7,10.2,85.0,0.9,4.4,5.3,4.5,3.1,1.8,0.4,2.9,52.0,4,0,4.0,977,1610612747
1,2,Allen Iverson,PHI,31,72,35,37,43.1,33.0,11.3,25.3,44.7,1.0,3.1,32.3,9.4,11.5,81.4,0.6,2.6,3.2,7.4,3.4,1.9,0.1,1.7,50.8,18,0,-0.1,947,1610612755
2,3,LeBron James,CLE,21,79,47,32,42.5,31.4,11.1,23.1,48.0,1.6,4.8,33.5,7.6,10.3,73.8,0.9,6.1,7.0,6.6,3.3,1.6,0.8,2.3,53.6,21,5,3.5,2544,1610612739
3,4,Gilbert Arenas,WAS,24,80,40,40,42.3,29.3,9.3,20.9,44.7,2.5,6.8,36.9,8.2,10.0,82.0,0.7,2.8,3.5,6.1,3.7,2.0,0.3,3.6,45.9,9,0,2.6,2240,1610612764
4,5,Dwyane Wade,MIA,24,75,48,27,38.6,27.2,9.3,18.8,49.5,0.2,1.0,17.1,8.4,10.7,78.3,1.4,4.3,5.7,6.7,3.6,1.9,0.8,2.9,48.7,16,2,6.5,2548,1610612748
5,6,Paul Pierce,BOS,28,79,32,47,39.0,26.8,8.7,18.5,47.1,1.4,4.0,35.4,7.9,10.3,77.2,1.0,5.7,6.7,4.7,3.5,1.4,0.4,2.8,43.9,17,1,-0.7,1718,1610612738
6,7,Dirk Nowitzki,DAL,28,81,60,21,38.1,26.6,9.3,19.3,48.0,1.4,3.3,40.6,6.7,7.4,90.1,1.4,7.6,9.0,2.8,1.9,0.7,1.0,2.0,44.8,35,0,6.3,1717,1610612742
7,8,Carmelo Anthony,DEN,22,80,44,36,36.8,26.5,9.5,19.7,48.1,0.5,1.9,24.3,7.2,8.9,80.8,1.5,3.4,4.9,2.7,2.7,1.1,0.5,2.9,38.6,6,0,0.1,2546,1610612743
8,9,Michael Redd,MIL,26,80,39,41,39.1,25.4,8.5,19.0,45.0,2.0,5.2,39.5,6.3,7.1,87.7,1.0,3.3,4.3,2.9,2.1,1.2,0.1,2.0,36.4,0,0,1.0,2072,1610612749
9,10,Ray Allen,SEA,30,78,35,43,38.7,25.1,8.7,19.2,45.4,3.4,8.4,41.2,4.2,4.6,90.3,0.9,3.3,4.3,3.7,2.4,1.3,0.2,1.9,37.9,1,0,-0.7,951,1610612760
10,11,Elton Brand,LAC,27,79,44,35,39.2,24.7,9.6,18.2,52.7,0.0,0.0,33.3,5.6,7.2,77.5,3.0,7.0,10.0,2.6,2.2,1.0,2.5,2.9,49.2,45,0,2.3,1882,1610612746
11,12,Tracy McGrady,HOU,27,47,27,20,37.1,24.4,8.7,21.5,40.6,1.6,5.0,31.2,5.4,7.2,74.7,1.0,5.6,6.5,4.8,2.6,1.3,0.9,1.9,43.3,6,0,1.3,1503,1610612745
12,13,Vince Carter,NJN,29,79,49,30,36.8,24.2,8.3,19.2,43.0,1.6,4.6,34.1,6.1,7.6,79.9,1.7,4.1,5.8,4.3,2.7,1.2,0.7,3.0,40.5,8,1,4.2,1713,1610612751
13,14,Jason Richardson,GSW,25,75,32,43,38.4,23.2,8.5,19.2,44.6,2.4,6.4,38.4,3.7,5.5,67.3,1.4,4.4,5.8,3.1,2.2,1.3,0.5,2.7,38.0,5,0,0.5,2202,1610612744
14,15,Chris Bosh,TOR,22,70,26,44,39.3,22.5,7.8,15.5,50.5,0.0,0.2,0.0,6.8,8.3,81.6,2.9,6.3,9.2,2.6,2.2,0.7,1.1,3.0,40.7,32,0,-0.8,2547,1610612761
15,16,Yao Ming,HOU,25,57,27,30,34.2,22.3,8.2,15.8,51.9,0.0,0.0,0.0,5.9,6.9,85.3,2.6,7.6,10.2,1.5,2.6,0.5,1.6,3.4,40.7,34,0,1.6,2397,1610612745
16,17,Shawn Marion,PHX,28,81,53,28,40.3,21.8,8.8,16.9,52.5,1.2,3.6,33.1,3.0,3.7,80.9,3.1,8.8,11.8,1.8,1.5,2.0,1.7,2.8,48.2,60,0,5.1,1890,1610612756
17,18,Kevin Garnett,MIN,30,76,31,45,38.9,21.8,8.2,15.7,52.6,0.1,0.4,26.7,5.2,6.4,81.0,2.8,9.9,12.7,4.1,2.4,1.4,1.4,2.7,49.1,62,0,0.5,708,1610612750
18,19,Mike Bibby,SAC,28,82,44,38,38.6,21.1,7.3,16.9,43.2,2.3,6.1,38.6,4.2,4.9,84.9,0.4,2.6,2.9,5.4,2.4,1.0,0.1,2.1,33.6,8,0,1.7,1710,1610612758
19,20,Antawn Jamison,WAS,30,82,42,40,40.1,20.5,8.0,18.2,44.2,1.8,4.5,39.4,2.6,3.6,73.1,2.0,7.3,9.3,1.9,1.7,1.1,0.1,2.3,36.7,35,0,3.0,1712,1610612764
20,21,Pau Gasol,MEM,25,80,47,33,39.2,20.4,7.5,14.9,50.3,0.0,0.2,25.0,5.3,7.7,68.9,2.4,6.5,8.9,4.6,2.9,0.6,1.9,2.3,42.5,33,1,3.8,2200,1610612763
21,22,Mike James,TOR,31,79,25,54,37.0,20.3,7.3,15.5,46.9,2.1,4.8,44.2,3.6,4.3,83.7,0.6,2.7,3.3,5.8,2.6,0.9,0.0,2.7,33.3,11,0,-1.7,2229,1610612761
22,23,Chris Webber,PHI,33,75,33,42,38.6,20.2,8.2,19.0,43.4,0.3,1.0,27.3,3.5,4.6,75.6,2.5,7.4,9.9,3.4,2.4,1.4,0.8,2.9,41.4,38,0,-1.7,185,1610612755
23,24,Joe Johnson,ATL,25,82,26,56,40.7,20.2,7.7,17.0,45.3,1.6,4.4,35.6,3.2,4.0,79.1,1.2,2.9,4.1,6.5,3.3,1.3,0.4,2.3,36.5,13,1,-4.6,2207,1610612737
24,25,Richard Hamilton,DET,28,80,64,16,35.3,20.1,8.1,16.5,49.1,0.7,1.5,45.8,3.2,3.8,84.5,1.1,2.2,3.2,3.4,2.2,0.7,0.2,2.6,29.5,0,0,6.5,1888,1610612765
25,26,Rashard Lewis,SEA,26,78,33,45,36.9,20.1,6.9,14.8,46.7,1.8,4.7,38.4,4.5,5.5,81.8,1.4,3.6,5.0,2.3,1.8,1.3,0.6,2.4,33.6,5,0,-2.6,1740,1610612760
26,27,Jermaine O'Neal,IND,27,51,26,25,35.3,20.1,7.5,15.8,47.2,0.1,0.2,30.0,5.1,7.2,70.9,2.0,7.3,9.3,2.6,3.0,0.5,2.3,3.5,40.7,19,0,2.0,979,1610612754
27,28,Shaquille O'Neal,MIA,34,59,42,17,30.6,20.0,8.1,13.6,60.0,0.0,0.0,0.0,3.7,8.0,46.9,2.9,6.3,9.2,1.9,2.8,0.4,1.8,3.9,37.5,24,1,4.6,406,1610612748
28,29,Richard Jefferson,NJN,26,78,49,29,39.2,19.5,6.3,12.9,49.3,0.8,2.4,31.9,6.0,7.4,81.2,1.2,5.6,6.8,3.8,2.2,0.8,0.2,2.5,34.1,20,0,3.1,2210,1610612751
29,30,Ricky Davis,MIN,26,78,29,49,41.1,19.4,7.5,16.7,44.8,0.9,3.1,30.2,3.5,4.4,79.7,0.8,3.7,4.5,5.1,2.7,1.2,0.2,2.4,33.8,3,0,-0.9,1729,1610612750
30,31,Wally Szczerbiak,BOS,29,72,33,39,37.9,19.0,6.8,14.1,48.7,1.4,3.5,40.0,3.9,4.3,89.7,1.1,3.3,4.3,3.0,1.9,0.6,0.3,2.1,29.2,2,0,0.4,1887,1610612738
31,32,Tony Parker,SAS,24,80,61,19,33.9,18.9,7.8,14.2,54.8,0.1,0.5,30.6,3.2,4.5,70.7,0.5,2.8,3.3,5.8,3.1,1.0,0.1,2.0,31.6,8,0,6.4,2225,1610612759
32,33,Steve Nash,PHX,32,79,54,25,35.4,18.8,6.8,13.4,51.2,1.9,4.3,43.9,3.3,3.5,92.1,0.6,3.6,4.2,10.5,3.5,0.8,0.2,1.5,38.9,43,1,6.0,959,1610612756
33,34,Al Harrington,ATL,26,76,24,52,36.6,18.6,7.3,16.1,45.2,0.9,2.5,34.6,3.2,4.6,69.4,1.7,5.1,6.9,3.1,2.6,1.1,0.2,4.0,32.9,15,0,-4.4,1733,1610612737
34,35,Tim Duncan,SAS,30,80,61,19,34.8,18.6,7.2,14.8,48.4,0.0,0.1,40.0,4.2,6.7,62.9,2.9,8.1,11.0,3.2,2.5,0.9,2.0,2.7,42.7,52,0,6.5,1495,1610612759
35,36,Chauncey Billups,DET,29,81,64,17,36.1,18.5,5.2,12.5,41.8,2.3,5.2,43.3,5.7,6.4,89.4,0.5,2.6,3.1,8.6,2.1,0.9,0.1,2.0,36.0,27,0,7.3,1497,1610612765
36,37,Peja Stojakovic,IND,29,71,31,40,36.6,18.2,6.3,14.3,43.7,2.3,5.7,40.1,3.4,3.7,91.5,1.1,4.7,5.8,1.9,1.5,0.6,0.1,2.4,28.9,5,0,1.1,978,1610612754
37,38,Zach Randolph,POR,24,74,21,53,34.4,18.0,7.2,16.6,43.6,0.2,0.7,29.1,3.3,4.6,71.4,2.6,5.4,8.0,1.9,2.2,0.8,0.2,2.5,31.2,21,0,-6.0,2216,1610612757
38,39,Mehmet Okur,UTA,27,82,41,41,35.9,18.0,6.3,13.8,46.0,1.0,2.9,34.2,4.3,5.5,78.0,2.6,6.5,9.1,2.4,2.0,0.5,0.9,3.5,34.6,35,0,-1.4,2246,1610612762
39,40,Baron Davis,GSW,27,54,23,31,36.5,17.9,6.2,15.9,38.9,1.9,6.0,31.5,3.6,5.4,67.5,0.8,3.5,4.4,8.9,2.9,1.6,0.3,3.1,39.3,22,1,0.6,1884,1610612744
40,41,Corey Maggette,LAC,26,32,21,11,29.5,17.8,5.2,11.7,44.5,0.8,2.2,33.8,6.6,8.0,82.8,0.9,4.4,5.3,2.1,2.4,0.6,0.1,3.0,27.0,5,0,3.9,1894,1610612746
41,42,Caron Butler,WAS,26,75,40,35,36.1,17.6,6.6,14.5,45.5,0.5,1.6,34.2,3.9,4.4,87.0,1.5,4.7,6.2,2.5,2.3,1.7,0.2,3.2,32.2,10,0,1.6,2406,1610612764
42,43,Metta World Peace,SAC,26,56,36,20,39.4,17.6,6.3,15.5,40.4,1.4,4.5,30.8,3.7,5.4,67.5,1.3,3.8,5.1,3.6,2.3,2.2,0.7,2.9,35.5,2,0,6.2,1897,1610612758
43,44,Sam Cassell,LAC,36,78,45,33,34.0,17.2,6.3,14.3,44.3,0.9,2.4,36.8,3.7,4.3,86.3,0.5,3.2,3.7,6.3,2.2,0.9,0.1,2.9,32.1,12,0,3.0,208,1610612746
44,45,Jason Terry,DAL,28,80,58,22,35.0,17.1,6.5,13.7,47.0,2.1,5.2,41.1,2.1,2.6,80.0,0.4,1.6,2.0,3.8,1.7,1.3,0.3,2.5,28.3,2,0,6.0,1891,1610612742
45,46,David West,NOK,25,74,35,39,34.1,17.1,7.2,14.0,51.2,0.0,0.1,27.3,2.7,3.2,84.3,2.3,5.1,7.4,1.2,1.4,0.8,0.9,2.9,31.5,17,0,-2.2,2561,1610612740
46,47,Ben Gordon,CHI,23,80,40,40,31.0,16.9,6.1,14.4,42.2,2.1,4.8,43.5,2.7,3.4,78.5,0.5,2.2,2.7,3.0,2.3,0.9,0.1,3.0,25.4,0,0,1.0,2732,1610612741
47,48,Morris Peterson,TOR,28,82,27,55,38.3,16.8,5.8,13.4,43.6,2.2,5.5,39.5,2.9,3.6,82.0,0.8,3.9,4.6,2.3,1.5,1.3,0.2,2.7,28.6,3,0,-2.6,2050,1610612761
48,49,Stephen Jackson,IND,28,81,41,40,35.9,16.4,5.8,14.2,41.1,1.4,4.2,34.5,3.3,4.2,78.6,0.6,3.3,3.9,2.8,2.5,1.3,0.5,2.4,28.1,0,0,0.4,1536,1610612754
49,50,Stephon Marbury,NYK,29,60,18,42,36.6,16.3,5.8,12.9,45.1,0.6,1.7,31.7,4.1,5.4,75.5,0.4,2.5,2.9,6.4,2.6,1.1,0.1,2.4,30.1,7,0,-4.4,950,1610612752
50,51,Carlos Boozer,UTA,24,33,17,16,31.1,16.3,6.6,12.1,54.9,0.0,0.0,0.0,3.0,4.2,72.3,2.2,6.4,8.6,2.7,2.1,0.9,0.2,3.2,32.0,11,0,-1.9,2430,1610612762
51,52,Chris Paul,NOK,21,78,35,43,36.0,16.1,5.2,12.1,43.0,0.6,2.3,28.2,5.1,6.0,84.7,0.8,4.3,5.1,7.8,2.3,2.2,0.1,2.8,38.6,21,2,-2.3,101108,1610612740
52,53,Kirk Hinrich,CHI,25,81,40,41,36.5,15.9,5.6,13.3,41.8,1.6,4.2,37.0,3.2,3.9,81.5,0.4,3.2,3.6,6.3,2.3,1.2,0.3,3.1,31.6,11,0,-0.3,2550,1610612741
