,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
10,11,Dirk Nowitzki,DAL,26,77,49,28,37.9,21.8,7.9,17.0,46.2,1.3,3.8,34.1,4.8,5.5,87.7,1.2,7.5,8.7,2.7,1.8,1.2,1.4,2.8,42.2,31,0,5.3
11,12,Michael Redd,MIL,24,82,41,41,36.8,21.7,7.7,17.5,44.0,1.5,4.4,35.0,4.7,5.4,86.8,1.4,3.5,5.0,2.3,1.4,1.0,0.1,1.9,32.8,2,0,-0.7
12,13,Shaquille O'Neal,LAL,32,67,49,18,36.8,21.5,8.3,14.1,58.4,0.0,0.0,0.0,4.9,10.1,49.0,3.7,7.8,11.5,2.9,2.9,0.5,2.5,3.4,45.7,43,0,6.6
13,14,Carmelo Anthony,DEN,20,82,43,39,36.5,21.0,7.6,17.9,42.6,0.8,2.6,32.2,5.0,6.4,77.7,2.2,3.8,6.1,2.8,3.0,1.2,0.5,2.7,34.5,11,0,0.8
14,15,LeBron James,CLE,19,79,33,46,39.6,20.9,7.9,18.9,41.7,0.8,2.7,29.0,4.4,5.8,75.4,1.3,4.2,5.5,5.9,3.5,1.6,0.7,1.9,40.0,12,0,-1.8
15,16,Jamal Mashburn,NOH,31,19,8,11,38.4,20.8,8.2,20.9,39.2,1.0,3.5,28.4,3.4,4.2,81.3,1.0,5.2,6.2,2.5,1.9,0.7,0.3,2.2,33.0,3,0,1.5
16,17,Corey Maggette,LAC,24,73,25,48,36.0,20.7,6.2,13.9,44.7,1.0,3.2,32.9,7.2,8.5,84.8,1.3,4.6,5.9,3.1,2.8,0.9,0.2,3.0,32.8,5,0,-2.3
17,18,Amar'e Stoudemire,PHX,21,55,22,33,36.8,20.6,7.5,15.7,47.5,0.0,0.1,20.0,5.6,7.9,71.3,2.9,6.2,9.0,1.4,3.2,1.2,1.6,3.4,38.7,19,0,-2.3
18,19,Stephon Marbury,NYK,27,81,37,44,40.2,20.2,7.4,17.1,43.1,1.1,3.4,31.8,4.4,5.4,81.7,0.7,2.5,3.2,8.9,3.1,1.6,0.1,2.1,39.5,26,0,-1.1
19,20,Jermaine O'Neal,IND,25,78,57,21,35.8,20.1,7.8,17.9,43.4,0.0,0.2,11.1,4.5,5.9,75.7,2.5,7.5,10.0,2.1,2.3,0.8,2.6,3.2,42.8,44,0,5.7
20,21,Zach Randolph,POR,22,81,41,40,37.9,20.1,8.2,16.9,48.5,0.0,0.1,20.0,3.7,4.9,76.1,3.0,7.5,10.5,2.0,3.0,0.8,0.5,2.8,36.7,43,0,-0.7
21,22,Elton Brand,LAC,25,69,22,47,38.8,20.0,7.0,14.2,49.3,0.0,0.0,0.0,6.0,7.7,77.3,3.9,6.4,10.3,3.3,2.8,0.9,2.2,3.3,44.0,40,0,-3.2
22,23,Sam Cassell,MIN,34,81,57,24,35.2,19.8,7.7,15.7,48.8,0.9,2.3,39.8,3.6,4.1,87.3,0.5,2.8,3.3,7.3,2.7,1.3,0.2,3.0,36.5,18,1,6.6
23,24,Gilbert Arenas,WAS,22,55,17,38,37.6,19.6,6.5,16.6,39.2,2.3,6.1,37.5,4.3,5.8,74.8,1.0,3.6,4.6,5.0,4.1,1.9,0.2,3.2,34.8,7,3,-3.6
24,25,Shawn Marion,PHX,26,79,28,51,40.6,19.0,7.5,17.0,44.0,1.1,3.4,34.0,2.9,3.4,85.1,2.7,6.6,9.3,2.7,2.0,2.1,1.3,2.6,42.5,35,0,-3.0
25,26,Larry Hughes,WAS,25,61,19,42,33.9,18.8,6.6,16.5,39.7,1.3,3.8,34.1,4.4,5.5,79.7,1.6,3.8,5.3,2.4,2.5,1.6,0.4,2.4,32.3,3,0,-3.2
26,27,Jason Richardson,GSW,23,78,35,43,37.7,18.7,7.2,16.5,43.8,1.0,3.5,28.2,3.3,4.8,68.4,1.6,5.1,6.7,2.9,2.5,1.1,0.5,2.3,33.5,11,0,0.0
27,28,Chris Webber,SAC,31,23,11,12,36.2,18.7,7.6,18.3,41.3,0.0,0.2,20.0,3.5,5.0,71.1,2.1,6.6,8.7,4.6,2.6,1.3,0.9,3.3,40.0,8,0,-0.5
28,29,Michael Finley,DAL,31,72,49,23,38.6,18.6,7.1,16.1,44.3,2.1,5.1,40.5,2.3,2.7,85.0,1.1,3.4,4.5,2.9,1.2,1.2,0.5,1.6,32.4,3,0,3.7
29,30,Allan Houston,NYK,33,50,24,26,35.9,18.5,6.8,15.6,43.5,1.7,4.0,43.1,3.1,3.4,91.3,0.4,2.0,2.4,2.0,2.0,0.8,0.0,2.1,24.7,0,0,-0.6
30,31,Richard Jefferson,NJN,24,82,47,35,38.2,18.5,6.8,13.6,49.8,0.6,1.6,36.4,4.4,5.7,76.3,1.3,4.3,5.7,3.8,2.4,1.1,0.3,2.7,33.0,9,0,3.7
31,32,Mike Bibby,SAC,26,82,55,27,36.4,18.4,6.4,14.3,45.0,1.8,4.6,39.2,3.7,4.5,81.5,0.8,2.6,3.4,5.4,2.1,1.4,0.2,1.8,33.2,5,0,4.0
32,33,Metta World Peace,IND,24,73,54,19,37.2,18.3,6.4,15.2,42.1,1.0,3.3,31.0,4.4,6.0,73.3,1.4,3.9,5.3,3.7,2.8,2.1,0.7,2.7,35.7,4,0,6.6
33,34,Stephen Jackson,ATL,26,80,27,53,36.8,18.1,6.7,15.8,42.5,1.8,5.3,34.0,2.9,3.7,78.5,1.2,3.4,4.6,3.1,2.8,1.8,0.3,2.7,31.5,4,0,-3.0
34,35,Rashard Lewis,SEA,24,80,37,43,36.7,17.8,6.7,15.4,43.5,1.8,4.8,37.6,2.6,3.4,76.3,1.7,4.8,6.5,2.2,1.7,1.2,0.7,2.9,32.9,6,0,-0.1
35,36,Pau Gasol,MEM,23,78,49,29,31.4,17.7,6.5,13.4,48.2,0.1,0.2,26.7,4.7,6.6,71.4,2.6,5.1,7.7,2.5,2.4,0.6,1.7,2.4,35.1,24,0,1.4
36,37,Richard Hamilton,DET,26,78,50,28,35.7,17.6,6.8,14.9,45.5,0.2,0.9,26.5,3.8,4.4,86.8,1.0,2.6,3.6,4.0,2.7,1.3,0.2,2.8,29.8,2,0,5.1
37,38,Yao Ming,HOU,23,82,45,37,32.9,17.5,6.5,12.5,52.2,0.0,0.0,0.0,4.4,5.4,80.9,2.4,6.6,9.0,1.5,2.5,0.3,1.9,3.3,34.5,33,0,2.5
38,39,Eddie Jones,MIA,32,81,42,39,37.0,17.3,5.8,14.3,40.9,2.2,5.9,37.0,3.4,4.1,83.5,0.5,3.3,3.8,3.2,1.6,1.1,0.4,2.8,29.7,1,0,1.0
39,40,Jamal Crawford,CHI,24,80,23,57,35.2,17.3,6.4,16.5,38.6,2.1,6.5,31.7,2.5,3.0,83.3,0.6,3.0,3.5,5.1,2.4,1.4,0.4,2.0,32.0,2,0,-4.1
40,41,Quentin Richardson,LAC,24,65,26,39,36.0,17.2,6.5,16.4,39.8,1.8,5.2,35.2,2.3,3.1,74.0,2.2,4.1,6.4,2.1,2.2,1.0,0.3,2.0,29.9,11,0,-2.6
41,42,Lamar Odom,MIA,24,80,41,39,37.5,17.1,6.1,14.1,43.0,0.8,2.6,29.8,4.3,5.7,74.2,2.0,7.7,9.7,4.1,3.0,1.1,0.9,3.4,37.8,37,1,0.8
42,43,Juwan Howard,ORL,31,81,21,60,35.6,17.0,6.5,14.4,45.3,0.0,0.0,0.0,3.9,4.9,80.9,2.1,4.9,7.0,2.0,2.2,0.7,0.3,3.5,29.0,16,0,-4.4
43,44,Chauncey Billups,DET,27,78,51,27,35.5,16.9,5.0,12.8,39.4,1.7,4.3,38.8,5.2,5.9,87.8,0.4,3.1,3.5,5.7,2.4,1.1,0.1,2.3,30.8,5,1,5.3
44,45,Jason Terry,ATL,26,81,27,54,37.2,16.8,6.2,14.8,41.7,1.8,5.2,34.7,2.7,3.2,82.7,0.6,3.5,4.1,5.4,2.8,1.5,0.2,2.4,32.2,5,0,-2.8
45,46,Latrell Sprewell,MIN,33,82,58,24,37.8,16.8,6.3,15.4,40.9,1.2,3.6,33.1,2.9,3.6,81.4,0.7,3.1,3.8,3.5,1.9,1.1,0.3,1.2,28.6,0,0,5.0
46,47,Kenyon Martin,NJN,26,65,41,24,34.7,16.7,6.8,13.8,48.8,0.1,0.4,28.0,3.1,4.5,68.4,2.0,7.4,9.5,2.5,2.6,1.5,1.3,3.5,37.4,27,0,3.0
47,48,Joe Johnson,PHX,23,82,29,53,40.7,16.7,6.8,15.7,43.0,1.0,3.3,30.5,2.1,2.8,75.0,1.0,3.7,4.7,4.4,2.4,1.1,0.3,2.2,30.9,4,0,-2.9
48,49,Glenn Robinson,PHI,31,42,13,29,32.0,16.6,6.5,14.6,44.8,0.8,2.4,34.0,2.7,3.3,83.2,1.1,3.4,4.5,1.4,2.5,1.0,0.2,2.3,25.2,2,0,-2.8
49,50,Steve Francis,HOU,27,79,44,35,40.5,16.6,5.7,14.1,40.3,0.9,3.2,29.2,4.3,5.5,77.5,1.5,4.0,5.5,6.2,3.7,1.8,0.4,3.3,35.4,11,0,2.5
50,51,Andrei Kirilenko,UTA,23,78,42,36,37.3,16.5,5.3,11.9,44.3,0.9,2.6,33.8,5.0,6.4,79.0,2.9,5.2,8.1,3.1,2.8,1.9,2.8,2.2,42.0,25,0,1.1
51,52,Shareef Abdur-Rahim,POR,27,85,35,50,31.7,16.3,5.9,12.4,47.5,0.1,0.4,26.5,4.4,5.0,86.9,2.2,5.3,7.5,2.0,2.2,0.8,0.4,2.6,29.9,28,0,-1.4
52,53,Dwyane Wade,MIA,22,61,34,27,35.0,16.2,6.1,13.1,46.5,0.3,0.9,30.2,3.8,5.1,74.7,1.4,2.7,4.0,4.5,3.2,1.4,0.6,2.3,30.6,1,0,1.5
53,54,Matt Harpring,UTA,28,31,17,14,36.5,16.2,6.2,13.2,47.1,0.3,1.1,24.2,3.5,5.1,68.8,2.9,5.0,8.0,2.0,2.1,0.7,0.1,3.3,29.0,6,0,0.5
54,55,Keith Van Horn,MIL,28,72,33,39,32.5,16.1,5.7,12.5,45.4,1.3,3.2,39.9,3.5,4.0,85.9,2.1,4.9,7.0,1.7,2.3,0.9,0.5,3.0,28.9,15,0,0.1
55,56,Rasheed Wallace,DET,29,68,40,28,35.2,16.0,6.3,14.3,43.6,1.2,3.6,33.1,2.3,3.1,73.6,1.5,5.3,6.8,2.3,1.8,0.9,1.8,2.8,33.9,10,0,2.8
56,57,Cuttino Mobley,HOU,28,80,44,36,40.4,15.8,5.8,13.5,42.6,2.1,5.3,39.0,2.2,2.7,81.1,0.5,4.0,4.5,3.2,2.3,1.3,0.4,2.2,29.0,1,0,1.4
57,58,Carlos Boozer,CLE,22,75,34,41,34.6,15.5,6.3,12.0,52.3,0.0,0.1,16.7,2.9,3.8,76.8,3.1,8.4,11.4,2.0,1.8,1.0,0.7,2.7,35.5,41,0,0.4
58,59,Jalen Rose,TOR,31,66,26,40,38.1,15.5,5.8,14.4,40.2,1.0,3.1,34.2,2.8,3.5,81.0,0.5,3.5,4.0,5.0,3.2,0.8,0.3,2.8,28.0,2,0,-1.9
59,60,Jason Kidd,NJN,31,67,41,26,36.8,15.5,5.5,14.3,38.4,1.4,4.4,32.1,3.1,3.7,82.7,1.3,5.1,6.4,9.2,3.2,1.8,0.2,1.6,39.9,34,9,5.4
60,61,Zydrunas Ilgauskas,CLE,29,81,34,47,31.4,15.3,5.8,11.9,48.3,0.0,0.1,28.6,3.7,5.0,74.6,3.4,4.6,8.1,1.3,2.0,0.5,2.5,3.4,33.8,22,0,-2.1
61,62,Andre Miller,DEN,28,82,43,39,34.7,14.8,5.2,11.5,45.7,0.1,0.8,18.5,4.2,5.0,83.2,1.5,2.9,4.5,6.1,2.6,1.7,0.3,2.4,32.8,11,1,2.0
62,63,Antawn Jamison,DAL,28,82,52,30,29.0,14.8,6.0,11.1,53.5,0.2,0.5,40.0,2.7,3.6,74.8,2.8,3.5,6.3,0.9,1.0,1.0,0.4,2.1,26.8,9,0,3.4
63,64,Tim Thomas,NYK,27,66,35,31,31.7,14.7,5.5,12.3,44.6,1.1,2.9,37.6,2.6,3.3,78.4,1.0,3.9,4.8,1.9,1.8,1.0,0.3,3.0,25.4,3,0,0.4
64,65,Donyell Marshall,TOR,31,82,29,53,36.4,14.7,5.7,12.4,46.1,1.6,4.0,40.3,1.6,2.2,73.6,2.6,7.3,9.9,1.5,1.4,1.1,1.5,3.0,35.3,38,0,-1.6
65,66,Eddy Curry,CHI,21,73,20,53,29.6,14.7,5.7,11.5,49.6,0.0,0.0,100.0,3.2,4.8,67.1,2.0,4.2,6.2,0.9,2.4,0.3,1.1,3.5,25.4,10,0,-4.1
66,67,Tony Parker,SAS,22,75,54,21,34.4,14.7,5.6,12.6,44.7,0.8,2.7,31.2,2.5,3.6,70.2,0.6,2.6,3.2,5.5,2.4,0.8,0.1,2.0,27.0,7,0,5.3
67,68,Gary Payton,LAL,35,82,56,26,34.6,14.6,5.9,12.5,47.1,0.7,2.0,33.3,2.2,3.1,71.4,0.9,3.3,4.2,5.5,1.8,1.2,0.2,2.1,30.2,6,1,4.0
68,69,Steve Nash,DAL,30,78,50,28,33.5,14.5,5.1,10.8,47.0,1.3,3.3,40.5,2.9,3.2,91.6,0.8,2.2,3.0,8.8,2.7,0.9,0.1,1.8,31.4,28,1,3.1
69,70,Ricky Davis,BOS,24,79,30,49,31.3,14.4,5.6,12.0,46.9,0.7,1.8,37.1,2.5,3.5,71.8,1.0,3.6,4.5,3.3,2.4,1.2,0.3,2.2,26.9,1,0,-2.7
70,71,Desmond Mason,MIL,26,82,41,41,30.9,14.4,5.0,10.6,47.2,0.1,0.5,23.1,4.3,5.6,76.9,1.1,3.2,4.4,1.9,1.8,0.7,0.3,2.3,23.7,5,0,2.0
71,72,Voshon Lenard,DEN,31,73,38,35,30.7,14.2,5.4,12.8,42.2,1.5,4.0,36.7,2.0,2.5,79.1,0.6,2.1,2.7,2.1,1.4,0.8,0.2,2.4,22.2,0,0,0.7
72,73,Brad Miller,SAC,28,72,49,23,36.5,14.1,5.2,10.2,51.0,0.2,0.5,31.6,3.6,4.6,77.8,2.7,7.7,10.3,4.3,2.0,0.9,1.2,3.4,37.4,32,2,6.9
73,74,Antoine Walker,DAL,27,82,52,30,34.6,14.0,5.9,13.8,42.8,1.0,3.7,26.9,1.3,2.3,55.4,2.4,5.9,8.3,4.5,2.5,0.8,0.8,2.6,33.1,27,2,1.6
74,75,David Wesley,NOH,33,61,31,30,32.9,14.0,5.1,13.1,38.9,1.5,4.7,32.3,2.2,3.0,75.3,0.5,1.7,2.2,2.9,1.6,1.2,0.2,2.4,23.4,0,0,-0.7
75,76,Jerry Stackhouse,WAS,29,26,8,18,29.8,13.9,4.9,12.3,39.9,0.9,2.5,35.4,3.2,4.0,80.6,0.6,3.0,3.6,4.0,3.4,0.9,0.1,1.9,23.9,1,0,-5.7
76,77,Bobby Jackson,SAC,31,50,35,15,23.8,13.8,5.3,11.8,44.4,1.6,4.4,37.0,1.6,2.2,75.2,1.1,2.4,3.5,2.1,1.3,1.0,0.2,2.1,23.3,1,0,2.4
77,78,James Posey,MEM,27,82,50,32,29.8,13.7,4.5,9.4,47.8,1.4,3.5,38.6,3.4,4.1,83.0,1.1,3.8,4.9,1.5,1.4,1.7,0.5,3.0,27.0,5,0,1.8
78,79,Jamaal Magloire,NOH,26,82,41,41,34.1,13.6,4.7,9.9,47.3,0.0,0.0,0.0,4.3,5.7,75.1,3.3,7.1,10.3,1.0,2.5,0.5,1.2,3.4,30.4,45,0,-0.5
79,80,Derek Anderson,POR,29,51,26,25,35.5,13.6,4.5,12.0,37.6,1.5,5.1,30.5,3.0,3.7,82.4,0.5,3.1,3.6,4.5,1.8,1.3,0.1,1.5,26.9,0,0,1.6
80,81,Kenny Thomas,PHI,26,74,31,43,36.5,13.6,5.1,11.0,46.9,0.0,0.1,20.0,3.3,4.4,75.2,3.5,6.6,10.1,1.5,2.3,1.1,0.4,3.0,30.3,34,0,-2.1
81,82,Damon Stoudamire,POR,30,82,41,41,38.1,13.4,5.0,12.4,40.1,1.9,5.2,36.5,1.5,1.8,87.6,0.6,3.1,3.8,6.1,2.2,1.2,0.1,2.1,28.8,7,0,-1.4
82,83,Al Harrington,IND,24,79,58,21,30.9,13.3,5.3,11.5,46.3,0.3,1.0,27.3,2.3,3.2,73.4,2.1,4.4,6.4,1.7,2.1,1.0,0.3,3.2,25.3,12,0,0.9
83,84,Karl Malone,LAL,40,42,33,9,32.8,13.2,4.6,9.5,48.3,0.0,0.0,0.0,4.0,5.4,74.7,1.5,7.3,8.7,3.9,2.5,1.2,0.5,2.8,32.0,15,1,5.1
84,85,Kerry Kittles,NJN,30,82,47,35,34.7,13.1,5.3,11.7,45.3,1.2,3.4,35.1,1.3,1.7,78.7,0.7,3.3,4.0,2.5,1.2,1.5,0.5,1.8,26.5,0,0,2.9
85,86,Jim Jackson,HOU,33,80,43,37,39.0,12.9,4.8,11.3,42.4,2.0,5.1,40.0,1.3,1.6,84.3,0.7,5.4,6.1,2.8,2.2,1.1,0.3,2.8,26.4,5,0,1.9
86,87,Manu Ginobili,SAS,26,77,53,24,29.3,12.8,4.3,10.2,41.8,1.1,3.2,35.9,3.1,3.9,80.2,1.1,3.4,4.5,3.8,2.1,1.8,0.2,2.4,27.7,3,0,5.3
87,88,Carlos Arroyo,UTA,24,71,35,36,28.2,12.6,4.8,10.8,44.1,0.5,1.6,32.5,2.5,3.2,80.4,0.6,2.0,2.6,5.0,2.2,0.9,0.1,2.3,23.9,4,0,-0.3
88,89,Nick Van Exel,GSW,32,39,14,25,32.2,12.6,4.8,12.3,39.0,1.2,3.8,30.7,1.8,2.5,70.7,0.4,2.3,2.7,5.3,2.0,0.5,0.1,1.5,23.4,3,0,-4.0
89,90,Flip Murray,SEA,24,82,37,45,24.7,12.4,4.7,11.2,42.5,0.8,2.8,29.3,2.0,2.9,71.5,0.5,1.9,2.5,2.5,1.8,1.0,0.3,1.9,21.3,2,0,-1.7
90,91,Erick Dampier,GSW,28,74,33,41,32.5,12.3,4.7,8.8,53.5,0.0,0.0,0.0,2.9,4.5,65.4,4.6,7.3,12.0,0.8,1.8,0.4,1.9,3.1,33.1,42,0,-0.7
91,92,Bonzi Wells,MEM,27,72,45,27,26.0,12.3,5.0,11.8,42.7,0.3,1.0,31.9,1.9,2.5,75.4,1.1,2.5,3.6,1.9,2.2,1.3,0.3,2.7,21.9,0,0,0.3
92,93,Kirk Hinrich,CHI,23,76,20,56,35.6,12.0,4.2,10.8,38.6,1.9,4.9,39.0,1.8,2.2,80.4,0.6,2.9,3.4,6.8,2.7,1.3,0.3,3.6,28.5,14,1,-3.3
93,94,Vladimir Radmanovic,SEA,23,77,35,42,30.2,12.0,4.5,10.5,42.5,1.8,4.9,37.1,1.2,1.6,74.8,1.4,3.9,5.3,1.8,1.4,1.0,0.5,2.4,24.4,6,0,0.2
94,95,Jeff McInnis,CLE,29,70,37,33,34.0,11.8,4.8,10.7,44.7,0.7,1.8,36.2,1.6,2.0,79.7,0.5,2.0,2.5,6.1,1.7,1.0,0.1,2.3,25.7,7,0,0.1
95,96,Clifford Robinson,GSW,37,82,37,45,34.7,11.8,4.5,11.5,38.7,1.4,3.8,35.7,1.5,2.1,71.1,0.7,3.3,3.9,3.3,2.1,0.8,0.9,2.9,24.5,3,0,-1.0
96,97,Nene,DEN,21,77,40,37,32.6,11.8,4.3,8.2,53.0,0.0,0.0,0.0,3.1,4.6,68.2,2.0,4.5,6.5,2.2,2.4,1.5,0.5,3.6,26.6,12,0,3.6
97,98,Mike Dunleavy,GSW,23,75,35,40,31.2,11.7,4.3,9.6,44.9,1.3,3.4,37.0,1.8,2.5,74.1,1.2,4.7,5.9,2.9,1.9,0.9,0.2,2.3,24.5,10,0,-2.1
98,99,Drew Gooden,ORL,22,79,20,59,27.1,11.6,4.7,10.5,44.5,0.1,0.5,21.4,2.1,3.3,63.7,2.0,4.5,6.5,1.1,1.6,0.8,0.9,2.5,24.6,18,0,-6.1
99,100,Maurice Taylor,HOU,27,75,41,34,27.7,11.5,4.9,10.2,48.0,0.0,0.0,0.0,1.7,2.3,73.6,1.7,3.4,5.1,1.4,2.0,0.6,0.6,3.4,21.4,3,0,-0.6
100,101,Chris Bosh,TOR,20,75,29,46,33.6,11.5,4.4,9.5,45.9,0.1,0.2,35.7,2.7,3.8,70.1,2.5,4.9,7.4,1.0,1.4,0.8,1.4,2.9,27.1,13,0,-2.2
101,102,DeShawn Stevenson,ORL,23,80,33,47,30.6,11.4,4.7,10.9,43.2,0.2,0.9,26.8,1.7,2.6,67.6,1.0,2.7,3.7,2.0,1.5,0.7,0.2,1.8,19.9,1,0,-2.9
102,103,Gordan Giricek,UTA,27,73,30,43,28.0,11.3,4.3,9.9,43.6,0.8,2.1,39.5,1.8,2.2,85.4,0.7,2.4,3.1,1.7,1.4,0.8,0.2,2.0,19.1,1,0,-1.1
103,104,Jason Collier,ATL,26,20,8,12,27.3,11.3,4.0,8.3,47.9,0.1,0.2,25.0,3.4,4.3,78.8,1.8,3.8,5.6,0.9,1.6,0.6,0.6,3.6,21.0,1,0,1.3
104,105,Raja Bell,UTA,27,82,42,40,24.6,11.2,4.0,9.8,40.9,0.8,2.0,37.3,2.4,3.0,78.6,0.7,2.2,2.9,1.3,1.4,0.8,0.2,3.2,18.1,0,0,-0.8
105,106,Kurt Thomas,NYK,31,80,38,42,31.8,11.1,4.9,10.4,47.3,0.0,0.0,0.0,1.3,1.6,83.5,1.8,6.5,8.3,1.9,1.7,0.7,1.0,3.7,27.3,23,0,-0.4
106,107,Mike Miller,MEM,24,65,39,26,27.1,11.1,4.2,9.5,43.8,1.2,3.3,37.2,1.6,2.2,72.3,0.6,2.7,3.3,3.6,1.6,0.9,0.2,2.5,22.2,3,0,1.7
107,108,Joe Smith,MIL,28,76,38,38,29.7,10.9,4.1,9.3,43.9,0.0,0.1,20.0,2.7,3.2,85.9,3.0,5.4,8.5,1.0,1.1,0.6,1.2,2.8,27.1,20,0,0.7
108,109,Darius Miles,POR,22,79,35,44,26.3,10.9,4.6,9.5,48.5,0.1,0.5,17.5,1.6,2.4,64.2,1.4,3.1,4.5,2.1,1.6,0.8,0.8,2.1,22.6,3,0,-1.6
109,110,Kwame Brown,WAS,22,74,24,50,30.1,10.9,3.9,8.0,48.9,0.0,0.0,50.0,3.1,4.5,68.3,2.4,5.0,7.4,1.5,1.9,0.9,0.7,1.9,25.0,18,0,-2.5
110,111,Jason Williams,MEM,28,72,42,30,29.3,10.9,4.0,9.9,40.7,1.7,5.1,33.0,1.1,1.4,83.7,0.3,1.7,2.0,6.8,1.9,1.3,0.1,1.3,25.7,14,0,0.0
111,112,Brent Barry,SEA,32,59,30,29,30.6,10.8,3.6,7.2,50.4,1.9,4.3,45.2,1.5,1.9,82.7,0.4,3.1,3.5,5.8,2.4,1.4,0.3,2.1,26.4,6,0,0.7
112,113,Darrell Armstrong,NOH,36,79,39,40,28.4,10.6,3.7,9.3,39.5,1.7,5.4,31.5,1.6,1.8,85.4,0.8,2.1,2.9,3.9,2.0,1.7,0.2,1.9,23.7,2,0,1.3
113,114,Speedy Claxton,GSW,26,60,27,33,26.6,10.6,3.7,8.7,42.7,0.1,0.4,18.2,3.0,3.7,81.3,0.6,2.0,2.6,4.5,1.7,1.6,0.2,2.4,24.0,2,0,1.9
114,115,Brian Skinner,MIL,28,56,29,27,28.2,10.5,4.6,9.2,49.7,0.0,0.0,0.0,1.4,2.5,57.2,2.1,5.2,7.3,0.9,1.4,0.5,1.1,2.9,24.1,11,0,-0.9
115,116,Tyronn Lue,ORL,27,76,17,59,30.7,10.5,4.1,9.4,43.3,1.1,2.8,38.3,1.3,1.7,77.1,0.3,2.1,2.5,4.2,1.6,0.8,0.1,2.4,20.7,2,0,-5.5
116,117,P.J. Brown,NOH,34,80,40,40,34.5,10.5,4.2,8.9,47.6,0.0,0.0,0.0,2.0,2.3,85.4,3.0,5.7,8.6,1.9,1.3,1.0,0.9,2.5,28.1,24,0,1.0
117,118,Eric Snow,PHI,31,82,33,49,36.3,10.3,3.6,8.7,41.3,0.0,0.2,11.1,3.1,3.9,79.7,0.8,2.7,3.4,6.9,2.3,1.2,0.1,2.6,26.2,10,0,-1.4
118,119,Mark Blount,BOS,28,82,36,46,29.3,10.3,4.2,7.4,56.6,0.0,0.0,0.0,1.9,2.7,71.9,2.5,4.7,7.2,0.9,1.8,1.0,1.3,3.1,25.2,19,0,-0.5
119,120,Tayshaun Prince,DET,24,82,54,28,32.9,10.3,4.1,8.8,46.7,0.7,1.9,36.3,1.3,1.7,76.6,1.1,3.6,4.8,2.3,1.5,0.8,0.8,1.8,22.8,2,0,4.4
120,121,Earl Boykins,DEN,28,82,43,39,22.4,10.2,3.9,9.3,41.9,0.7,2.1,32.2,1.7,2.0,87.7,0.5,1.2,1.7,3.6,1.2,0.6,0.0,1.0,18.5,1,0,0.1
