Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Grant Williams,PF,1.3,3.1,41.2,0.3,1.4,25.0,0.6,0.8,72.2,0.9,1.7,54.8,1.123,0.47,69,5.0,15.1,3.4,0.9,1.7,2.6,1.0,0.4,0.5,0.7,2.4,1.4,7.91,BOS
Semi Ojeleye,PF,1.2,2.8,40.8,0.7,1.8,37.8,0.4,0.5,87.5,0.5,1.0,46.4,1.204,0.53,69,6.0,14.7,3.4,0.4,1.7,2.1,0.5,0.3,0.1,0.3,1.2,1.9,7.71,BOS
Javonte Green,SF,1.3,2.6,50.0,0.2,0.7,27.3,0.6,0.9,66.7,1.1,1.9,58.1,1.294,0.54,48,2.0,9.8,3.4,0.5,1.4,1.9,0.5,0.5,0.2,0.5,0.9,1.1,13.12,BOS
Tacko Fall,C,1.6,2.0,78.6,0.0,0.0,0.0,0.1,0.4,33.3,1.6,2.0,78.6,1.643,0.79,7,0.0,4.7,3.3,0.1,2.0,2.1,0.1,0.1,0.6,0.4,1.0,0.3,28.49,BOS
Carsen Edwards,PG,1.1,3.5,32.8,0.6,2.1,31.6,0.4,0.5,68.4,0.5,1.4,34.6,0.945,0.42,37,0.0,9.5,3.3,0.2,1.1,1.3,0.6,0.3,0.1,0.4,0.9,1.6,6.97,BOS
Romeo Langford,SG,0.9,2.5,35.0,0.2,0.8,18.5,0.6,0.8,72.0,0.7,1.7,43.4,0.988,0.38,32,2.0,11.6,2.5,0.5,0.8,1.3,0.4,0.3,0.3,0.3,1.0,1.2,5.38,BOS
Vincent Poirier,C,0.8,1.6,47.2,0.0,0.1,50.0,0.3,0.3,85.7,0.7,1.5,47.1,1.139,0.49,22,0.0,5.9,1.9,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.1,1.0,12.77,BOS
Kyrie Irving,PG,10.0,20.8,47.8,2.8,7.1,39.4,4.7,5.1,92.2,7.2,13.7,52.2,1.317,0.55,20,20.0,32.9,27.4,1.1,4.1,5.2,6.4,1.4,0.5,2.6,2.7,2.5,26.24,BKN
Spencer Dinwiddie,PG,6.6,16.0,41.5,1.9,6.3,30.8,5.4,7.0,77.8,4.7,9.7,48.5,1.291,0.48,64,49.0,31.2,20.6,0.5,3.0,3.5,6.8,0.6,0.3,2.7,2.8,2.5,17.9,BKN
Caris LeVert,SG,6.9,16.3,42.5,1.8,4.9,36.4,3.1,4.4,71.1,5.1,11.4,45.1,1.15,0.48,45,31.0,29.6,18.7,1.1,3.1,4.2,4.4,1.2,0.2,2.6,1.8,1.7,16.13,BKN
Joe Harris,SF,5.5,11.4,48.6,2.5,5.9,42.4,0.9,1.3,71.9,3.0,5.5,55.3,1.273,0.6,69,69.0,30.8,14.5,0.9,3.4,4.3,2.1,0.6,0.2,1.5,2.3,1.4,13.37,BKN
Taurean Prince,PF,4.3,11.5,37.6,2.3,6.7,33.9,1.1,1.4,79.8,2.1,4.8,42.9,1.046,0.47,64,61.0,29.0,12.1,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,0.9,9.19,BKN
Tyler Johnson,G,4.0,9.9,40.5,1.8,4.5,38.9,2.3,2.3,100.0,2.3,5.4,41.9,1.215,0.49,8,4.0,24.3,12.0,1.0,2.1,3.1,3.0,0.5,0.1,0.6,1.9,4.8,15.65,BKN
Jarrett Allen,C,4.3,6.6,64.9,0.0,0.1,0.0,2.4,3.9,63.3,4.3,6.6,65.8,1.6669999999999998,0.65,70,64.0,26.5,11.1,3.1,6.5,9.6,1.6,0.6,1.3,1.1,2.3,1.4,20.69,BKN
Garrett Temple,SF,3.6,9.5,37.8,2.0,6.2,32.9,1.1,1.4,80.5,1.5,3.2,47.3,1.092,0.49,62,35.0,27.9,10.3,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,2.5,10.55,BKN
DeAndre Jordan,C,3.4,5.1,66.6,0.0,0.0,0.0,1.5,2.2,68.0,3.4,5.1,66.6,1.62,0.67,56,6.0,22.0,8.3,2.5,7.5,10.0,1.9,0.3,0.9,1.3,2.0,1.4,19.95,BKN
Timothe Luwawu-Cabarrot,SG,2.5,5.7,43.5,1.3,3.4,38.8,1.5,1.7,85.2,1.2,2.3,50.5,1.357,0.55,47,2.0,18.1,7.8,0.6,2.1,2.7,0.6,0.4,0.1,0.8,2.3,0.8,11.04,BKN
Jeremiah Martin,PG,2.7,5.9,45.3,0.6,2.0,27.8,1.2,1.6,78.6,2.1,3.9,54.3,1.208,0.5,9,0.0,11.0,7.1,0.1,1.0,1.1,2.0,0.8,0.2,0.4,0.8,4.5,21.89,BKN
Donta Hall,F,2.8,3.6,77.8,0.0,0.0,0.0,1.0,2.4,41.7,2.8,3.6,77.8,1.8330000000000002,0.78,5,0.0,17.0,6.6,1.6,3.0,4.6,0.4,0.4,1.0,0.6,2.8,0.7,17.25,BKN
Chris Chiozza,G,2.5,5.9,42.5,1.1,3.1,35.7,0.3,0.3,100.0,1.4,2.8,50.0,1.085,0.52,18,2.0,15.4,6.4,0.5,1.6,2.1,3.1,0.6,0.1,1.3,1.4,2.4,13.28,BKN
Wilson Chandler,F,2.1,5.2,40.4,1.1,3.5,30.6,0.6,0.7,87.0,1.1,1.8,59.7,1.12,0.51,35,3.0,21.0,5.9,0.3,3.8,4.1,1.1,0.5,0.3,1.0,2.3,1.1,7.4,BKN
David Nwaba,SF,1.9,3.6,52.1,0.6,1.4,42.9,0.9,1.4,66.7,1.3,2.2,58.1,1.465,0.61,20,0.0,13.4,5.2,0.4,1.9,2.3,0.4,0.6,0.6,0.4,1.6,1.0,14.03,BKN
Jamal Crawford,G,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.25,0.63,1,0.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,inf,33.31,BKN
Dzanan Musa,F,1.6,4.3,37.2,0.5,2.0,24.4,1.1,1.5,75.0,1.1,2.4,47.9,1.1159999999999999,0.43,40,0.0,12.2,4.8,0.5,1.6,2.2,1.1,0.4,0.0,0.9,0.8,1.2,9.42,BKN
Rodions Kurucs,SF,1.7,3.8,44.6,0.7,1.9,36.7,0.5,0.8,63.2,1.0,1.9,52.9,1.215,0.54,47,9.0,14.6,4.6,0.5,2.4,2.9,1.1,0.5,0.1,1.0,1.9,1.1,8.9,BKN
Nic Claxton,PF,1.8,3.2,56.3,0.1,0.5,14.3,0.7,1.4,52.4,1.7,2.7,63.4,1.375,0.57,15,0.0,12.5,4.4,1.3,1.7,2.9,1.1,0.1,0.5,0.6,0.9,1.8,14.88,BKN
Iman Shumpert,G,1.6,4.9,32.8,0.6,2.5,24.2,0.3,0.5,57.1,1.0,2.4,41.9,0.8440000000000001,0.39,13,0.0,18.5,4.2,0.7,1.9,2.6,0.9,0.9,0.2,0.8,1.6,1.2,5.3,BKN
Theo Pinson,G,1.4,4.7,29.0,0.5,2.4,18.8,0.5,0.5,93.8,0.9,2.3,40.0,0.774,0.34,33,0.0,11.1,3.6,0.3,1.3,1.6,1.7,0.5,0.1,1.0,1.1,1.7,5.22,BKN
Lance Thomas,F,1.1,3.3,34.8,0.6,1.9,30.8,0.6,0.6,100.0,0.6,1.4,40.0,1.043,0.43,7,4.0,14.0,3.4,0.3,1.6,1.9,0.9,0.0,0.0,0.9,1.6,1.0,3.06,BKN
Justin Anderson,F,1.0,3.8,26.3,0.6,2.9,20.7,0.2,0.4,50.0,0.4,0.9,44.4,0.737,0.34,10,1.0,10.7,2.8,0.1,2.0,2.1,0.8,0.0,0.6,0.4,1.3,2.0,3.23,BKN
Henry Ellenson,PF,0.2,1.4,14.3,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.28600000000000003,0.14,5,0.0,3.0,0.4,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.2,inf,-1.23,BKN
Marcus Morris Sr.,SF,6.5,14.8,44.2,2.7,6.1,43.9,3.8,4.6,82.3,3.8,8.7,44.4,1.3219999999999998,0.53,43,43.0,32.3,19.6,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,0.8,16.55,NY
Julius Randle,PF,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,6.2,12.1,51.5,1.2409999999999999,0.49,64,64.0,32.5,19.5,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,1.0,17.55,NY
RJ Barrett,SG,5.2,13.0,40.2,1.1,3.5,32.0,2.8,4.5,61.4,4.1,9.5,43.2,1.105,0.44,56,55.0,30.4,14.3,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,1.2,10.76,NY
Bobby Portis,C,4.0,8.9,45.0,1.0,2.8,35.8,1.1,1.4,76.3,3.0,6.1,49.3,1.1340000000000001,0.51,66,5.0,21.1,10.1,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,1.3,14.65,NY
Elfrid Payton,PG,4.3,9.8,43.9,0.3,1.5,20.3,1.1,1.9,57.0,4.0,8.2,48.2,1.02,0.45,45,36.0,27.7,10.0,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,3.4,15.98,NY
Mitchell Robinson,C,4.1,5.6,74.2,0.0,0.0,0.0,1.4,2.4,56.8,4.1,5.6,74.2,1.73,0.74,61,7.0,23.1,9.7,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,1.0,23.51,NY
Reggie Bullock,SF,3.1,7.7,40.2,1.3,3.8,33.3,0.6,0.7,81.0,1.8,3.9,46.9,1.045,0.48,29,19.0,23.6,8.1,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9,2.2,9.29,NY
Maurice Harkless,SF,2.5,5.5,45.5,0.6,2.1,28.0,1.3,2.0,62.5,1.9,3.4,56.1,1.242,0.51,12,10.0,23.8,6.8,0.7,2.7,3.3,1.7,0.8,0.3,0.6,2.3,2.9,10.13,NY
Damyean Dotson,SG,2.5,6.0,41.4,1.2,3.4,36.2,0.5,0.7,66.7,1.3,2.6,48.0,1.107,0.52,48,0.0,17.4,6.7,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9,2.7,10.94,NY
Allonzo Trier,G,2.1,4.4,48.1,0.8,2.2,35.8,1.4,1.8,79.1,1.3,2.2,60.4,1.462,0.57,24,1.0,12.1,6.5,0.3,1.0,1.2,1.2,0.1,0.2,0.9,1.2,1.3,14.55,NY
Kevin Knox II,SF,2.2,6.2,35.9,1.0,3.1,32.7,1.0,1.6,65.3,1.2,3.1,39.1,1.045,0.44,65,4.0,17.9,6.4,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6,1.4,8.38,NY
Frank Ntilikina,PG,2.3,5.8,39.3,0.8,2.4,32.1,0.9,1.0,86.4,1.5,3.4,44.4,1.072,0.46,57,26.0,20.8,6.3,0.4,1.7,2.1,3.0,0.9,0.3,1.2,2.5,2.4,9.85,NY
Taj Gibson,C,2.7,4.6,58.4,0.1,0.2,28.6,0.7,0.9,73.2,2.6,4.4,59.9,1.325,0.59,62,56.0,16.5,6.1,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2.0,1.1,16.14,NY
Dennis Smith Jr.,PG,2.1,6.2,34.1,0.5,1.6,29.6,0.8,1.6,50.9,1.6,4.6,35.7,0.8859999999999999,0.38,34,3.0,15.8,5.5,0.6,1.7,2.3,2.9,0.8,0.2,1.7,1.9,1.7,7.48,NY
Wayne Ellington,SG,1.7,4.8,35.1,1.4,4.0,35.0,0.3,0.4,84.6,0.3,0.9,35.5,1.052,0.49,36,1.0,15.5,5.1,0.1,1.7,1.8,1.2,0.4,0.1,0.5,1.1,2.4,8.5,NY
Kadeem Allen,G,1.9,4.4,43.2,0.5,1.6,31.3,0.7,1.1,63.6,1.4,2.8,50.0,1.136,0.49,10,0.0,11.7,5.0,0.2,0.7,0.9,2.1,0.5,0.2,0.8,0.7,2.6,14.01,NY
Ignas Brazdeikis,SF,0.7,2.4,27.3,0.1,1.0,11.1,0.4,0.6,80.0,0.6,1.4,38.5,0.773,0.3,9,0.0,5.9,1.9,0.2,0.3,0.6,0.4,0.0,0.1,0.2,0.3,2.0,3.29,NY
Joel Embiid,C,7.5,15.7,47.7,1.1,3.4,33.1,6.9,8.5,80.7,6.4,12.3,51.7,1.463,0.51,51,51.0,29.5,23.0,2.8,8.9,11.6,3.0,0.9,1.3,3.1,3.4,1.0,25.82,PHI
Tobias Harris,PF,7.7,16.3,47.1,1.8,5.0,36.7,2.4,3.0,80.6,5.9,11.3,51.7,1.203,0.53,72,72.0,34.3,19.6,1.0,5.9,6.9,3.2,0.7,0.6,1.4,2.3,2.2,17.25,PHI
Ben Simmons,PG,6.6,11.4,58.0,0.0,0.1,28.6,3.2,5.2,62.1,6.5,11.2,58.3,1.4480000000000002,0.58,57,57.0,35.4,16.4,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,2.3,20.47,PHI
Josh Richardson,SG,5.1,11.7,43.0,1.5,4.5,34.1,2.1,2.6,80.9,3.5,7.2,48.6,1.169,0.5,55,53.0,30.8,13.7,0.7,2.4,3.2,2.9,0.9,0.7,1.9,2.5,1.6,12.02,PHI
Alec Burks,SG,4.3,9.3,46.1,1.8,4.3,41.6,1.9,2.3,82.9,2.5,5.0,50.0,1.317,0.56,18,1.0,20.2,12.2,0.6,2.5,3.1,2.1,0.7,0.0,0.8,1.2,2.5,19.09,PHI
Al Horford,C,4.8,10.6,45.0,1.5,4.2,35.0,0.9,1.2,76.3,3.3,6.4,51.6,1.126,0.52,67,61.0,30.2,11.9,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,3.4,15.74,PHI
Furkan Korkmaz,SG,3.4,7.8,43.0,2.0,4.9,40.2,1.1,1.4,75.5,1.4,2.9,47.8,1.25,0.56,72,12.0,21.7,9.8,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4,1.3,12.08,PHI
Shake Milton,SG,3.4,6.9,48.4,1.5,3.4,43.0,1.3,1.6,78.5,1.9,3.6,53.5,1.361,0.59,40,24.0,20.1,9.4,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3,2.2,14.44,PHI
Glenn Robinson III,F,3.1,6.1,51.8,0.6,1.9,33.3,0.8,0.9,91.7,2.5,4.1,60.3,1.271,0.57,14,4.0,19.3,7.7,1.1,2.1,3.1,0.8,0.6,0.1,0.4,1.3,2.2,14.7,PHI
Mike Scott,PF,2.2,5.1,42.6,1.2,3.2,36.9,0.4,0.5,81.1,1.0,2.0,51.9,1.166,0.54,68,11.0,17.8,6.0,1.0,2.7,3.6,0.8,0.3,0.1,0.4,1.4,2.2,11.24,PHI
Trey Burke,PG,2.4,5.1,46.5,0.6,1.5,42.1,0.5,0.7,72.2,1.7,3.6,48.3,1.157,0.53,25,0.0,13.2,5.9,0.6,0.8,1.4,2.1,0.3,0.0,0.5,0.8,4.4,15.45,PHI
James Ennis III,F,2.0,4.6,44.2,0.8,2.2,34.9,1.0,1.2,78.7,1.3,2.4,52.5,1.261,0.52,49,0.0,15.8,5.8,1.0,2.1,3.1,0.8,0.5,0.3,0.6,1.7,1.3,12.32,PHI
Raul Neto,PG,1.9,4.1,45.5,0.6,1.6,38.6,0.7,0.9,83.0,1.2,2.5,50.0,1.239,0.53,54,3.0,12.4,5.1,0.2,0.9,1.1,1.8,0.4,0.1,0.9,0.9,2.0,12.72,PHI
Matisse Thybulle,SG,1.7,4.1,42.3,0.9,2.4,35.7,0.4,0.6,61.0,0.9,1.7,51.9,1.151,0.53,65,14.0,19.8,4.7,0.7,1.0,1.6,1.2,1.4,0.7,0.8,2.2,1.5,10.02,PHI
Kyle O'Quinn,C,1.4,2.9,49.4,0.2,0.9,25.9,0.4,0.7,55.0,1.2,2.0,60.3,1.2,0.54,29,2.0,10.8,3.5,1.2,2.8,4.0,1.8,0.2,0.8,0.7,1.3,2.6,18.65,PHI
Marial Shayok,G,0.8,3.0,25.0,0.5,1.5,33.3,0.8,1.0,75.0,0.3,1.5,16.7,0.917,0.33,4,0.0,7.0,2.8,0.3,1.5,1.8,0.3,0.0,0.3,0.8,1.0,0.3,1.48,PHI
Norvel Pelle,PF,1.0,2.0,52.1,0.0,0.0,0.0,0.3,0.6,50.0,1.0,2.0,53.2,1.188,0.52,24,0.0,9.7,2.4,0.8,2.2,3.0,0.3,0.1,1.3,0.8,2.3,0.4,10.57,PHI
Zhaire Smith,G,0.4,1.6,27.3,0.0,0.4,0.0,0.3,0.6,50.0,0.4,1.1,37.5,0.727,0.27,7,0.0,4.6,1.1,0.0,0.3,0.3,0.3,0.4,0.0,0.3,0.6,1.0,1.1,PHI
Jonah Bolden,PF,0.5,0.8,66.7,0.0,0.3,0.0,0.0,0.5,0.0,0.5,0.5,100.0,1.3330000000000002,0.67,4,0.0,3.5,1.0,0.0,0.3,0.3,0.0,0.3,0.0,0.5,1.0,0.0,-1.93,PHI
Pascal Siakam,PF,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,6.2,12.3,49.9,1.242,0.51,60,60.0,35.2,22.9,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,1.4,17.96,TOR
Kyle Lowry,PG,5.8,13.8,41.6,2.8,8.0,35.2,5.1,5.9,85.7,2.9,5.8,50.4,1.402,0.52,58,58.0,36.2,19.4,0.6,4.5,5.0,7.5,1.4,0.4,3.1,3.3,2.4,17.75,TOR
Fred VanVleet,SG,5.9,14.3,41.3,2.7,6.9,39.0,3.1,3.7,84.8,3.2,7.4,43.4,1.232,0.51,54,54.0,35.7,17.6,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,3.0,16.32,TOR
Norman Powell,SF,5.7,11.5,49.5,2.1,5.3,39.9,2.5,2.9,84.3,3.6,6.3,57.5,1.3880000000000001,0.59,52,26.0,28.4,16.0,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,1.2,16.84,TOR
Serge Ibaka,C,6.2,12.2,51.2,1.3,3.3,38.5,1.6,2.3,71.8,5.0,8.9,55.9,1.261,0.56,55,27.0,27.0,15.4,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,0.7,17.41,TOR
OG Anunoby,SF,4.1,8.2,50.5,1.3,3.3,39.0,1.0,1.5,70.6,2.9,4.9,58.3,1.295,0.58,69,68.0,29.9,10.6,1.2,4.1,5.3,1.6,1.4,0.7,1.1,2.4,1.4,13.23,TOR
Terence Davis,SG,2.8,6.1,45.6,1.3,3.4,38.8,0.7,0.8,86.4,1.5,2.7,54.1,1.245,0.56,72,4.0,16.8,7.5,0.7,2.6,3.3,1.6,0.5,0.2,1.1,1.7,1.5,13.88,TOR
Marc Gasol,C,2.7,6.3,42.7,1.3,3.4,38.5,0.8,1.1,73.5,1.4,3.0,47.3,1.186,0.53,44,43.0,26.4,7.5,0.7,5.5,6.3,3.3,0.8,0.9,1.3,2.8,2.5,11.78,TOR
Rondae Hollis-Jefferson,SF,2.6,5.5,47.1,0.1,0.4,13.0,1.8,2.4,73.4,2.5,5.1,49.7,1.271,0.48,60,6.0,18.7,7.0,1.8,2.9,4.7,1.8,0.8,0.4,1.0,1.9,1.8,15.09,TOR
Chris Boucher,PF,2.3,4.8,47.2,0.6,1.9,32.2,1.5,1.9,78.4,1.7,2.9,56.9,1.375,0.54,62,0.0,13.2,6.6,1.7,2.7,4.5,0.4,0.4,1.0,0.5,1.8,0.9,20.76,TOR
Matt Thomas,SG,1.8,3.7,48.7,1.1,2.4,47.5,0.2,0.3,75.0,0.6,1.2,51.0,1.347,0.64,41,1.0,10.7,4.9,0.2,1.3,1.5,0.5,0.2,0.0,0.4,0.9,1.4,13.35,TOR
Patrick McCaw,SF,1.8,4.4,41.4,0.6,1.9,32.4,0.4,0.5,72.2,1.2,2.5,48.4,1.0490000000000002,0.48,37,12.0,24.5,4.6,0.5,1.8,2.3,2.1,1.1,0.1,0.8,1.6,2.7,7.32,TOR
Paul Watson,SG,1.3,2.4,52.6,0.5,1.1,44.4,0.9,1.1,77.8,0.8,1.3,60.0,1.632,0.63,8,0.0,8.8,3.9,0.3,1.6,1.9,0.6,0.4,0.1,0.4,0.5,1.7,17.38,TOR
Stanley Johnson,PF,0.9,2.4,37.3,0.3,1.0,29.2,0.4,0.6,56.3,0.6,1.4,42.9,1.0170000000000001,0.43,25,0.0,6.0,2.4,0.3,1.2,1.5,0.8,0.2,0.2,0.6,0.6,1.3,9.98,TOR
Dewan Hernandez,F,0.8,2.3,35.7,0.2,0.3,50.0,0.5,0.8,60.0,0.7,2.0,33.3,1.0,0.39,6,0.0,4.7,2.3,0.8,1.5,2.3,0.5,0.2,0.0,0.5,1.0,1.0,12.93,TOR
Shamorie Ponds,PG,0.8,1.3,60.0,0.3,0.5,50.0,0.5,0.5,100.0,0.5,0.8,66.7,1.8,0.7,4,0.0,2.8,2.3,0.0,0.3,0.3,0.5,0.0,0.3,0.0,0.5,inf,33.15,TOR
Oshae Brissett,SF,0.7,1.9,36.1,0.2,0.8,20.0,0.4,0.5,80.0,0.5,1.1,47.6,1.028,0.4,19,0.0,7.1,1.9,0.5,0.9,1.4,0.4,0.2,0.1,0.4,0.9,1.0,6.7,TOR
Malcolm Miller,F,0.4,1.0,41.4,0.3,0.8,36.4,0.1,0.3,37.5,0.1,0.3,57.1,1.207,0.55,28,1.0,5.8,1.3,0.1,0.5,0.6,0.4,0.2,0.1,0.1,0.6,2.8,6.72,TOR
D'Angelo Russell,PG,8.3,19.2,43.0,3.6,9.7,37.4,3.4,4.4,78.5,4.6,9.5,48.7,1.227,0.52,33,33.0,32.1,23.6,0.4,3.3,3.7,6.2,0.9,0.3,3.1,1.9,2.0,19.18,GS
Stephen Curry,PG,6.6,16.4,40.2,2.4,9.8,24.5,5.2,5.2,100.0,4.2,6.6,63.6,1.268,0.48,5,5.0,27.8,20.8,0.8,4.4,5.2,6.6,1.0,0.4,3.2,2.2,2.1,21.79,GS
Andrew Wiggins,SF,7.2,15.7,45.7,1.7,4.9,33.9,3.4,5.1,67.2,5.5,10.8,51.2,1.239,0.51,12,12.0,33.6,19.4,1.5,3.1,4.6,3.6,1.3,1.4,2.1,2.2,1.7,17.58,GS
Alec Burks,SG,5.1,12.5,40.6,1.8,4.7,37.5,4.2,4.7,89.7,3.3,7.9,42.4,1.286,0.48,48,18.0,29.0,16.1,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,2.0,16.17,GS
Eric Paschall,PF,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,4.7,8.5,55.0,1.308,0.53,60,26.0,27.6,14.0,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,1.4,14.53,GS
Glenn Robinson III,F,5.1,10.6,48.1,1.4,3.5,40.0,1.3,1.5,85.1,3.7,7.0,52.2,1.2209999999999999,0.55,48,48.0,31.6,12.9,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,1.7,13.17,GS
Damion Lee,SG,4.3,10.4,41.7,1.7,4.9,35.6,2.2,2.6,87.3,2.6,5.6,47.1,1.215,0.5,49,36.0,29.0,12.7,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,2.0,12.75,GS
Mychal Mulder,G,3.7,9.6,38.8,2.3,7.4,30.8,1.3,1.7,75.0,1.4,2.1,66.7,1.149,0.51,7,3.0,29.1,11.0,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,1.6,7.88,GS
Marquese Chriss,SF,3.6,6.5,54.5,0.1,0.7,20.5,2.0,2.6,76.9,3.4,5.9,58.4,1.423,0.56,59,21.0,20.3,9.3,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,1.5,19.5,GS
Dragan Bender,F,3.4,7.9,43.7,1.2,3.8,32.4,0.9,1.2,72.7,2.2,4.1,54.1,1.141,0.51,9,3.0,21.7,9.0,1.8,4.1,5.9,2.1,0.4,0.4,1.8,2.9,1.2,12.16,GS
Jordan Poole,SG,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,1.6,4.2,39.2,1.002,0.41,57,14.0,22.4,8.8,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,1.8,7.25,GS
Jeremy Pargo,PG,3.7,7.3,50.0,1.0,2.3,42.9,0.0,0.3,0.0,2.7,5.0,53.3,1.136,0.57,3,0.0,14.7,8.3,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7,2.0,12.74,GS
Draymond Green,PF,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,2.0,4.3,46.5,1.092,0.45,43,43.0,28.4,8.0,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,2.7,12.57,GS
Willie Cauley-Stein,C,3.5,6.3,56.0,0.0,0.0,0.0,0.9,1.4,61.4,3.5,6.3,56.0,1.2570000000000001,0.56,41,37.0,23.0,7.9,1.7,4.5,6.2,1.5,1.1,1.2,0.9,2.5,1.7,16.2,GS
