Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Danny Fortson,C,4.8,8.3,58.0,0.0,0.0,0.0,7.0,9.0,77.8,4.8,8.3,58.0,2.0,0.58,6,6.0,33.8,16.7,4.8,11.5,16.3,0.8,0.3,0.0,1.7,3.7,0.5,0.0,GS
Larry Hughes,SG,6.2,16.1,38.3,0.3,1.5,18.7,3.9,5.0,76.6,5.9,14.6,40.3,1.022,0.39,50,45.0,36.9,16.5,1.5,4.0,5.5,4.5,1.9,0.6,3.0,2.9,1.5,0.0,GS
Marc Jackson,PF,4.9,10.6,46.7,0.1,0.5,21.7,3.2,4.0,80.2,4.8,10.1,47.8,1.246,0.47,48,35.0,29.4,13.2,2.5,5.0,7.5,1.2,0.7,0.6,1.9,2.9,0.6,0.0,GS
Chris Mills,SF,4.7,12.7,37.2,0.5,1.7,28.0,2.1,2.4,86.1,4.3,11.1,38.6,0.9420000000000001,0.39,15,8.0,32.9,12.0,1.6,4.6,6.2,1.2,0.6,0.3,1.3,2.9,0.9,0.0,GS
Bob Sura,PG,3.8,9.8,39.0,0.9,3.2,27.3,2.5,3.6,71.4,2.9,6.5,44.8,1.131,0.44,53,42.0,31.8,11.1,1.0,3.3,4.3,4.6,1.0,0.2,3.0,2.4,1.5,0.0,GS
Mookie Blaylock,G,4.6,11.6,39.6,1.1,3.3,32.4,0.8,1.1,69.7,3.5,8.3,42.4,0.9490000000000001,0.44,69,59.0,34.1,11.0,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9,3.6,0.0,GS
Chris Porter,F,3.4,8.7,38.9,0.0,0.1,0.0,1.8,2.8,66.7,3.4,8.6,39.3,0.9890000000000001,0.39,51,35.0,22.5,8.6,1.7,2.0,3.7,1.2,0.9,0.1,1.2,2.2,1.0,0.0,GS
Erick Dampier,C,2.9,7.3,40.1,0.0,0.0,0.0,1.6,2.9,53.2,2.9,7.3,40.4,1.016,0.4,43,26.0,24.1,7.4,2.3,3.6,5.8,1.4,0.4,1.3,1.9,2.9,0.7,0.0,GS
Vonteego Cummings,PG,2.7,7.8,34.4,0.7,2.2,33.6,1.2,1.8,68.1,2.0,5.7,34.8,0.934,0.39,66,11.0,22.7,7.3,0.7,1.4,2.1,3.4,1.0,0.2,1.4,2.4,2.5,0.0,GS
Paul McPherson,G,2.8,5.5,51.7,0.1,0.3,33.3,1.1,1.5,70.6,2.7,5.2,52.6,1.25,0.53,22,0.0,13.0,6.8,0.9,0.5,1.4,1.0,0.6,0.0,1.1,1.5,0.9,0.0,GS
Corie Blount,PF,2.8,6.5,43.3,0.1,0.2,25.0,1.1,1.8,63.2,2.8,6.3,43.9,1.0490000000000002,0.44,38,0.0,24.2,6.8,3.8,4.4,8.3,1.3,0.8,0.4,1.4,2.4,0.9,0.0,GS
Adonal Foyle,C,2.7,6.5,41.6,0.0,0.0,0.0,0.5,1.2,44.1,2.7,6.5,41.6,0.912,0.42,58,37.0,25.1,5.9,2.7,4.3,7.0,0.8,0.5,2.7,1.4,2.3,0.6,0.0,GS
Chris Mullin,F,1.8,5.3,34.0,1.0,2.6,36.5,1.2,1.4,85.7,0.9,2.7,31.5,1.085,0.43,20,8.0,18.7,5.8,0.5,1.6,2.1,1.0,0.8,0.5,1.0,1.4,1.0,0.0,GS
Chucky Brown,F,1.5,3.3,45.0,0.0,0.3,0.0,1.0,1.7,60.0,1.5,3.0,50.0,1.2,0.45,6,0.0,12.3,4.0,0.5,2.5,3.0,0.8,0.5,0.2,0.3,1.7,2.5,0.0,GS
Bill Curley,F,1.6,2.9,55.8,0.1,0.1,100.0,0.7,1.0,73.3,1.5,2.8,54.8,1.395,0.57,15,2.0,11.8,4.0,1.4,1.1,2.5,0.2,0.4,0.5,0.9,2.7,0.2,0.0,GS
Vinny Del Negro,G,1.0,3.1,33.3,0.0,0.3,11.1,0.6,0.6,100.0,1.0,2.8,35.8,0.856,0.34,29,1.0,13.7,2.7,0.1,0.9,1.1,2.1,0.2,0.0,0.5,1.2,4.1,0.0,GS
Adam Keefe,F,1.0,2.4,40.3,0.0,0.0,33.3,0.6,0.9,61.9,0.9,2.3,40.4,1.057,0.41,67,13.0,12.5,2.5,1.3,1.8,3.1,0.5,0.4,0.3,0.6,1.5,0.9,0.0,GS
Chris Garner,G,0.9,4.6,18.9,0.0,0.9,0.0,0.6,0.8,83.3,0.9,3.8,23.3,0.514,0.19,8,0.0,18.6,2.4,0.3,1.3,1.5,2.3,0.9,0.1,1.1,2.3,2.0,0.0,GS
John Coker,C,0.2,1.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,12.5,0.25,0.13,6,0.0,5.3,0.3,0.5,0.3,0.8,0.3,0.2,0.0,0.3,0.7,1.0,0.0,GS
Ruben Garces,F,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,3,0.0,3.7,0.0,1.3,1.0,2.3,0.3,0.3,0.3,0.0,0.0,inf,0.0,GS
Randy Livingston,PG,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2,0.0,3.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,inf,0.0,GS
Lamar Odom,PF,6.3,13.8,46.0,1.1,3.3,31.6,3.4,5.1,67.9,5.3,10.4,50.6,1.247,0.5,76,74.0,37.3,17.2,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,1.5,0.0,LAC
Jeff McInnis,PG,5.3,11.5,46.3,0.6,1.8,36.1,1.6,2.0,80.7,4.7,9.7,48.2,1.121,0.49,81,81.0,35.0,12.9,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5,4.0,0.0,LAC
Eric Piatkowski,SG,3.6,8.3,43.3,1.5,3.7,40.4,2.0,2.2,87.3,2.1,4.6,45.6,1.28,0.52,81,40.0,26.5,10.6,0.7,2.3,3.0,1.2,0.6,0.2,0.9,1.5,1.3,0.0,LAC
Corey Maggette,SF,3.3,7.1,46.2,0.2,0.8,30.4,3.2,4.2,77.4,3.0,6.2,48.3,1.4169999999999998,0.48,69,9.0,19.7,10.0,1.3,2.9,4.2,1.2,0.5,0.1,1.5,2.0,0.8,0.0,LAC
Darius Miles,SF,3.9,7.8,50.5,0.0,0.2,5.3,1.5,2.9,52.1,3.9,7.5,51.9,1.208,0.51,81,21.0,26.3,9.4,1.6,4.3,5.9,1.2,0.6,1.5,1.8,2.4,0.7,0.0,LAC
Michael Olowokandi,C,3.8,8.6,43.5,0.0,0.0,0.0,1.0,1.9,54.5,3.8,8.6,43.5,0.99,0.44,82,82.0,25.9,8.5,2.0,4.4,6.4,0.6,0.4,1.3,2.1,3.0,0.3,0.0,LAC
Quentin Richardson,SF,3.1,6.9,44.2,0.7,2.0,33.1,1.3,2.1,62.7,2.4,4.9,48.7,1.168,0.49,76,28.0,17.9,8.1,1.4,2.0,3.4,0.8,0.6,0.1,0.8,1.3,1.0,0.0,LAC
Tyrone Nesby,F,2.9,8.8,32.5,0.7,3.3,21.7,1.3,1.6,78.3,2.1,5.5,39.0,0.878,0.37,14,12.0,23.8,7.7,1.1,1.9,3.0,0.8,0.7,0.3,0.7,2.0,1.1,0.0,LAC
Earl Boykins,PG,2.5,6.3,39.7,0.1,0.8,12.5,1.4,1.7,82.4,2.4,5.5,43.6,1.032,0.4,10,0.0,14.9,6.5,0.4,0.7,1.1,3.2,0.5,0.0,0.9,0.9,3.6,0.0,LAC
Keyon Dooling,PG,1.9,4.8,40.9,0.4,1.1,35.0,1.6,2.4,69.8,1.6,3.7,42.6,1.24,0.45,76,1.0,16.3,5.9,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,1.9,0.0,LAC
Sean Rooks,C,2.1,4.8,42.8,0.0,0.0,50.0,1.3,1.7,74.8,2.0,4.8,42.7,1.129,0.43,82,0.0,18.9,5.4,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,1.1,0.0,LAC
Cherokee Parks,PF,2.2,4.5,49.2,0.0,0.1,0.0,0.4,0.5,70.4,2.2,4.4,50.4,1.064,0.49,52,31.0,16.8,4.8,1.1,2.5,3.6,0.8,0.4,0.5,0.6,2.0,1.3,0.0,LAC
Derek Strong,F,1.6,4.2,38.5,0.0,0.0,0.0,1.0,1.3,75.7,1.6,4.1,38.8,1.0090000000000001,0.38,28,8.0,17.5,4.2,1.2,2.6,3.9,0.3,0.5,0.0,0.8,1.1,0.3,0.0,LAC
Brian Skinner,PF,1.6,4.1,39.8,0.0,0.0,0.0,0.8,1.5,54.2,1.6,4.1,39.8,0.9940000000000001,0.4,39,23.0,15.0,4.1,1.4,2.9,4.3,0.5,0.4,0.3,0.8,1.6,0.6,0.0,LAC
Zendon Hamilton,C,0.7,3.0,22.2,0.0,0.0,0.0,1.7,2.7,62.5,0.7,3.0,22.2,1.0,0.22,3,0.0,6.3,3.0,1.0,1.7,2.7,0.0,0.0,0.0,0.7,1.3,0.0,0.0,LAC
Shaquille O'Neal,C,11.9,21.5,55.5,0.0,0.0,0.0,6.6,12.5,52.5,11.9,21.5,55.5,1.416,0.56,16,16.0,42.3,30.4,5.7,9.8,15.4,3.2,0.4,2.4,3.6,3.4,0.9,0.0,LAL
Kobe Bryant,SF,10.5,22.4,46.9,0.7,2.1,32.4,7.8,9.4,82.1,9.8,20.3,48.5,1.3159999999999998,0.48,16,16.0,43.4,29.4,1.8,5.4,7.3,6.1,1.6,0.8,3.2,3.3,1.9,0.0,LAL
Derek Fisher,PG,4.8,9.9,48.4,2.2,4.3,51.5,1.6,2.1,76.5,2.6,5.7,46.2,1.3519999999999999,0.59,16,16.0,36.0,13.4,0.3,3.5,3.8,3.0,1.3,0.1,0.8,2.8,4.0,0.0,LAL
Rick Fox,SF,3.6,8.1,45.0,1.1,3.6,31.6,1.6,1.9,86.7,2.5,4.5,55.6,1.24,0.52,16,16.0,35.8,10.0,0.8,4.1,4.9,3.6,1.9,0.4,2.3,3.4,1.6,0.0,LAL
Horace Grant,C,2.3,6.0,38.5,0.0,0.0,0.0,1.4,1.9,73.3,2.3,6.0,38.5,1.0,0.39,16,16.0,26.4,6.0,2.5,3.5,6.0,1.2,0.9,0.8,0.9,2.7,1.3,0.0,LAL
Robert Horry,PF,2.0,5.4,36.8,1.1,2.9,36.2,0.8,1.4,59.1,0.9,2.5,37.5,1.08,0.47,16,0.0,23.9,5.9,1.9,3.3,5.2,1.9,1.4,1.0,1.1,3.1,1.7,0.0,LAL
Brian Shaw,G,1.7,4.5,37.5,0.6,1.8,34.5,0.4,0.6,66.7,1.1,2.7,39.5,0.972,0.44,16,0.0,18.1,4.4,0.6,2.8,3.4,2.7,0.6,0.1,1.0,2.3,2.7,0.0,LAL
Ron Harper,G,0.8,1.7,50.0,0.2,0.7,25.0,0.3,0.5,66.7,0.7,1.0,66.7,1.3,0.55,6,0.0,7.0,2.2,0.2,1.2,1.3,0.7,0.7,0.2,0.2,0.7,4.0,0.0,LAL
Devean George,SF,0.9,1.7,50.0,0.1,0.3,50.0,0.1,0.3,50.0,0.7,1.4,50.0,1.167,0.54,7,0.0,3.9,2.0,0.4,0.3,0.7,0.1,0.0,0.0,0.4,0.9,0.3,0.0,LAL
Tyronn Lue,PG,0.7,1.9,34.5,0.3,0.9,38.5,0.3,0.3,80.0,0.3,1.1,31.3,1.0,0.43,15,0.0,8.7,1.9,0.1,0.6,0.7,0.7,0.8,0.1,0.5,0.7,1.3,0.0,LAL
Mark Madsen,PF,0.1,1.0,7.7,0.0,0.0,0.0,0.2,0.4,60.0,0.1,1.0,7.7,0.385,0.08,13,0.0,3.7,0.4,0.5,0.3,0.8,0.3,0.0,0.2,0.2,0.3,2.0,0.0,LAL
Greg Foster,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LAL
Clifford Robinson,PF,5.3,12.5,42.0,1.0,4.0,25.0,3.5,5.5,63.6,4.3,8.5,50.0,1.2,0.46,4,4.0,28.5,15.0,1.5,2.5,4.0,1.0,1.5,0.5,2.3,3.5,0.4,0.0,PHX
Shawn Marion,SG,5.8,15.5,37.1,0.3,0.3,100.0,3.0,3.5,85.7,5.5,15.3,36.1,0.9520000000000001,0.38,4,4.0,34.8,14.8,2.5,5.8,8.3,0.8,1.5,1.5,1.5,3.3,0.5,0.0,PHX
Jason Kidd,PG,5.5,17.3,31.9,1.0,4.3,23.5,2.3,3.0,75.0,4.5,13.0,34.6,0.826,0.35,4,4.0,41.5,14.3,2.3,3.8,6.0,13.3,2.0,0.0,3.0,3.3,4.4,0.0,PHX
Tony Delk,PG,4.5,10.8,41.9,1.0,2.5,40.0,1.8,2.8,63.6,3.5,8.3,42.4,1.093,0.47,4,0.0,28.5,11.8,1.3,2.8,4.0,1.0,0.8,0.0,1.3,1.8,0.8,0.0,PHX
Mario Elie,G,3.5,7.8,45.2,0.5,3.3,15.4,1.5,2.0,75.0,3.0,4.5,66.7,1.161,0.48,4,4.0,25.8,9.0,0.5,2.8,3.3,1.8,0.8,0.3,0.5,1.5,3.5,0.0,PHX
Rodney Rogers,SF,3.0,10.0,30.0,0.5,2.5,20.0,2.3,3.5,64.3,2.5,7.5,33.3,0.875,0.33,4,0.0,20.5,8.8,0.8,2.8,3.5,0.5,0.5,0.8,1.3,4.0,0.4,0.0,PHX
Elliot Perry,G,3.0,5.0,60.0,0.0,0.5,0.0,0.5,0.5,100.0,3.0,4.5,66.7,1.3,0.6,2,0.0,8.5,6.5,0.5,1.5,2.0,2.0,1.0,0.0,0.0,0.0,inf,0.0,PHX
Tom Gugliotta,PF,2.0,6.5,30.8,0.0,0.0,0.0,1.8,2.3,77.8,2.0,6.5,30.8,0.885,0.31,4,0.0,21.5,5.8,1.0,2.8,3.8,0.8,2.0,0.3,1.3,2.3,0.6,0.0,PHX
