,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
170,171,Brian Cardinal,DAL,34,9,8,1,4.1,1.1,0.3,0.4,75.0,0.3,0.4,75.0,0.1,0.2,50.0,0.0,0.3,0.3,0.2,0.3,0.1,0.0,0.9,1.8,0,0,0.8,2073,1610612742
171,171,Josh Powell,ATL,28,9,3,6,5.3,1.1,0.6,1.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.1,0.2,0.0,0.0,0.9,2.3,0,0,0.9,2694,1610612737
172,173,Chris Johnson,POR,25,4,2,2,4.7,1.0,0.3,0.3,100.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,1.3,1.3,0.0,0.0,0.0,0.5,0.8,4.0,0,0,3.8,202419,1610612757
173,173,DJ Mbenga,NOH,30,5,2,3,5.2,1.0,0.4,0.4,100.0,0.0,0.0,0.0,0.2,0.4,50.0,0.4,0.6,1.0,0.2,0.2,0.4,0.6,1.4,5.3,0,0,-0.6,2788,1610612740
174,173,Malik Allen,ORL,33,1,1,0,7.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.2,0,0,-7.0,2124,1610612753
175,173,Omer Asik,CHI,24,15,9,6,9.9,1.0,0.4,0.9,46.2,0.0,0.0,0.0,0.2,0.7,30.0,0.7,1.4,2.1,0.1,0.5,0.1,0.5,1.4,5.1,0,0,0.1,201600,1610612741
176,173,Rasual Butler,CHI,32,3,3,0,2.2,1.0,0.3,0.3,100.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0,0,0.7,2446,1610612741
177,173,Shaquille O'Neal,BOS,39,2,1,1,6.0,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0,3.3,0,0,0.0,406,1610612738
178,173,Trey Johnson,LAL,26,3,1,2,3.9,1.0,0.3,1.7,20.0,0.0,0.3,0.0,0.3,0.7,50.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.7,3.1,0,0,-2.7,201234,1610612747
179,180,Ish Smith,MEM,22,5,2,3,2.0,0.8,0.4,0.6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.2,0.2,0.0,0.2,2.3,0,0,-1.0,202397,1610612763
180,181,Quincy Pondexter,NOH,23,3,0,3,2.8,0.7,0.3,2.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.6,0,0,1.0,202347,1610612740
181,182,Hilton Armstrong,ATL,26,8,2,6,4.4,0.6,0.1,0.6,20.0,0.0,0.0,0.0,0.4,0.8,50.0,0.5,0.8,1.3,0.1,0.3,0.4,0.0,0.9,3.2,0,0,0.1,200756,1610612737
182,183,Andres Nocioni,PHI,31,1,0,1,10.4,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.4,0,0,-7.0,2804,1610612755
183,183,Armon Johnson,POR,22,2,0,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0,202356,1610612757
184,183,Earl Barron,POR,29,1,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2853,1610612757
185,183,Etan Thomas,ATL,33,1,1,0,6.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,0,0,-4.0,2041,1610612737
186,183,Gary Forbes,DEN,26,1,0,1,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,2.0,201814,1610612743
187,183,Joe Smith,LAL,35,5,2,3,2.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0,0,-1.2,693,1610612747
188,183,Luke Walton,LAL,31,1,0,1,4.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.8,0,0,-2.0,2575,1610612747
189,183,Patty Mills,POR,22,2,0,2,2.6,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.1,0,0,2.0,201988,1610612757
190,183,Steve Novak,SAS,28,1,0,1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,2.0,200779,1610612759
191,183,Theo Ratliff,LAL,38,1,0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,2.0,689,1610612747
192,183,Troy Murphy,BOS,31,1,1,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,-4.0,2211,1610612738
193,183,Von Wafer,BOS,25,3,2,1,1.7,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0,0,-1.0,101144,1610612738
