,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
62,63,Enes Freedom,POR,27,16,8,8,28.8,11.4,4.7,9.1,51.4,0.1,0.3,25.0,1.9,2.6,75.6,3.3,6.4,9.6,1.2,1.6,0.7,0.6,2.3,26.8,5,0,0.6,202683,1610612757
63,64,P.J. Tucker,HOU,34,11,6,5,38.7,11.4,3.6,8.0,45.5,2.4,5.2,45.6,1.7,2.1,82.6,1.7,5.7,7.5,1.7,0.7,1.7,0.7,3.2,29.5,4,0,5.6,200782,1610612745
64,65,Brook Lopez,MIL,31,15,10,5,29.2,11.2,4.1,8.9,45.5,1.5,5.0,29.3,1.6,1.9,82.8,0.8,4.7,5.5,1.4,0.7,0.4,1.9,3.1,26.0,1,0,6.4,201572,1610612749
65,65,Nikola Vucevic,ORL,28,5,1,4,29.5,11.2,4.2,11.6,36.2,0.6,2.6,23.1,2.2,2.8,78.6,1.8,6.2,8.0,3.0,2.6,0.4,1.0,2.4,26.9,1,0,-13.2,202696,1610612753
66,65,Rudy Gobert,UTA,27,5,1,4,30.4,11.2,3.8,6.4,59.4,0.0,0.0,0.0,3.6,4.6,78.3,4.6,5.6,10.2,1.4,1.8,0.6,2.6,3.2,33.3,2,0,-10.0,203497,1610612762
67,68,Rudy Gay,SAS,32,7,3,4,25.5,11.1,4.0,10.0,40.0,1.1,2.7,42.1,2.0,2.4,82.4,1.9,5.3,7.1,1.7,1.4,0.4,0.7,1.9,24.3,1,0,-4.1,200752,1610612759
68,69,JaMychal Green,LAC,29,6,2,4,23.5,11.0,3.8,7.2,53.5,2.0,3.8,52.2,1.3,1.7,80.0,1.0,4.3,5.3,0.8,1.8,0.7,0.0,3.7,18.8,0,0,-3.0,203210,1610612746
69,69,Jarrett Allen,BKN,21,5,1,4,22.0,11.0,3.8,6.4,59.4,0.0,0.0,0.0,3.4,4.0,85.0,3.0,3.8,6.8,2.2,1.6,0.6,0.6,2.6,24.5,0,0,-12.0,1628386,1610612751
70,71,Bryn Forbes,SAS,25,7,3,4,30.3,10.7,3.9,8.0,48.2,2.1,4.4,48.4,0.9,1.3,66.7,0.1,3.4,3.6,1.0,0.4,0.1,0.1,2.0,16.9,0,0,-2.3,1627854,1610612759
71,72,Royce O'Neale,UTA,26,5,1,4,27.4,10.6,4.2,9.0,46.7,1.6,4.6,34.8,0.6,0.8,75.0,0.4,4.2,4.6,1.6,2.0,0.4,0.4,3.0,18.9,1,0,-0.8,1626220,1610612762
72,73,Thaddeus Young,IND,31,4,0,4,32.6,10.5,4.5,10.5,42.9,0.5,2.0,25.0,1.0,1.8,57.1,2.3,4.8,7.0,3.8,1.3,2.8,0.8,2.5,33.8,0,0,-1.0,201152,1610612754
73,74,Rodney Hood,POR,26,16,8,8,23.3,9.9,3.3,6.9,46.8,1.1,3.2,35.3,2.3,2.8,81.8,0.6,1.7,2.3,0.9,0.4,0.4,0.2,1.8,15.1,0,0,-0.3,203918,1610612757
74,75,Patrick Beverley,LAC,30,6,2,4,32.4,9.8,3.3,7.8,42.6,2.2,5.0,43.3,1.0,1.3,75.0,1.3,6.7,8.0,4.7,1.7,1.0,1.0,3.5,30.8,3,0,-9.5,201976,1610612746
75,76,Andre Iguodala,GSW,35,21,13,8,30.0,9.8,3.9,7.9,49.4,1.3,3.8,35.0,0.7,1.8,37.8,1.3,3.0,4.3,4.0,1.0,1.1,1.1,2.0,26.7,0,0,3.3,2738,1610612744
76,77,Myles Turner,IND,23,4,0,4,31.5,9.8,3.5,8.8,40.0,0.8,3.5,21.4,2.0,3.3,61.5,1.0,5.3,6.3,1.5,0.8,0.0,1.8,3.5,24.0,0,0,-5.3,1626167,1610612754
77,78,Clint Capela,HOU,25,11,6,5,30.1,9.7,4.2,7.5,56.1,0.0,0.0,0.0,1.4,3.2,42.9,3.7,6.5,10.3,1.5,1.5,0.3,1.1,2.4,26.9,6,0,-0.5,203991,1610612745
78,79,Gordon Hayward,BOS,29,9,5,4,29.6,9.6,3.2,7.8,41.4,1.0,2.7,37.5,2.1,2.1,100.0,0.3,3.7,4.0,2.4,1.6,0.7,0.3,1.8,19.5,0,0,-1.0,202330,1610612738
79,80,Nikola Mirotic,MIL,28,14,10,4,21.3,9.5,3.1,8.4,37.6,1.6,5.4,28.9,1.6,2.0,82.1,1.2,3.1,4.3,0.7,1.0,0.7,0.2,1.8,17.5,1,0,0.8,202703,1610612749
80,81,Marc Gasol,TOR,34,24,16,8,30.6,9.4,3.2,7.5,42.2,1.4,3.7,38.2,1.7,1.9,87.0,0.7,5.8,6.4,3.0,0.9,0.9,1.1,3.5,26.7,1,0,3.2,201188,1610612761
81,82,Serge Ibaka,TOR,29,24,16,8,20.8,9.4,3.8,8.0,47.7,0.4,1.6,23.7,1.3,1.8,76.2,1.5,4.5,6.0,0.9,1.0,0.5,1.0,3.3,21.1,1,0,3.4,201586,1610612761
82,83,Will Barton,DEN,28,14,7,7,23.4,9.1,3.4,9.6,34.8,1.1,3.9,27.3,1.3,1.9,69.2,1.1,3.7,4.8,1.7,1.0,0.3,0.6,1.4,19.2,1,0,-4.1,203115,1610612743
83,84,Joe Harris,BKN,27,5,1,4,29.9,8.8,3.2,8.6,37.2,0.8,4.2,19.0,1.6,1.6,100.0,1.2,3.0,4.2,0.6,1.8,0.6,0.0,2.4,14.7,0,0,-15.8,203925,1610612751
84,85,Domantas Sabonis,IND,23,4,0,4,24.0,8.5,3.0,7.3,41.4,0.3,1.0,25.0,2.3,3.5,64.3,1.8,5.5,7.3,4.0,1.3,0.8,0.3,3.0,25.0,0,0,-8.3,1627734,1610612754
85,86,Maurice Harkless,POR,26,16,8,8,24.2,8.4,3.3,6.8,47.7,0.4,1.8,25.0,1.4,2.3,63.9,1.8,3.1,4.9,1.4,1.1,1.1,1.0,3.5,21.7,2,0,-2.2,203090,1610612757
86,87,Malik Beasley,DEN,22,14,7,7,20.1,8.1,2.6,6.6,38.7,1.4,3.4,40.4,1.6,2.2,71.0,0.8,2.6,3.4,1.0,0.5,0.2,0.1,1.4,14.0,0,0,-0.3,1627736,1610612743
87,88,Fred VanVleet,TOR,25,24,16,8,24.7,8.0,2.7,6.9,39.2,1.6,4.1,38.8,1.0,1.3,77.4,0.3,1.4,1.7,2.6,0.9,0.8,0.3,2.0,16.0,0,0,1.4,1627832,1610612761
88,88,Shabazz Napier,BKN,27,3,0,3,9.4,8.0,2.3,3.7,63.6,1.0,1.7,60.0,2.3,2.7,87.5,0.7,1.7,2.3,3.7,0.0,0.3,0.0,0.3,17.3,1,0,7.7,203894,1610612751
89,90,Langston Galloway,DET,27,4,0,4,27.5,7.8,2.8,8.5,32.4,2.3,6.3,36.0,0.0,0.0,0.0,0.5,3.3,3.8,1.0,0.5,0.5,1.0,2.5,17.8,0,0,-9.0,204038,1610612765
90,90,Wayne Ellington,DET,31,4,0,4,32.8,7.8,2.8,8.8,31.4,1.8,5.5,31.8,0.5,0.5,100.0,0.8,3.0,3.8,1.3,0.5,0.8,0.0,1.0,15.9,0,0,-20.8,201961,1610612765
91,92,Meyers Leonard,POR,27,11,5,6,15.5,7.7,3.1,5.9,52.3,1.3,3.0,42.4,0.3,0.8,33.3,0.5,3.1,3.6,1.1,0.4,0.3,0.1,2.5,14.5,1,0,-0.5,203086,1610612757
92,93,Landry Shamet,LAC,22,6,2,4,29.0,7.7,2.2,6.3,34.2,1.7,5.2,32.3,1.7,1.7,100.0,0.2,1.8,2.0,1.7,1.2,1.0,0.0,2.5,14.4,0,0,1.0,1629013,1610612746
93,94,DeMarcus Cousins,GSW,28,8,3,5,16.6,7.6,2.6,6.6,39.6,0.4,1.5,25.0,2.0,3.1,64.0,1.1,3.8,4.9,2.4,2.4,0.6,0.8,3.0,18.8,1,0,-3.6,202326,1610612744
94,95,James Ennis III,PHI,28,11,7,4,21.1,7.5,2.8,5.8,48.4,0.8,2.9,28.1,1.1,1.7,63.2,1.5,2.4,3.8,1.1,0.9,0.4,0.3,2.8,14.8,0,0,-0.6,203516,1610612755
95,96,Cory Joseph,IND,27,4,0,4,21.2,7.5,3.0,6.0,50.0,1.0,2.3,44.4,0.5,0.5,100.0,0.3,1.5,1.8,1.0,0.0,0.8,0.0,1.8,13.4,0,0,-6.8,202709,1610612754
96,97,Austin Rivers,HOU,26,10,6,4,21.5,7.4,2.7,6.2,43.5,1.6,3.5,45.7,0.4,0.6,66.7,0.2,1.9,2.1,1.0,0.8,0.5,0.1,3.1,12.4,0,0,2.1,203085,1610612745
97,98,Al-Farouq Aminu,POR,28,16,8,8,24.9,7.4,2.4,6.8,34.9,0.9,3.2,29.4,1.7,2.3,75.0,1.8,4.4,6.3,1.3,1.0,0.6,0.6,2.1,19.4,1,0,-1.3,202329,1610612757
98,99,Jakob Poeltl,SAS,23,7,3,4,25.3,7.3,3.3,5.1,63.9,0.0,0.1,0.0,0.7,1.3,55.6,3.6,4.1,7.7,1.7,0.4,0.3,0.7,3.7,21.7,0,0,1.3,1627751,1610612759
99,100,Kevon Looney,GSW,23,21,14,7,20.5,7.1,3.0,4.4,68.8,0.0,0.0,0.0,1.0,1.4,72.4,2.0,2.5,4.5,1.0,0.6,0.6,0.5,2.4,16.6,1,0,4.6,1626172,1610612744
100,101,Wesley Matthews,IND,32,4,0,4,29.7,7.0,2.3,7.5,30.0,1.8,5.3,33.3,0.8,0.8,100.0,0.0,2.5,2.5,2.0,2.0,0.8,0.3,1.5,14.0,0,0,-3.5,202083,1610612754
101,102,Danny Green,TOR,32,24,16,8,28.5,6.9,2.2,6.5,34.2,1.6,5.0,32.8,0.9,1.0,91.3,0.7,2.9,3.6,1.1,1.1,1.3,0.5,2.5,17.2,0,0,4.5,201980,1610612761
102,103,Zach Collins,POR,21,16,8,8,17.2,6.8,2.6,5.1,50.6,0.4,1.3,33.3,1.3,1.6,80.0,1.1,2.6,3.6,0.9,1.3,0.4,1.3,3.4,16.5,0,0,-1.4,1628380,1610612757
103,104,Ersan Ilyasova,MIL,32,15,10,5,18.2,6.8,2.3,5.4,43.2,0.8,2.7,30.0,1.3,1.7,80.0,1.3,3.4,4.7,1.4,0.5,0.7,0.4,2.7,17.3,0,0,5.9,101141,1610612749
104,105,DeMarre Carroll,BKN,32,5,1,4,23.9,6.6,1.8,7.6,23.7,1.4,4.8,29.2,1.6,1.6,100.0,1.2,2.8,4.0,0.4,0.6,0.8,0.0,1.6,13.8,0,0,-7.0,201960,1610612751
105,105,Jonathan Isaac,ORL,21,5,1,4,27.3,6.6,2.2,8.0,27.5,0.8,4.0,20.0,1.4,1.6,87.5,2.0,4.2,6.2,0.4,1.0,0.4,1.0,1.8,17.8,0,0,-11.8,1628371,1610612753
106,105,Michael Carter-Williams,ORL,27,5,1,4,18.5,6.6,2.4,6.2,38.7,0.4,1.6,25.0,1.4,1.6,87.5,0.4,3.6,4.0,2.4,1.6,0.6,0.0,2.4,15.2,0,0,-3.0,203487,1610612753
107,108,Torrey Craig,DEN,28,14,7,7,23.6,6.6,2.4,4.9,47.8,1.2,2.6,47.2,0.6,1.1,56.3,1.5,3.6,5.1,0.9,0.4,0.5,0.4,2.7,16.2,0,0,2.1,1628470,1610612743
108,109,Norman Powell,TOR,26,23,15,8,15.9,6.5,2.4,5.5,44.4,1.0,2.7,38.7,0.6,0.8,73.7,0.2,2.0,2.2,1.1,0.5,0.4,0.0,1.3,11.5,0,0,3.0,1626181,1610612761
109,110,Terry Rozier,BOS,25,9,5,4,18.0,6.4,2.1,6.6,32.2,0.9,3.8,23.5,1.3,1.8,75.0,0.4,3.9,4.3,1.9,1.1,0.4,0.2,1.7,15.4,0,0,1.4,1626179,1610612738
110,111,Joe Ingles,UTA,31,5,1,4,30.1,6.4,2.4,7.4,32.4,1.6,5.8,27.6,0.0,0.0,0.0,0.6,4.2,4.8,5.0,1.6,2.2,0.0,2.8,24.7,0,0,-6.6,204060,1610612762
111,112,Rodions Kurucs,BKN,21,4,1,3,17.1,6.3,2.0,5.0,40.0,0.5,2.0,25.0,1.8,2.3,77.8,1.5,3.5,5.0,0.8,0.5,0.5,0.0,2.5,14.4,0,0,-6.8,1629066,1610612751
112,113,Pat Connaughton,MIL,26,15,10,5,21.6,6.2,2.5,5.1,48.1,1.0,2.8,35.7,0.3,0.5,50.0,0.7,5.5,6.2,1.4,0.6,0.4,0.9,0.9,18.9,0,0,3.6,1626192,1610612749
