Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Bojan Bogdanovic,SF,4.9,11.1,44.0,1.8,5.0,35.7,2.7,3.0,87.4,3.1,6.1,50.9,1.2819999999999998,0.52,55,54.0,26.9,14.2,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,1.0,13.07,BKN
Sean Kilpatrick,G,4.4,10.5,41.5,1.5,4.4,34.1,2.9,3.5,84.3,2.9,6.1,46.8,1.25,0.49,70,24.0,25.1,13.1,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,1.2,13.16,BKN
Trevor Booker,F,4.3,8.3,51.6,0.4,1.1,32.1,1.0,1.5,67.3,3.9,7.2,54.6,1.2,0.54,71,43.0,24.7,10.0,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,1.1,15.71,BKN
Rondae Hollis-Jefferson,SF,3.0,6.9,43.4,0.2,0.9,22.4,2.4,3.2,75.1,2.8,6.1,46.3,1.245,0.45,78,50.0,22.6,8.7,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,1.3,13.71,BKN
Joe Harris,SF,3.0,7.0,42.5,1.6,4.3,38.5,0.7,0.9,71.4,1.3,2.7,48.9,1.182,0.54,52,11.0,21.9,8.2,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3,1.0,9.04,BKN
Caris LeVert,SG,3.0,6.7,45.0,1.0,3.2,32.1,1.2,1.6,72.0,2.0,3.4,57.1,1.232,0.53,57,26.0,21.7,8.2,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,1.9,12.29,BKN
Archie Goodwin,SG,2.8,5.1,55.7,0.3,1.1,30.8,1.9,2.7,71.9,2.5,4.0,62.5,1.557,0.59,12,0.0,15.3,7.9,0.6,1.8,2.3,1.9,0.3,0.3,1.2,0.6,1.6,18.62,BKN
Isaiah Whitehead,G,2.8,7.0,40.2,0.6,2.0,29.5,1.2,1.5,80.5,2.2,4.9,44.6,1.069,0.44,73,26.0,22.5,7.4,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,1.4,7.59,BKN
Spencer Dinwiddie,PG,2.3,5.1,44.4,0.6,1.7,37.6,2.1,2.7,79.2,1.6,3.4,47.8,1.43,0.51,59,18.0,22.6,7.3,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,2.8,12.72,BKN
Justin Hamilton,C,2.7,5.9,45.9,0.9,2.8,30.6,0.6,0.8,75.0,1.9,3.1,59.8,1.166,0.53,64,7.0,18.4,6.9,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,1.3,13.61,BKN
Quincy Acy,F,2.0,4.8,42.5,1.1,2.6,43.4,1.3,1.8,75.4,0.9,2.2,41.4,1.3659999999999999,0.54,32,1.0,15.9,6.5,0.6,2.8,3.3,0.6,0.4,0.5,0.6,1.8,0.9,13.11,BKN
KJ McDaniels,F,2.3,5.1,45.5,0.6,2.0,28.2,1.2,1.4,82.1,1.8,3.1,56.5,1.248,0.51,20,0.0,14.7,6.3,0.5,2.2,2.6,0.5,0.6,0.5,1.0,1.3,0.5,12.55,BKN
Yogi Ferrell,PG,1.8,4.9,36.7,0.8,2.7,29.6,1.0,1.6,62.5,1.0,2.2,45.5,1.102,0.45,10,0.0,15.1,5.4,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,1.2,6.58,BKN
Randy Foye,SG,1.7,4.7,36.3,1.0,2.9,33.0,0.8,0.9,85.7,0.7,1.8,41.8,1.0979999999999999,0.47,69,40.0,18.6,5.2,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,1.7,7.33,BKN
Luis Scola,F,2.0,4.2,47.0,0.5,1.4,34.0,0.7,1.0,67.6,1.5,2.8,53.5,1.219,0.53,36,1.0,12.8,5.1,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,1.1,13.96,BKN
Anthony Bennett,F,1.7,4.0,41.3,0.6,2.1,27.1,1.1,1.6,72.2,1.1,1.9,56.8,1.25,0.48,23,1.0,11.5,5.0,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,1.0,14.72,BKN
Andrew Nicholson,F,1.3,3.4,38.2,0.2,1.1,18.2,0.2,0.2,100.0,1.1,2.3,47.8,0.882,0.41,10,0.0,11.1,3.0,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,0.5,5.09,BKN
Chris McCullough,F,1.1,2.2,51.6,0.1,0.4,16.7,0.1,0.2,66.7,1.1,1.8,60.0,1.129,0.53,14,0.0,5.1,2.5,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,1.0,16.86,BKN
Greivis Vasquez,PG,0.7,2.7,25.0,0.3,1.0,33.3,0.7,1.0,66.7,0.3,1.7,20.0,0.875,0.31,3,0.0,13.0,2.3,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,5.0,4.1,BKN
Carmelo Anthony,PF,8.1,18.8,43.3,2.0,5.7,35.9,4.1,4.9,83.3,6.1,13.1,46.6,1.194,0.49,74,74.0,34.3,22.4,0.8,5.1,5.9,2.9,0.8,0.4,2.1,2.7,1.4,17.96,NY
Kristaps Porzingis,C,6.7,14.9,45.0,1.7,4.8,35.7,3.0,3.8,78.6,5.0,10.2,49.3,1.214,0.51,66,65.0,32.8,18.1,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,0.8,17.49,NY
Derrick Rose,PG,7.2,15.3,47.1,0.2,0.9,21.7,3.5,4.0,87.4,7.0,14.3,48.7,1.181,0.48,64,64.0,32.5,18.0,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,1.9,17.05,NY
Courtney Lee,G,4.2,9.1,45.6,1.4,3.5,40.1,1.1,1.3,86.7,2.8,5.6,49.0,1.186,0.53,77,74.0,31.9,10.8,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,2.6,12.2,NY
Brandon Jennings,G,2.8,7.4,38.0,1.2,3.4,34.0,1.8,2.3,75.6,1.6,3.9,41.5,1.156,0.46,58,11.0,24.6,8.6,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,2.7,12.7,NY
Willy Hernangomez,C,3.4,6.5,52.9,0.1,0.2,26.7,1.3,1.7,72.8,3.4,6.3,53.8,1.262,0.53,72,22.0,18.4,8.2,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,1.0,19.0,NY
Justin Holiday,SF,2.8,6.6,43.3,1.2,3.3,35.5,0.8,1.0,82.5,1.7,3.2,51.3,1.169,0.52,82,4.0,20.0,7.7,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,1.5,12.71,NY
Kyle O'Quinn,C,2.7,5.2,52.1,0.0,0.2,11.8,0.8,1.1,77.1,2.7,5.0,53.8,1.2009999999999998,0.52,79,8.0,15.6,6.3,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2,1.5,20.59,NY
Mindaugas Kuzminskas,F,2.3,5.4,42.9,0.8,2.5,32.1,0.8,1.0,80.9,1.5,2.9,52.0,1.155,0.5,68,5.0,14.9,6.3,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,1.4,12.45,NY
Lance Thomas,F,2.1,5.3,39.8,0.8,1.8,44.7,0.9,1.1,84.3,1.3,3.5,37.1,1.127,0.48,46,15.0,21.0,6.0,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,1.4,8.39,NY
Chasson Randle,PG,1.6,4.0,38.9,0.6,1.8,31.3,1.6,1.7,93.5,1.0,2.2,45.0,1.319,0.46,18,0.0,12.5,5.3,0.4,1.2,1.6,1.6,0.3,0.1,0.9,1.6,1.8,12.51,NY
Joakim Noah,C,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,2.2,4.4,49.3,1.149,0.49,46,46.0,22.1,5.0,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,1.8,15.25,NY
Ron Baker,G,1.6,4.2,37.8,0.4,1.7,26.7,0.5,0.8,65.1,1.1,2.5,45.0,0.991,0.43,52,13.0,16.5,4.1,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,1.9,7.51,NY
Maurice Ndour,SF,1.2,2.7,45.9,0.0,0.2,14.3,0.6,0.8,73.1,1.2,2.4,48.7,1.153,0.46,32,4.0,10.3,3.1,0.7,1.3,2.0,0.3,0.5,0.2,0.4,0.9,0.6,11.17,NY
Sasha Vujacic,SG,1.0,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,0.5,1.5,30.6,0.912,0.39,42,4.0,9.7,3.0,0.3,1.1,1.4,1.2,0.3,0.0,0.4,0.9,3.3,8.51,NY
Marshall Plumlee,C,0.8,1.4,55.2,0.0,0.0,0.0,0.4,0.9,42.1,0.8,1.4,55.2,1.379,0.55,21,1.0,8.1,1.9,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,0.8,11.13,NY
Joel Embiid,C,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,5.3,10.7,49.5,1.462,0.51,31,31.0,25.4,20.2,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,0.6,24.15,PHI
Ersan Ilyasova,PF,5.4,12.2,44.0,2.0,5.6,35.9,2.1,2.7,76.8,3.4,6.6,50.9,1.213,0.52,53,40.0,27.3,14.8,1.3,4.6,5.9,1.8,0.6,0.3,1.5,2.5,1.2,15.44,PHI
Robert Covington,PF,4.4,10.9,39.9,2.0,6.1,33.3,2.1,2.6,82.2,2.3,4.8,48.4,1.18,0.49,67,67.0,31.6,12.9,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,0.8,13.27,PHI
Dario Saric,PF,4.7,11.4,41.1,1.3,4.2,31.1,2.1,2.7,78.2,3.4,7.2,46.9,1.122,0.47,81,36.0,26.3,12.8,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,1.0,12.84,PHI
Jahlil Okafor,C,4.8,9.4,51.4,0.0,0.0,0.0,2.1,3.2,67.1,4.8,9.4,51.4,1.253,0.51,50,33.0,22.7,11.8,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,0.6,14.88,PHI
Jerryd Bayless,G,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,3.0,9.0,33.3,1.031,0.38,3,1.0,23.7,11.0,1.0,3.0,4.0,4.3,0.0,0.0,3.0,1.3,1.4,8.79,PHI
Alex Poythress,F,4.2,9.0,46.3,1.0,3.2,31.6,1.3,1.7,80.0,3.2,5.8,54.3,1.185,0.52,6,1.0,26.2,10.7,1.8,3.0,4.8,0.8,0.5,0.2,0.5,2.3,1.7,13.04,PHI
Richaun Holmes,C,4.0,7.2,55.8,0.5,1.4,35.1,1.3,1.8,69.9,3.6,5.9,60.6,1.357,0.59,57,17.0,20.9,9.8,1.6,3.8,5.5,1.0,0.7,0.9,1.0,2.4,1.1,18.61,PHI
Nik Stauskas,G,3.1,7.9,39.6,1.7,4.5,36.8,1.5,1.9,81.3,1.5,3.4,43.3,1.192,0.5,80,27.0,27.4,9.5,0.3,2.6,2.8,2.4,0.6,0.4,1.6,1.8,1.5,9.05,PHI
Gerald Henderson,SG,3.3,7.7,42.4,0.8,2.4,35.3,1.8,2.3,80.6,2.4,5.3,45.6,1.199,0.48,72,41.0,23.2,9.2,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,1.8,10.81,PHI
Nerlens Noel,C,3.7,6.0,61.1,0.0,0.0,0.0,1.5,2.2,68.3,3.7,6.0,61.5,1.469,0.61,29,7.0,19.4,8.9,1.6,3.4,5.0,1.0,1.5,0.9,1.0,2.4,1.0,20.87,PHI
Justin Anderson,F,3.1,6.7,46.6,0.9,3.0,29.2,1.3,1.7,78.0,2.3,3.7,60.7,1.261,0.53,24,8.0,21.6,8.5,1.3,2.8,4.0,1.4,0.5,0.3,1.1,1.9,1.3,12.92,PHI
Shawn Long,C,3.4,6.1,56.0,0.4,1.1,36.8,1.1,1.9,54.3,3.0,5.0,60.0,1.358,0.59,18,0.0,13.0,8.2,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,1.0,24.22,PHI
Jerami Grant,SF,3.0,8.5,35.3,0.0,1.0,0.0,2.0,4.0,50.0,3.0,7.5,40.0,0.941,0.35,2,0.0,20.5,8.0,0.0,3.0,3.0,0.0,0.0,2.0,1.5,2.5,0.0,3.04,PHI
Sergio Rodriguez,PG,3.1,7.9,39.2,1.4,3.7,36.5,0.3,0.4,66.7,1.7,4.2,41.5,0.9890000000000001,0.48,68,30.0,22.3,7.8,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,2.7,11.13,PHI
T.J. McConnell,PG,2.9,6.3,46.1,0.1,0.7,20.0,0.9,1.1,81.1,2.8,5.6,49.2,1.0859999999999999,0.47,81,51.0,26.3,6.9,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,3.4,13.73,PHI
Timothe Luwawu-Cabarrot,SG,2.1,5.2,40.2,0.7,2.3,31.1,1.5,1.8,85.4,1.4,2.9,47.5,1.2329999999999999,0.47,69,19.0,17.2,6.4,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,1.0,8.51,PHI
Hollis Thompson,F,2.1,5.1,41.5,0.8,2.3,36.6,0.4,0.6,65.0,1.3,2.8,45.5,1.075,0.5,31,1.0,18.1,5.5,0.5,2.2,2.7,0.8,0.5,0.2,0.3,1.8,2.9,9.02,PHI
Chasson Randle,PG,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100.0,0.8,1.4,54.5,1.615,0.58,8,0.0,9.3,5.3,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,2.0,17.78,PHI
Tiago Splitter,C,1.8,3.9,45.2,0.3,0.8,33.3,1.1,1.4,81.8,1.5,3.1,48.0,1.258,0.48,8,0.0,9.5,4.9,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,0.7,15.06,PHI
Justin Harper,PF,1.7,4.0,41.7,0.7,2.3,28.6,0.0,0.0,0.0,1.0,1.7,60.0,1.0,0.5,3,0.0,10.3,4.0,0.7,1.0,1.7,0.7,0.0,0.0,1.3,0.7,0.5,5.02,PHI
DeMar DeRozan,SF,9.7,20.9,46.7,0.4,1.7,26.6,7.4,8.7,84.2,9.3,19.2,48.4,1.307,0.48,74,74.0,35.4,27.3,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,1.6,24.09,TOR
Kyle Lowry,PG,7.1,15.3,46.4,3.2,7.8,41.2,5.0,6.1,81.9,3.9,7.5,51.8,1.464,0.57,60,60.0,37.4,22.4,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,2.4,22.92,TOR
Serge Ibaka,C,5.6,12.1,45.9,1.8,4.5,39.8,1.3,1.5,88.2,3.8,7.7,49.4,1.172,0.53,23,23.0,31.0,14.2,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,0.4,13.89,TOR
Jonas Valanciunas,C,4.9,8.8,55.7,0.0,0.0,50.0,2.2,2.7,81.1,4.9,8.8,55.7,1.3659999999999999,0.56,80,80.0,25.8,12.0,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,0.5,20.13,TOR
Terrence Ross,SG,3.9,8.9,44.0,1.8,4.7,37.5,0.8,0.9,82.0,2.1,4.1,51.6,1.167,0.54,54,0.0,22.4,10.4,0.3,2.3,2.6,0.8,1.0,0.4,0.6,1.5,1.4,14.91,TOR
Cory Joseph,PG,3.7,8.3,45.2,0.6,1.7,35.6,1.2,1.5,77.0,3.1,6.6,47.7,1.12,0.49,80,22.0,25.0,9.3,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,2.5,13.22,TOR
DeMarre Carroll,F,3.1,7.6,40.0,1.5,4.4,34.1,1.2,1.6,76.1,1.5,3.2,48.3,1.16,0.5,72,72.0,26.1,8.9,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,1.4,11.88,TOR
Norman Powell,SF,3.0,6.7,44.9,0.7,2.3,32.4,1.7,2.1,79.2,2.3,4.4,51.4,1.2570000000000001,0.5,76,18.0,18.0,8.4,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,1.2,14.09,TOR
Patrick Patterson,PF,2.4,5.9,40.1,1.4,3.9,37.2,0.7,0.9,71.7,0.9,2.0,45.8,1.159,0.52,65,8.0,24.6,6.8,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,2.0,10.8,TOR
P.J. Tucker,PF,2.2,5.3,40.6,1.0,2.5,40.0,0.5,0.7,68.8,1.2,2.8,41.2,1.0859999999999999,0.5,24,4.0,25.4,5.8,1.0,4.4,5.4,1.1,1.3,0.2,0.6,2.2,1.9,10.42,TOR
Delon Wright,SG,1.8,4.3,42.2,0.4,1.1,33.3,1.6,2.0,76.4,1.4,3.2,45.3,1.2930000000000001,0.47,27,0.0,16.5,5.6,0.6,1.2,1.8,2.1,1.0,0.4,0.9,1.1,2.3,15.0,TOR
Lucas Nogueira,C,1.8,2.7,66.0,0.1,0.2,25.0,0.8,1.2,65.7,1.8,2.5,69.4,1.6219999999999999,0.67,57,6.0,19.1,4.4,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,0.9,15.51,TOR
Pascal Siakam,PF,1.9,3.7,50.2,0.0,0.1,14.3,0.4,0.6,68.8,1.9,3.6,51.5,1.117,0.5,55,38.0,15.6,4.2,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,0.5,11.52,TOR
Jared Sullinger,C,1.4,4.3,31.9,0.3,1.6,16.7,0.4,0.7,50.0,1.1,2.6,41.4,0.787,0.35,11,1.0,10.7,3.4,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,0.8,6.0,TOR
Jakob Poeltl,C,1.2,2.1,58.3,0.0,0.0,0.0,0.6,1.1,54.4,1.2,2.1,58.3,1.435,0.58,54,4.0,11.6,3.1,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,0.4,12.19,TOR
Fred VanVleet,SG,1.1,3.0,35.1,0.3,0.8,37.9,0.5,0.6,81.8,0.8,2.2,34.1,0.9640000000000001,0.4,37,0.0,7.9,2.9,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.3,10.54,TOR
Bruno Caboclo,F,0.7,1.8,37.5,0.2,0.7,33.3,0.0,0.0,0.0,0.4,1.1,40.0,0.875,0.44,9,0.0,4.4,1.6,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,2.0,14.62,TOR
Stephen Curry,PG,8.5,18.3,46.8,4.1,10.0,41.1,4.1,4.6,89.8,4.4,8.3,53.7,1.385,0.58,79,79.0,33.4,25.3,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,2.2,24.74,GS
Kevin Durant,PF,8.9,16.5,53.7,1.9,5.0,37.5,5.4,6.2,87.5,7.0,11.5,60.8,1.516,0.59,62,62.0,33.4,25.1,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,2.2,27.68,GS
Klay Thompson,SG,8.3,17.6,46.8,3.4,8.3,41.4,2.4,2.8,85.3,4.8,9.3,51.6,1.266,0.57,78,78.0,34.0,22.3,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,1.3,17.53,GS
Draymond Green,PF,3.6,8.6,41.8,1.1,3.5,30.8,2.0,2.8,70.9,2.5,5.1,49.4,1.194,0.48,76,76.0,32.5,10.2,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,2.9,16.51,GS
Andre Iguodala,F,2.9,5.5,52.8,0.8,2.3,36.2,0.9,1.3,70.6,2.0,3.1,65.1,1.383,0.6,76,0.0,26.3,7.6,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,4.5,14.37,GS
Ian Clark,G,2.7,5.6,48.7,0.8,2.1,37.4,0.6,0.8,75.9,1.9,3.5,55.6,1.217,0.56,77,0.0,14.8,6.8,0.3,1.3,1.6,1.2,0.5,0.1,0.7,1.0,1.6,13.22,GS
JaVale McGee,C,2.7,4.1,65.2,0.0,0.0,0.0,0.7,1.4,50.5,2.7,4.1,65.8,1.48,0.65,77,10.0,9.6,6.1,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,0.4,25.26,GS
Zaza Pachulia,C,2.3,4.4,53.4,0.0,0.0,0.0,1.4,1.8,77.8,2.3,4.4,53.8,1.3880000000000001,0.53,70,70.0,18.1,6.1,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4,1.5,16.14,GS
Matt Barnes,SF,1.9,4.5,42.2,0.9,2.6,34.6,1.0,1.2,87.0,1.0,1.9,52.6,1.2670000000000001,0.52,20,5.0,20.5,5.7,0.8,3.8,4.6,2.3,0.6,0.5,1.2,2.4,1.9,10.7,GS
Shaun Livingston,G,2.3,4.2,54.7,0.0,0.0,33.3,0.6,0.8,70.0,2.3,4.1,55.0,1.2309999999999999,0.55,76,3.0,17.7,5.1,0.4,1.6,2.0,1.8,0.5,0.3,0.8,1.6,2.2,10.1,GS
David West,F,2.0,3.7,53.6,0.0,0.1,37.5,0.6,0.8,76.8,1.9,3.6,54.1,1.254,0.54,68,0.0,12.6,4.6,0.7,2.3,3.0,2.2,0.6,0.7,1.2,1.5,1.9,16.57,GS
Patrick McCaw,SF,1.5,3.5,43.3,0.6,1.7,33.3,0.4,0.5,78.4,0.9,1.7,53.3,1.151,0.52,71,20.0,15.1,4.0,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,2.1,8.6,GS
James Michael McAdoo,SF,1.2,2.3,53.0,0.0,0.2,25.0,0.4,0.8,50.0,1.2,2.1,55.0,1.256,0.54,52,2.0,8.8,2.8,0.7,1.1,1.7,0.3,0.3,0.6,0.4,0.9,0.9,13.14,GS
Kevon Looney,C,1.1,2.0,52.3,0.0,0.2,22.2,0.4,0.6,61.8,1.0,1.8,55.1,1.262,0.53,53,4.0,8.4,2.5,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,1.7,13.6,GS
Damian Jones,C,0.8,1.6,50.0,0.0,0.0,0.0,0.3,1.0,30.0,0.8,1.6,50.0,1.188,0.5,10,0.0,8.5,1.9,0.9,1.4,2.3,0.0,0.1,0.4,0.6,1.5,0.0,5.32,GS
Briante Weber,G,0.7,2.0,35.7,0.0,0.4,0.0,0.3,0.4,66.7,0.7,1.6,45.5,0.857,0.36,7,0.0,6.6,1.7,0.0,0.6,0.6,0.7,0.4,0.1,0.4,0.6,1.7,5.93,GS
Anderson Varejao,C,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.4,1.0,35.7,1.286,0.36,14,1.0,6.6,1.3,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3,9.43,GS
Blake Griffin,PF,7.9,15.9,49.3,0.6,1.9,33.6,5.2,6.9,76.0,7.2,14.1,51.4,1.355,0.51,61,61.0,34.0,21.6,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,2.1,22.71,LAC
Chris Paul,PG,6.1,12.9,47.6,2.0,5.0,41.1,3.8,4.3,89.2,4.1,7.9,51.8,1.406,0.56,61,61.0,31.5,18.1,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,3.8,26.25,LAC
