Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Jose Calderon,G,2.9,6.3,45.9,1.2,2.8,41.4,0.6,0.7,87.5,1.7,3.5,49.6,1.196,0.55,72,72.0,28.1,7.6,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,3.4,12.33,NY
Jerian Grant,G,2.0,5.1,39.4,0.3,1.3,22.0,1.3,1.6,78.0,1.7,3.8,45.4,1.09,0.42,76,6.0,16.6,5.6,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,2.0,11.2,NY
Sasha Vujacic,SG,1.7,4.5,38.3,0.9,2.3,36.4,0.5,0.6,82.1,0.9,2.2,40.3,1.069,0.48,61,25.0,14.9,4.9,0.4,2.0,2.4,1.4,0.6,0.1,0.7,1.4,1.9,11.1,NY
Kyle O'Quinn,C,2.0,4.2,47.6,0.1,0.3,22.7,0.7,0.9,76.7,1.9,3.8,49.8,1.14,0.49,65,1.0,11.8,4.8,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,1.2,17.5,NY
Kevin Seraphin,C,1.8,4.3,41.0,0.0,0.0,0.0,0.4,0.5,82.6,1.8,4.2,41.4,0.912,0.41,48,0.0,11.0,3.9,0.6,2.0,2.6,1.0,0.2,0.8,0.9,1.4,1.1,10.84,NY
Jimmer Fredette,G,0.5,0.5,100.0,0.5,0.5,100.0,2.0,2.5,80.0,0.0,0.0,0.0,7.0,1.5,2,0.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,47.4,NY
Thanasis Antetokounmpo,SF,1.5,2.0,75.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,1.5,100.0,1.5,0.75,2,0.0,3.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,33.08,NY
Cleanthony Early,SF,0.7,2.4,30.0,0.2,0.9,26.7,0.2,0.2,75.0,0.5,1.5,32.0,0.775,0.35,17,2.0,9.1,1.8,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,0.7,2.19,NY
Lou Amundson,PF,0.7,1.8,35.8,0.0,0.0,0.0,0.5,0.9,51.9,0.7,1.8,35.8,0.981,0.36,29,0.0,7.0,1.8,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,0.8,6.7,NY
Jahlil Okafor,C,7.5,14.7,50.8,0.0,0.1,16.7,2.5,3.7,68.6,7.5,14.6,51.1,1.188,0.51,53,48.0,30.0,17.5,2.3,4.7,7.0,1.2,0.4,1.2,2.3,2.6,0.5,17.14,PHI
Ish Smith,PG,6.0,14.8,40.5,0.9,2.7,33.6,1.8,2.7,66.9,5.1,12.0,42.0,0.992,0.44,50,50.0,32.4,14.7,0.6,3.7,4.3,7.0,1.3,0.4,2.6,1.9,2.7,14.45,PHI
Robert Covington,PF,4.1,10.6,38.5,2.5,7.2,35.3,2.1,2.6,79.1,1.6,3.4,45.2,1.205,0.5,67,49.0,28.4,12.8,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,0.7,13.24,PHI
Nerlens Noel,C,4.6,8.8,52.1,0.0,0.0,50.0,2.0,3.4,59.0,4.6,8.7,52.1,1.273,0.52,67,62.0,29.3,11.1,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,0.8,16.28,PHI
Isaiah Canaan,G,3.4,9.4,36.0,2.3,6.3,36.3,1.9,2.3,83.3,1.1,3.1,35.4,1.172,0.48,77,39.0,25.5,11.0,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,1.5,11.1,PHI
Hollis Thompson,F,3.5,8.8,39.7,1.9,5.1,38.0,0.9,1.2,71.9,1.6,3.7,42.0,1.115,0.51,77,17.0,28.0,9.8,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,1.3,9.24,PHI
Carl Landry,PF,3.9,6.9,55.6,0.2,0.4,46.2,1.9,2.5,73.6,3.7,6.6,56.1,1.4040000000000001,0.57,36,12.0,15.8,9.8,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,1.5,22.51,PHI
Jerami Grant,SF,3.3,7.8,41.9,0.5,1.9,24.0,2.8,4.2,65.8,2.8,5.9,47.7,1.25,0.45,77,52.0,26.8,9.7,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,1.2,12.68,PHI
Nik Stauskas,G,2.9,7.5,38.5,1.5,4.5,32.6,1.2,1.6,77.1,1.4,3.0,47.3,1.1320000000000001,0.48,73,35.0,24.8,8.5,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,1.5,9.22,PHI
Tony Wroten,SG,2.8,8.1,33.8,0.4,2.1,17.6,2.5,4.6,54.1,2.4,6.0,39.6,1.031,0.36,8,3.0,18.0,8.4,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,0.7,1.87,PHI
T.J. McConnell,PG,2.7,5.7,47.0,0.4,1.1,34.8,0.3,0.5,63.4,2.3,4.6,49.9,1.063,0.5,81,17.0,19.8,6.1,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,2.6,14.52,PHI
Richaun Holmes,C,2.2,4.4,51.4,0.2,0.9,18.2,1.0,1.5,68.9,2.1,3.5,59.6,1.2930000000000001,0.53,51,1.0,13.8,5.6,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,1.0,15.93,PHI
JaKarr Sampson,SF,1.8,4.3,42.6,0.1,0.7,17.6,1.3,2.1,63.9,1.7,3.6,47.6,1.188,0.44,47,18.0,14.7,5.1,0.6,2.1,2.7,0.6,0.2,0.3,1.1,1.9,0.6,7.7,PHI
Elton Brand,PF,1.8,4.2,43.1,0.0,0.1,0.0,0.5,0.5,88.9,1.8,4.2,43.7,0.972,0.43,17,1.0,13.2,4.1,0.5,3.2,3.7,1.1,0.5,0.5,0.6,1.9,1.6,11.41,PHI
Phil Pressey,PG,1.5,3.9,38.2,0.3,0.9,30.8,0.6,1.3,50.0,1.2,3.0,40.5,1.0,0.42,14,0.0,12.1,3.9,0.0,1.6,1.6,3.3,0.8,0.1,1.4,1.0,2.4,11.88,PHI
Kendall Marshall,PG,1.4,3.9,36.4,0.5,1.6,32.7,0.3,0.4,69.2,0.9,2.3,39.1,0.941,0.43,30,6.0,13.3,3.7,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,1.7,6.77,PHI
Christian Wood,C,1.3,3.1,41.5,0.2,0.6,36.4,0.8,1.2,61.9,1.1,2.5,42.9,1.151,0.45,17,0.0,8.5,3.6,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,1.5,16.47,PHI
Sonny Weems,SG,1.0,3.0,33.3,0.3,1.3,22.2,0.1,0.3,50.0,0.7,1.7,41.7,0.81,0.38,7,0.0,11.1,2.4,0.1,1.6,1.7,0.3,0.0,0.0,0.6,1.0,0.5,0.81,PHI
DeMar DeRozan,SF,7.9,17.7,44.6,0.6,1.8,33.8,7.1,8.4,85.0,7.3,15.9,45.8,1.329,0.46,78,78.0,35.9,23.5,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,1.8,21.58,TOR
Kyle Lowry,PG,6.6,15.6,42.7,2.8,7.1,38.8,5.2,6.4,81.1,3.9,8.5,46.1,1.364,0.52,77,77.0,37.0,21.2,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,2.2,22.2,TOR
Jonas Valanciunas,C,5.1,8.9,56.5,0.0,0.0,0.0,2.7,3.6,76.1,5.1,8.9,56.5,1.433,0.57,60,59.0,26.0,12.8,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,0.5,22.63,TOR
DeMarre Carroll,F,4.0,10.4,38.9,1.8,4.5,39.0,1.2,1.9,60.0,2.3,5.8,38.8,1.0590000000000002,0.47,26,22.0,30.2,11.0,1.2,3.5,4.7,1.0,1.7,0.2,1.1,2.4,1.0,11.94,TOR
Terrence Ross,SG,3.7,8.6,43.1,1.8,4.6,38.6,0.7,0.8,79.0,1.9,3.9,48.4,1.15,0.54,73,7.0,23.9,9.9,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,1.2,12.95,TOR
Luis Scola,F,3.5,7.9,45.0,0.9,2.1,40.4,0.8,1.1,72.6,2.7,5.8,46.7,1.11,0.5,76,76.0,21.5,8.7,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,1.0,13.67,TOR
Cory Joseph,PG,3.2,7.3,43.9,0.4,1.4,27.3,1.7,2.2,76.4,2.8,5.9,47.8,1.157,0.46,80,4.0,25.6,8.5,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,2.5,12.43,TOR
Patrick Patterson,PF,2.6,6.2,41.4,1.3,3.7,36.2,0.4,0.4,85.3,1.2,2.5,49.0,1.101,0.52,79,0.0,25.6,6.9,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,1.4,10.61,TOR
Norman Powell,SF,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,1.2,2.9,43.6,1.192,0.5,49,24.0,14.8,5.6,0.3,1.9,2.3,1.0,0.6,0.2,0.7,1.2,1.5,13.36,TOR
Bismack Biyombo,C,1.9,3.5,54.2,0.0,0.0,0.0,1.7,2.8,62.8,1.9,3.5,54.4,1.5759999999999998,0.54,82,22.0,22.0,5.5,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,0.4,14.91,TOR
James Johnson,PF,2.0,4.2,47.5,0.4,1.2,30.3,0.7,1.2,57.4,1.6,3.1,54.0,1.196,0.52,57,32.0,16.2,5.0,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,1.2,11.41,TOR
Jason Thompson,PF,1.7,3.5,48.5,0.3,0.8,33.3,0.9,1.2,81.8,1.4,2.7,52.9,1.318,0.52,19,6.0,15.4,4.6,1.2,3.1,4.2,0.5,0.4,0.6,0.4,2.1,1.3,14.71,TOR
Delon Wright,SG,1.3,3.0,45.0,0.2,0.5,38.5,1.0,1.3,74.3,1.1,2.5,46.3,1.288,0.48,27,1.0,8.5,3.8,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,1.9,17.82,TOR
Lucas Nogueira,C,1.0,1.5,63.6,0.0,0.1,33.3,0.3,0.5,53.3,0.9,1.4,65.9,1.4769999999999999,0.65,29,1.0,7.8,2.2,0.6,1.0,1.6,0.2,0.4,0.4,0.4,1.0,0.6,15.66,TOR
Anthony Bennett,F,0.4,1.4,29.6,0.2,0.7,21.4,0.5,0.5,90.0,0.3,0.7,38.5,1.037,0.35,19,0.0,4.4,1.5,0.3,0.9,1.2,0.0,0.3,0.0,0.2,0.4,0.0,10.43,TOR
Bruno Caboclo,F,0.2,2.0,8.3,0.2,1.2,14.3,0.0,0.0,0.0,0.0,0.8,0.0,0.25,0.13,6,1.0,7.2,0.5,0.2,0.2,0.3,0.2,0.3,0.2,0.7,0.3,0.3,-7.7,TOR
Stephen Curry,PG,10.2,20.2,50.4,5.1,11.2,45.4,4.6,5.1,90.8,5.1,9.0,56.6,1.486,0.63,79,79.0,34.2,30.1,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2.0,2.0,31.56,GS
Klay Thompson,SG,8.1,17.3,47.0,3.5,8.1,42.5,2.4,2.8,87.3,4.7,9.2,51.0,1.278,0.57,80,80.0,33.3,22.1,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,1.2,18.67,GS
Draymond Green,PF,5.0,10.1,49.0,1.2,3.2,38.8,2.8,4.1,69.6,3.7,6.9,53.7,1.381,0.55,81,81.0,34.7,14.0,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,2.3,19.31,GS
Harrison Barnes,SF,4.5,9.6,46.6,1.2,3.2,38.3,1.5,2.0,76.1,3.2,6.3,50.8,1.2229999999999999,0.53,66,59.0,30.9,11.7,1.2,3.8,4.9,1.8,0.6,0.2,0.9,2.1,2.1,12.32,GS
Marreese Speights,F,2.7,6.3,43.2,0.3,0.9,38.7,1.3,1.6,82.5,2.4,5.5,43.9,1.123,0.46,72,0.0,11.6,7.1,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,0.9,17.18,GS
Andre Iguodala,F,2.7,5.7,47.8,0.8,2.4,35.1,0.8,1.3,61.4,1.9,3.3,57.0,1.242,0.55,65,1.0,26.6,7.0,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,2.8,12.25,GS
Festus Ezeli,C,2.7,5.0,54.8,0.0,0.0,0.0,1.5,2.9,53.0,2.7,5.0,54.8,1.4040000000000001,0.55,46,13.0,16.7,7.0,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,0.8,17.77,GS
Leandro Barbosa,G,2.5,5.4,46.2,0.6,1.6,35.5,0.8,0.9,83.9,1.9,3.8,50.8,1.17,0.51,68,0.0,15.9,6.4,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,1.5,11.81,GS
Shaun Livingston,G,2.6,4.9,53.6,0.0,0.2,16.7,1.0,1.2,86.0,2.6,4.7,54.8,1.288,0.54,78,3.0,19.5,6.3,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,3.0,13.89,GS
Andrew Bogut,C,2.5,4.0,62.7,0.0,0.0,100.0,0.3,0.7,48.0,2.5,4.0,62.6,1.344,0.63,70,66.0,20.7,5.4,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,2.0,15.92,GS
Brandon Rush,F,1.5,3.6,42.7,0.9,2.2,41.4,0.3,0.4,64.3,0.6,1.4,44.7,1.173,0.55,72,25.0,14.7,4.2,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,1.7,10.12,GS
Ian Clark,G,1.3,3.1,44.1,0.5,1.3,35.7,0.4,0.5,82.4,0.9,1.8,50.0,1.168,0.51,66,1.0,8.8,3.6,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,1.5,11.57,GS
James Michael McAdoo,SF,1.1,2.0,53.6,0.0,0.0,50.0,0.6,1.2,53.1,1.1,2.0,53.7,1.393,0.54,41,1.0,6.4,2.9,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,1.1,15.99,GS
Anderson Varejao,C,1.0,2.2,43.8,0.0,0.0,0.0,0.7,1.3,55.2,1.0,2.2,43.8,1.208,0.44,22,0.0,8.5,2.6,0.6,1.7,2.3,0.7,0.2,0.2,0.3,1.6,2.5,11.04,GS
Jason Thompson,PF,0.7,1.5,47.6,0.0,0.0,0.0,0.7,1.1,62.5,0.7,1.5,47.6,1.429,0.48,28,1.0,6.4,2.1,0.4,1.6,1.9,0.7,0.1,0.3,0.3,1.4,2.7,13.37,GS
Kevon Looney,C,0.8,1.4,57.1,0.2,0.4,50.0,0.0,0.0,0.0,0.6,1.0,60.0,1.286,0.64,5,0.0,4.2,1.8,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,0.0,18.71,GS
Blake Griffin,PF,8.6,17.2,49.9,0.2,0.5,33.3,4.0,5.5,72.7,8.4,16.7,50.4,1.242,0.5,35,35.0,33.4,21.4,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,2.0,22.22,LAC
Chris Paul,PG,7.0,15.1,46.2,1.6,4.4,37.1,4.0,4.4,89.6,5.3,10.6,50.1,1.298,0.52,74,74.0,32.7,19.5,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,3.8,26.31,LAC
JJ Redick,SG,5.6,11.7,48.0,2.7,5.6,47.5,2.4,2.7,88.8,3.0,6.1,48.4,1.393,0.59,75,75.0,28.0,16.3,0.1,1.7,1.9,1.4,0.6,0.1,1.0,1.8,1.4,17.58,LAC
Jamal Crawford,G,4.8,11.9,40.4,1.5,4.4,34.0,3.1,3.4,90.4,3.3,7.5,44.0,1.193,0.47,79,5.0,26.9,14.2,0.3,1.6,1.8,2.3,0.7,0.2,1.4,1.5,1.6,14.04,LAC
DeAndre Jordan,C,4.6,6.6,70.3,0.0,0.0,0.0,3.5,8.0,43.0,4.6,6.6,70.4,1.929,0.7,77,77.0,33.7,12.7,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,0.8,20.66,LAC
Jeff Green,PF,4.2,9.9,42.7,0.9,2.9,32.5,1.5,2.4,61.5,3.3,7.0,46.8,1.097,0.47,27,10.0,26.3,10.9,0.7,2.7,3.4,1.5,0.7,0.8,0.9,2.3,1.7,12.05,LAC
Austin Rivers,SG,3.4,7.7,43.8,0.9,2.8,33.5,1.2,1.7,68.1,2.4,4.9,49.5,1.149,0.5,67,7.0,21.9,8.9,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,1.6,11.15,LAC
Wesley Johnson,F,2.6,6.4,40.4,1.3,3.9,33.3,0.4,0.6,65.2,1.3,2.6,51.0,1.0659999999999998,0.5,80,9.0,20.8,6.9,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,0.9,11.05,LAC
Paul Pierce,SF,2.1,5.8,36.3,1.1,3.6,31.0,0.8,1.0,81.8,1.0,2.3,44.5,1.05,0.46,68,38.0,18.1,6.1,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9,1.2,8.29,LAC
Josh Smith,PF,2.2,5.6,38.3,0.6,1.8,31.0,0.8,1.3,59.5,1.6,3.8,41.8,1.006,0.43,32,1.0,14.3,5.7,1.0,2.9,3.9,1.3,0.6,1.1,1.3,1.9,1.0,13.21,LAC
