,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
0,1,Kobe Bryant,LAL,28,5,1,4,42.9,32.8,12.0,26.0,46.2,2.0,5.6,35.7,6.8,7.4,91.9,0.2,5.0,5.2,4.4,4.4,1.0,0.4,2.0,45.4,0,0,-9.0,977,1610612747
1,2,Antawn Jamison,WAS,31,4,0,4,43.1,32.0,12.3,25.8,47.6,2.3,6.5,34.6,5.3,7.0,75.0,3.3,6.5,9.8,1.3,1.8,0.5,1.0,3.3,48.3,3,0,-8.3,1712,1610612764
2,3,Carmelo Anthony,DEN,23,5,1,4,42.0,26.8,9.4,19.6,48.0,1.8,3.6,50.0,6.2,7.8,79.5,3.6,5.0,8.6,1.2,3.8,1.0,0.0,2.4,38.1,2,0,-4.8,2546,1610612743
3,4,Amar'e Stoudemire,PHX,24,10,6,4,34.3,25.3,9.1,17.4,52.3,0.1,0.3,33.3,7.0,9.1,76.9,3.0,9.1,12.1,0.6,1.9,1.3,1.9,3.9,48.4,6,0,5.4,2405,1610612756
4,5,Tracy McGrady,HOU,28,7,3,4,40.0,25.3,9.0,22.9,39.4,1.3,5.1,25.0,6.0,8.1,73.7,0.7,5.1,5.9,7.3,3.0,0.7,0.9,1.7,45.0,4,0,-4.1,1503,1610612745
5,6,Baron Davis,GSW,28,11,5,6,40.4,25.3,8.9,17.4,51.3,2.3,6.1,37.3,5.2,6.7,77.0,1.0,3.5,4.5,6.5,2.9,2.9,0.6,4.2,48.3,2,0,3.8,1884,1610612744
6,7,Yao Ming,HOU,26,7,3,4,37.2,25.1,7.9,17.9,44.0,0.0,0.0,0.0,9.4,10.7,88.0,3.3,7.0,10.3,0.9,4.7,0.1,0.7,3.9,36.6,3,0,-3.7,2397,1610612745
7,8,LeBron James,CLE,22,20,12,8,44.6,25.1,8.3,20.0,41.6,1.1,3.8,28.0,7.4,9.8,75.5,1.3,6.8,8.1,8.0,3.3,1.7,0.5,2.0,49.9,8,0,3.6,2544,1610612739
8,9,Carlos Boozer,UTA,25,17,9,8,38.5,23.5,9.5,17.8,53.6,0.0,0.0,0.0,4.5,6.1,73.8,3.2,9.0,12.2,2.9,3.0,1.0,0.3,3.1,43.4,13,0,0.3,2430,1610612762
9,10,Dwyane Wade,MIA,25,4,0,4,40.5,23.5,9.0,21.0,42.9,0.0,1.3,0.0,5.5,8.0,68.8,1.8,3.0,4.8,6.3,5.8,1.3,0.5,3.3,38.1,1,0,-10.0,2548,1610612748
10,11,Allen Iverson,DEN,32,5,1,4,44.7,22.8,8.4,22.8,36.8,1.0,3.4,29.4,5.0,6.2,80.6,0.0,0.6,0.6,5.8,3.0,1.4,0.0,2.2,33.4,0,0,-4.6,947,1610612743
11,12,Vince Carter,NJN,30,12,6,6,40.6,22.3,7.8,19.6,39.6,1.8,4.5,38.9,5.1,7.3,69.3,1.4,5.4,6.8,5.3,3.2,0.9,0.6,2.9,39.9,3,0,3.1,1713,1610612751
12,13,Luol Deng,CHI,22,10,6,4,41.0,22.2,8.8,16.8,52.4,0.0,0.1,0.0,4.6,5.7,80.7,3.0,5.7,8.7,2.4,2.3,1.0,0.7,2.2,39.0,4,0,1.8,2736,1610612741
13,13,Tim Duncan,SAS,31,20,16,4,36.8,22.2,8.7,16.7,52.1,0.0,0.0,0.0,4.8,7.5,64.4,3.7,7.8,11.5,3.3,3.0,0.7,3.1,3.0,49.1,14,0,4.1,1495,1610612759
14,15,Josh Howard,DAL,27,6,2,4,41.4,21.3,8.5,16.5,51.5,1.2,3.0,38.9,3.2,4.5,70.4,2.5,7.3,9.8,2.8,2.0,2.2,0.8,3.7,44.4,3,0,-1.8,2572,1610612742
15,16,Tony Parker,SAS,25,20,16,4,37.5,20.8,8.4,17.5,48.0,0.4,1.1,33.3,3.6,5.3,67.9,0.7,2.7,3.4,5.8,3.3,1.1,0.0,1.7,33.4,2,0,4.2,2225,1610612759
16,17,Ben Gordon,CHI,24,10,6,4,39.5,20.4,6.1,14.7,41.5,2.4,5.5,43.6,5.8,6.3,92.1,0.9,2.9,3.8,3.8,3.4,0.9,0.1,3.4,30.3,1,0,7.1,2732,1610612741
17,18,Stephen Jackson,GSW,29,11,5,6,41.2,19.9,5.5,14.6,37.9,2.4,6.5,36.1,6.5,7.9,81.6,0.5,3.1,3.6,3.6,3.7,2.0,0.7,3.5,34.2,0,0,1.4,1536,1610612744
18,19,Dirk Nowitzki,DAL,29,6,2,4,39.8,19.7,6.0,15.7,38.3,0.7,3.2,21.1,7.0,8.3,84.0,4.2,7.2,11.3,2.3,2.3,1.8,1.3,3.3,43.9,4,0,-4.3,1717,1610612742
19,19,Richard Jefferson,NJN,27,12,6,6,40.7,19.7,6.8,14.0,48.2,1.1,3.3,32.5,5.1,5.5,92.4,0.3,5.3,5.6,2.3,2.3,0.8,0.4,2.0,31.0,0,0,1.8,2210,1610612751
20,21,Lamar Odom,LAL,27,5,1,4,38.4,19.4,8.2,17.0,48.2,0.6,2.2,27.3,2.4,4.8,50.0,4.0,9.0,13.0,2.2,2.0,0.4,1.2,3.4,41.1,5,0,-10.8,1885,1610612747
21,22,Deron Williams,UTA,23,17,9,8,38.6,19.2,7.2,15.9,45.2,1.1,3.4,33.3,3.8,4.8,79.0,0.5,3.8,4.3,8.6,4.0,1.5,0.2,2.9,38.6,5,0,0.5,101114,1610612762
22,23,Jason Richardson,GSW,26,11,5,6,38.9,19.1,7.4,15.5,47.6,2.6,7.5,35.4,1.7,2.5,70.4,2.2,4.5,6.7,2.0,2.2,1.3,0.5,3.5,33.2,2,0,0.9,2202,1610612744
23,24,Steve Nash,PHX,33,11,6,5,37.5,18.9,6.7,14.5,46.3,1.7,3.5,48.7,3.7,4.2,89.1,0.4,2.8,3.2,13.3,4.4,0.4,0.1,1.9,39.6,10,0,5.2,959,1610612756
24,25,Richard Hamilton,DET,29,16,10,6,39.9,18.8,6.8,15.8,42.9,0.5,1.3,40.0,4.8,5.6,86.5,2.0,2.3,4.3,3.8,1.9,0.9,0.1,3.8,30.7,0,0,2.4,1888,1610612765
25,26,Shaquille O'Neal,MIA,35,4,0,4,30.2,18.8,8.3,14.8,55.9,0.0,0.0,0.0,2.3,6.8,33.3,4.0,4.5,8.5,1.3,3.5,0.3,1.5,3.8,32.6,1,0,-11.8,406,1610612748
26,27,Chauncey Billups,DET,30,16,10,6,40.5,18.6,5.3,12.1,43.5,2.2,5.6,38.9,5.9,7.1,83.2,0.4,2.9,3.3,5.7,2.9,1.2,0.1,2.4,32.1,2,0,6.9,1497,1610612765
27,28,Chris Bosh,TOR,23,6,2,4,37.0,17.5,6.0,15.2,39.6,0.2,0.8,20.0,5.3,6.3,84.2,1.2,7.8,9.0,2.5,2.0,0.8,1.8,3.2,38.1,3,0,-4.8,2547,1610612761
28,29,Jason Terry,DAL,29,6,2,4,38.2,17.0,6.5,15.3,42.4,1.5,5.3,28.1,2.5,3.0,83.3,0.5,1.8,2.3,3.7,2.8,0.8,0.3,2.0,26.0,0,0,-4.8,1891,1610612742
