Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Brian Cook,PF,2.4,5.9,41.7,1.1,2.8,39.2,0.4,0.5,75.7,1.4,3.1,43.9,1.085,0.51,72,0.0,15.1,6.4,0.9,2.1,3.0,0.5,0.3,0.4,0.4,1.9,1.2,14.16,LAL
Tierre Brown,PG,1.6,4.6,35.6,0.3,0.9,36.1,0.8,1.0,78.7,1.3,3.6,35.5,0.9570000000000001,0.39,76,0.0,14.0,4.4,0.3,0.9,1.2,2.0,0.4,0.0,1.0,0.8,2.1,9.51,LAL
Slava Medvedenko,PF,1.7,3.6,45.5,0.0,0.0,0.0,0.5,0.7,82.1,1.7,3.6,45.8,1.058,0.46,43,4.0,9.8,3.8,0.7,1.1,1.8,0.3,0.2,0.0,0.3,1.5,1.0,11.89,LAL
Brian Grant,PF,1.5,3.0,49.3,0.0,0.0,0.0,0.8,1.1,72.2,1.5,3.0,49.3,1.258,0.49,69,8.0,16.5,3.8,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,0.8,10.0,LAL
Luke Walton,SF,1.2,3.0,41.1,0.3,1.0,26.2,0.6,0.8,70.8,1.0,2.0,48.7,1.1,0.46,61,5.0,12.6,3.2,0.9,1.4,2.3,1.5,0.4,0.2,1.0,1.1,1.6,11.39,LAL
Sasha Vujacic,SG,0.9,3.3,28.2,0.5,1.8,27.0,0.5,0.5,94.7,0.5,1.5,29.6,0.863,0.35,35,3.0,11.5,2.9,0.4,1.4,1.8,1.5,0.3,0.1,0.4,1.2,3.4,8.94,LAL
Tony Bobbitt,SG,1.0,2.5,40.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.5,33.3,1.0,0.5,2,0.0,6.0,2.5,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,11.71,LAL
Vlade Divac,C,0.9,2.1,41.9,0.0,0.0,0.0,0.5,0.8,66.7,0.9,2.1,41.9,1.097,0.42,15,0.0,8.7,2.3,1.2,0.9,2.1,1.3,0.3,0.1,0.9,1.7,1.4,10.51,LAL
Kareem Rush,SG,0.3,1.4,20.0,0.1,0.7,20.0,0.1,0.1,100.0,0.1,0.7,20.0,0.6,0.25,14,0.0,6.5,0.9,0.2,0.5,0.7,0.2,0.1,0.1,0.2,0.5,1.0,10.1,LAL
Amar'e Stoudemire,C,10.2,18.9,53.9,0.0,0.2,0.0,9.5,12.2,78.1,10.2,18.7,54.4,1.581,0.54,15,15.0,40.1,29.9,4.0,6.7,10.7,1.2,0.7,2.0,3.1,3.9,0.4,0.0,PHX
Steve Nash,PG,9.3,17.9,52.0,1.4,3.6,38.9,3.8,4.1,91.9,7.9,14.3,55.3,1.331,0.56,15,15.0,40.7,23.9,0.6,4.2,4.8,11.3,0.9,0.2,4.7,2.4,2.4,0.0,PHX
Joe Johnson,G,7.0,13.9,50.4,2.2,4.0,55.6,2.6,3.7,69.7,4.8,9.9,48.3,1.3519999999999999,0.58,9,9.0,39.4,18.8,0.8,3.6,4.3,3.3,1.1,0.4,1.1,2.0,3.0,0.0,PHX
Shawn Marion,SG,7.2,14.9,48.4,1.2,2.9,41.9,2.0,2.6,76.9,6.0,12.0,50.0,1.1840000000000002,0.52,15,15.0,42.3,17.6,3.1,8.7,11.8,1.5,1.4,1.7,1.4,3.1,1.1,0.0,PHX
Quentin Richardson,SF,4.1,10.3,40.3,2.1,5.5,39.0,1.5,2.4,63.9,2.0,4.8,41.7,1.162,0.51,15,15.0,37.6,11.9,1.6,3.5,5.1,1.7,1.3,0.2,1.0,3.5,1.7,0.0,PHX
Jim Jackson,SF,4.2,8.6,48.8,2.1,4.1,51.6,0.5,0.5,87.5,2.1,4.5,46.3,1.2790000000000001,0.61,15,6.0,31.6,11.0,0.9,3.2,4.1,1.5,0.7,0.5,0.7,2.8,2.2,0.0,PHX
Steven Hunter,C,1.6,2.9,55.8,0.0,0.0,0.0,0.8,1.3,60.0,1.6,2.9,55.8,1.395,0.56,15,0.0,14.2,4.0,1.1,1.4,2.5,0.2,0.1,1.2,0.5,1.7,0.4,0.0,PHX
Leandro Barbosa,G,1.0,2.9,34.3,0.3,0.8,40.0,0.2,0.3,50.0,0.7,2.1,32.0,0.857,0.4,12,0.0,9.7,2.5,0.4,1.0,1.4,1.0,0.3,0.0,0.4,0.7,2.4,0.0,PHX
Walter McCarty,PF,0.3,1.1,22.2,0.3,0.8,33.3,0.0,0.3,0.0,0.0,0.4,0.0,0.667,0.33,8,0.0,6.9,0.8,0.0,0.8,0.8,0.4,0.3,0.3,0.1,1.6,3.0,0.0,PHX
Bo Outlaw,PF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,inf,0.0,PHX
Peja Stojakovic,SF,7.8,16.6,47.0,2.2,6.0,36.7,4.2,4.4,95.5,5.6,10.6,52.8,1.325,0.54,5,5.0,40.6,22.0,1.2,4.0,5.2,1.4,0.8,0.2,0.4,3.0,3.5,0.0,SAC
Mike Bibby,PG,7.2,18.4,39.1,1.0,4.6,21.7,4.2,5.4,77.8,6.2,13.8,44.9,1.065,0.42,5,5.0,40.0,19.6,1.0,3.4,4.4,6.6,1.4,0.4,2.6,2.2,2.5,0.0,SAC
Cuttino Mobley,SG,6.2,14.0,44.3,1.4,5.0,28.0,1.0,1.4,71.4,4.8,9.0,53.3,1.057,0.49,5,5.0,31.8,14.8,0.8,2.0,2.8,1.8,1.2,0.4,1.2,2.6,1.5,0.0,SAC
Kenny Thomas,PF,4.6,9.0,51.1,0.0,0.0,0.0,2.8,4.0,70.0,4.6,9.0,51.1,1.3330000000000002,0.51,5,5.0,30.6,12.0,3.4,5.4,8.8,2.4,0.8,0.4,1.6,4.4,1.5,0.0,SAC
Brad Miller,C,4.6,8.0,57.5,0.0,0.4,0.0,2.0,2.8,71.4,4.6,7.6,60.5,1.4,0.58,5,4.0,27.8,11.2,1.6,2.2,3.8,3.2,0.2,0.6,1.8,4.2,1.8,0.0,SAC
Maurice Evans,SG,2.0,3.3,60.0,0.7,1.3,50.0,1.3,1.7,80.0,1.3,2.0,66.7,1.8,0.7,3,0.0,18.7,6.0,0.7,1.7,2.3,1.0,0.7,0.0,0.0,2.0,inf,0.0,SAC
Bobby Jackson,PG,2.0,7.4,27.0,0.6,3.6,16.7,0.6,0.6,100.0,1.4,3.8,36.8,0.703,0.31,5,0.0,15.8,5.2,0.4,0.8,1.2,1.8,0.2,0.2,0.6,1.0,3.0,0.0,SAC
Corliss Williamson,PF,1.2,3.2,37.5,0.0,0.2,0.0,2.8,3.6,77.8,1.2,3.0,40.0,1.625,0.38,5,0.0,8.0,5.2,0.8,0.4,1.2,0.6,0.2,0.4,0.8,2.2,0.8,0.0,SAC
